1213 50
0 47 4
1 49 8
2 38 6
3 6 2
4 2 4
5 19 4
6 43 2
7 9 1
8 2 3
9 3 9
10 4 3
11 39 3
12 5 5
13 20 3
14 39 3
15 14 6
16 18 4
17 36 6
18 4 5
19 36 7
20 23 2
21 44 4
22 9 9
23 31 8
24 0 1
25 36 7
26 39 8
27 49 4
28 22 3
29 35 6
30 44 4
31 20 8
32 28 5
33 21 4
34 18 8
35 3 4
36 3 4
37 8 1
38 8 1
39 35 3
40 41 8
41 8 8
42 22 3
43 36 4
44 3 8
45 39 8
46 7 6
47 29 6
48 39 6
49 33 6
18 21 1
5 49 3
49 44 3
21 48 4
22 7 3
23 35 4
47 37 4
14 9 1
8 23 1
24 4 4
43 26 3
38 17 2
13 37 3
24 42 4
42 12 2
12 22 4
19 43 4
27 36 2
0 40 3
38 26 1
49 30 4
30 34 4
42 16 4
38 16 4
24 8 3
42 1 1
48 20 3
40 30 1
20 42 2
43 14 3
14 11 1
12 0 1
47 49 1
33 2 1
1 44 3
5 38 1
46 34 2
23 48 3
10 1 4
44 18 1
41 48 2
44 35 4
42 46 4
38 6 1
37 2 1
11 16 2
10 40 4
14 4 4
4 27 4
15 38 2
0 37 3
20 26 4
29 17 4
37 29 3
33 26 4
44 33 4
41 30 1
6 32 2
19 29 4
14 16 2
1 36 2
9 23 1
5 0 3
9 15 1
41 19 1
29 10 1
44 16 3
49 35 4
8 49 4
8 32 1
16 46 4
45 33 1
46 8 2
49 7 1
21 22 3
36 37 4
13 21 4
38 13 2
0 20 4
3 41 4
29 6 1
20 49 1
5 21 3
30 29 4
30 11 4
4 15 4
14 40 1
25 46 4
5 28 4
22 27 1
45 9 4
7 33 2
28 44 4
19 16 3
1 29 1
40 28 3
38 0 3
10 28 4
6 26 1
37 16 1
37 1 4
1 18 4
0 16 4
13 14 2
29 15 3
7 37 4
46 6 4
21 23 2
28 8 1
28 12 3
12 43 4
41 39 4
17 24 2
34 12 4
14 23 1
16 10 1
18 10 4
5 30 2
30 14 1
17 19 3
31 2 2
15 33 2
36 38 2
12 18 3
46 10 1
42 44 4
2 49 3
27 1 3
1 24 4
26 2 4
21 32 2
30 47 2
19 35 2
24 18 1
49 48 2
7 38 3
32 33 1
18 30 2
30 10 3
5 17 2
41 20 2
36 20 3
21 39 4
37 3 1
23 32 3
6 14 2
21 1 3
10 42 1
24 45 3
25 47 4
48 32 1
6 47 2
40 44 1
5 24 1
29 27 3
6 27 3
28 36 1
39 40 4
10 34 3
39 28 3
28 35 2
17 13 4
49 9 3
12 37 2
18 41 2
2 35 2
14 35 3
24 26 3
0 15 3
44 5 2
1 32 2
43 31 4
10 13 1
13 32 4
7 6 1
31 36 4
13 33 1
28 43 3
43 20 2
30 31 1
36 14 2
29 8 1
8 33 1
27 7 3
27 37 2
41 10 1
5 3 2
35 20 4
20 44 1
5 4 4
5 8 1
4 3 3
43 48 4
42 28 2
7 25 3
25 29 3
40 4 4
23 19 4
10 14 3
34 21 3
5 45 4
31 14 4
9 41 1
8 25 1
29 24 1
2 47 4
29 3 2
4 26 1
44 22 2
19 18 1
13 44 1
16 40 1
35 18 1
43 34 4
22 49 3
16 24 3
7 30 2
42 23 4
36 47 1
25 24 1
13 22 4
1 34 3
34 23 1
18 0 2
0 30 1
16 3 4
10 22 3
45 37 4
12 27 4
44 38 3
31 27 1
39 18 3
1 31 4
6 2 1
9 40 4
49 11 1
14 21 4
15 21 2
37 19 1
12 33 1
2 12 4
16 45 4
2 3 2
31 24 1
9 48 2
18 13 2
13 30 4
25 41 3
10 3 1
4 39 2
3 19 1
38 1 3
48 16 3
20 16 4
18 11 2
11 47 4
33 10 3
30 17 2
3 42 1
40 15 3
2 30 3
13 1 4
44 0 3
8 30 1
28 24 3
0 34 3
16 28 1
23 11 4
32 10 1
44 10 3
27 14 3
48 8 4
43 25 2
42 15 4
4 46 2
45 41 1
41 38 2
33 36 4
5 7 2
7 42 2
22 19 3
10 31 3
45 49 1
2 17 2
23 5 1
37 31 4
17 7 3
31 29 3
28 23 4
23 22 4
38 47 1
47 46 4
47 27 4
4 6 2
16 29 1
43 17 1
10 43 1
43 1 4
20 34 1
19 46 2
19 47 2
44 7 1
8 6 3
41 27 1
31 8 2
7 41 2
38 32 3
31 15 1
33 22 1
14 12 4
18 33 4
41 26 1
45 2 2
18 6 4
11 33 2
39 24 2
9 8 1
38 40 3
35 9 1
26 12 2
39 33 2
11 19 2
23 12 2
17 21 3
17 40 2
37 17 3
24 7 2
7 39 2
34 33 3
8 45 3
6 30 4
49 36 4
47 17 2
1 3 1
18 22 2
8 7 1
2 21 2
22 43 4
4 28 3
34 28 1
45 32 4
15 45 2
40 19 2
44 4 1
18 5 4
9 34 4
40 26 3
42 40 4
26 1 3
1 39 4
21 37 3
29 22 3
37 43 4
31 46 4
6 10 4
36 41 2
13 2 2
15 39 2
15 32 2
45 28 2
30 25 3
25 45 3
22 48 4
16 43 1
13 3 3
21 47 1
37 14 2
28 49 3
21 29 4
44 25 3
32 29 3
12 48 1
10 45 4
10 36 1
8 12 4
4 12 1
28 27 3
19 4 3
3 23 3
19 26 3
26 11 1
40 13 2
13 19 2
40 48 3
27 23 4
19 38 4
26 34 2
44 12 4
2 20 2
35 43 4
48 10 4
