612 50
0 24 7
24 5 5
0 20 9
24 43 7
43 10 1
20 33 7
33 36 7
0 40 9
10 11 1
33 23 1
36 22 3
0 41 5
41 37 5
23 1 8
23 31 2
43 14 4
24 17 4
1 28 3
14 26 5
23 25 7
41 8 8
25 32 6
23 18 1
23 44 3
1 12 5
25 3 9
20 6 3
40 15 6
44 45 1
10 47 2
36 27 8
25 9 7
10 48 1
14 39 2
5 21 3
17 7 1
11 19 9
20 34 5
22 30 6
26 35 9
40 46 6
10 49 2
0 2 8
41 29 3
1 16 7
28 42 7
37 38 8
33 4 1
38 13 7
3 42 2
0 25 4
19 46 3
49 30 4
44 33 3
31 40 3
38 45 3
25 1 3
8 24 1
32 18 1
0 17 3
46 14 4
26 32 2
31 34 3
40 37 3
35 13 1
46 11 1
30 9 1
49 26 2
32 2 4
20 23 4
44 14 1
45 31 3
18 3 3
8 14 3
49 7 1
39 21 1
38 0 4
27 5 3
18 5 1
46 8 1
2 5 1
24 42 3
48 32 1
29 49 1
10 14 2
5 12 1
9 27 2
4 19 1
13 1 1
19 18 3
3 47 2
20 28 4
35 10 1
16 6 1
10 1 4
23 37 4
42 13 4
18 21 2
39 23 4
8 30 2
19 0 3
22 35 1
7 28 3
17 30 1
17 40 3
26 28 3
45 11 3
10 31 1
15 31 4
32 30 2
3 0 1
4 5 2
27 39 4
11 24 2
6 8 2
10 23 4
0 39 2
15 46 3
4 45 2
13 8 3
11 22 1
42 8 2
23 40 1
21 4 4
24 6 1
31 3 1
0 43 4
17 22 3
38 44 1
18 28 2
22 18 3
28 45 4
9 45 1
35 31 4
3 11 3
29 9 1
29 0 1
31 8 2
8 12 2
37 20 1
46 10 2
33 16 4
36 23 3
10 12 2
14 7 4
28 13 2
1 24 2
40 9 2
14 25 3
5 45 4
33 10 1
37 17 3
27 19 1
8 39 4
47 15 1
49 45 1
19 34 3
22 15 3
25 42 1
2 13 4
21 29 1
22 25 1
23 3 2
19 38 4
38 17 2
31 42 2
5 28 1
21 7 2
34 10 2
4 25 4
13 21 4
30 31 3
31 7 1
28 31 2
32 33 4
44 37 4
12 37 1
9 34 2
5 42 3
27 16 1
42 41 2
13 43 3
24 35 4
19 24 1
36 17 3
15 19 1
46 43 2
14 32 2
30 35 2
20 19 2
41 47 1
39 46 1
21 37 3
45 20 3
11 47 2
18 8 4
1 34 3
26 45 4
9 7 4
19 36 1
30 16 3
26 33 4
25 11 4
15 18 2
3 9 3
46 25 1
33 6 3
32 9 2
29 34 3
18 41 1
48 40 4
44 16 4
11 27 4
4 20 1
34 3 2
2 15 1
41 39 1
15 5 1
17 27 3
25 44 1
32 22 3
27 21 2
24 4 2
5 0 2
45 40 4
40 18 1
6 12 4
36 37 3
31 14 2
44 5 4
48 14 2
38 34 3
10 39 1
12 42 3
6 7 2
42 36 4
9 12 3
14 12 3
9 33 1
11 6 3
17 29 1
35 27 2
7 12 2
31 47 1
25 6 2
26 20 4
48 38 2
46 44 1
28 33 2
27 10 2
39 30 4
25 38 4
12 23 1
43 4 3
19 48 3
17 3 3
15 39 2
48 3 2
44 19 2
40 27 1
49 44 4
47 42 4
39 28 1
49 17 4
21 40 3
29 48 4
46 29 3
11 43 4
49 36 4
10 3 4
2 14 4
32 31 2
16 37 2
30 7 2
35 11 4
43 22 1
4 48 2
16 23 2
29 33 4
19 1 2
20 41 3
6 45 3
28 17 2
17 5 4
38 33 1
27 22 2
11 14 3
9 43 1
15 7 2
24 31 3
29 37 3
14 47 2
13 45 3
29 43 4
45 34 4
2 26 3
29 8 2
12 0 3
6 47 2
21 41 3
48 41 2
47 20 4
0 47 4
12 36 2
42 9 4
5 43 1
12 47 1
40 35 3
33 7 1
29 13 3
33 5 2
21 9 4
34 14 1
32 10 3
7 29 1
44 2 2
1 43 2
26 21 1
44 47 2
20 10 4
49 19 3
16 5 4
34 18 2
17 13 3
43 34 2
17 42 3
6 26 4
8 47 3
6 41 1
26 22 3
38 5 3
9 5 4
36 48 3
32 17 3
41 16 3
7 44 3
20 40 1
38 8 2
4 13 4
0 14 1
1 22 1
34 5 1
20 44 1
19 2 1
38 20 3
15 9 3
22 45 2
36 9 1
16 32 1
27 2 4
38 32 4
14 33 2
5 47 3
0 8 4
37 19 3
23 5 3
17 6 4
20 15 1
4 17 1
6 14 3
27 48 4
22 20 2
1 31 2
6 30 2
30 33 1
16 18 1
37 25 1
19 35 2
33 35 2
21 16 1
3 36 4
15 6 1
1 11 4
47 16 3
19 39 3
19 42 4
3 19 3
40 44 2
28 37 2
16 26 2
45 33 4
2 31 4
15 10 3
24 3 4
26 23 3
38 46 1
29 18 1
35 45 2
34 15 2
40 43 4
40 30 1
6 34 3
25 36 4
35 18 4
8 37 4
24 48 1
31 11 4
29 6 4
6 40 1
12 11 4
34 40 3
10 7 4
29 5 2
5 36 1
22 2 4
16 20 2
20 11 1
35 36 2
10 6 2
7 34 1
11 4 3
11 13 4
29 10 2
36 44 3
13 7 3
39 43 3
22 3 1
13 3 3
9 24 1
19 31 2
3 46 1
46 33 2
4 0 4
24 41 3
13 30 1
11 26 4
1 39 4
47 25 4
33 8 3
36 7 4
16 9 3
21 46 2
38 9 4
34 32 4
37 10 4
7 0 3
44 27 2
42 4 2
48 25 2
43 28 2
35 17 3
46 27 1
46 45 1
26 34 2
34 22 1
33 13 3
49 43 4
26 46 4
23 9 4
6 3 1
17 33 3
26 27 4
0 11 2
40 25 2
23 8 1
8 28 2
31 27 2
41 32 1
21 49 3
2 9 3
2 36 1
16 31 1
37 42 2
15 44 4
29 14 4
39 36 4
6 19 2
16 29 4
9 18 3
41 33 3
26 24 3
12 20 3
30 4 2
1 21 2
42 20 2
28 49 1
22 14 4
21 24 1
13 47 2
27 42 2
0 16 1
27 34 2
28 21 4
38 30 4
33 39 3
22 6 2
17 23 2
23 46 3
23 4 3
32 15 1
42 29 2
24 33 1
6 21 3
2 6 3
16 15 2
28 24 3
9 35 2
11 16 1
45 21 1
23 35 2
42 0 2
0 1 3
48 46 4
0 34 4
19 22 1
36 43 4
0 32 3
27 25 2
35 15 4
36 38 1
30 11 4
4 10 3
11 23 3
49 4 4
27 24 4
3 44 1
18 30 1
23 15 2
32 47 3
10 18 1
14 24 4
10 9 4
26 31 1
40 29 2
4 28 2
14 18 4
30 0 3
42 32 2
48 23 3
8 45 4
39 13 2
32 12 3
31 48 4
29 39 4
11 29 1
20 14 1
49 46 4
38 49 2
39 22 4
12 22 1
1 5 1
1 29 1
1 47 2
24 22 1
11 44 1
25 28 4
24 36 3
2 10 2
10 42 3
15 17 3
12 13 1
31 25 2
15 0 1
12 35 2
45 15 1
17 41 2
41 1 4
23 14 2
48 35 4
1 48 1
9 49 1
19 13 3
5 32 2
23 43 1
47 27 2
19 23 3
40 2 3
11 21 1
26 5 4
21 12 2
7 20 3
31 38 3
42 15 1
42 21 3
12 33 1
16 19 2
27 3 2
28 38 2
5 10 2
43 16 1
43 3 1
25 41 1
32 23 4
32 27 3
34 12 1
17 25 1
30 46 1
36 13 4
8 4 1
32 20 1
34 39 1
17 44 1
28 2 4
4 16 1
20 43 4
25 16 1
7 22 4
46 47 1
39 3 1
31 4 2
29 28 2
44 35 1
6 46 4
40 41 3
22 48 1
42 34 1
16 42 2
26 1 1
4 18 2
38 10 1
14 37 4
13 26 1
