249750 1000
0 736 6
1 517 1
2 195 3
3 143 8
4 20 7
5 288 3
6 240 5
7 694 6
8 993 7
9 877 6
10 379 7
11 700 5
12 477 9
13 524 2
14 79 4
15 471 5
16 145 3
17 818 8
18 597 2
19 117 6
20 634 2
21 361 8
22 552 1
23 225 1
24 646 7
25 431 1
26 323 1
27 323 1
28 618 1
29 365 3
30 275 8
31 275 8
32 282 1
33 702 3
34 624 9
35 431 3
36 431 3
37 567 1
38 645 8
39 989 8
40 291 8
41 196 7
42 558 3
43 826 8
44 826 8
45 890 7
46 978 4
47 885 9
48 356 1
49 45 4
50 65 9
51 893 5
52 519 6
53 968 9
54 968 9
55 729 2
56 183 8
57 841 6
58 529 5
59 435 8
60 212 9
61 435 9
62 435 9
63 795 8
64 858 3
65 98 7
66 945 7
67 830 6
68 965 4
69 419 7
70 664 9
71 983 9
72 598 4
73 598 4
74 598 4
75 29 7
76 290 2
77 290 2
78 86 9
79 207 8
80 483 7
81 959 8
82 948 8
83 948 8
84 775 8
85 775 8
86 552 2
87 552 2
88 430 7
89 430 7
90 680 6
91 25 9
92 581 1
93 437 4
94 113 9
95 883 4
96 676 6
97 25 3
98 895 9
99 894 4
100 514 2
101 514 7
102 646 8
103 646 8
104 258 4
105 4 5
106 379 6
107 4 5
108 379 6
109 791 7
110 791 7
111 431 3
112 308 6
113 997 3
114 35 3
115 35 3
116 36 3
117 229 1
118 523 8
119 523 8
120 817 3
121 356 5
122 356 3
123 229 5
124 978 7
125 978 7
126 33 2
127 147 1
128 673 2
129 398 8
130 715 1
131 512 5
132 418 3
133 146 1
134 32 8
135 942 3
136 917 1
137 421 9
138 192 8
139 8 3
140 584 5
141 125 5
142 209 5
143 464 4
144 531 4
145 921 6
146 625 5
147 483 7
148 617 1
149 295 7
150 835 5
151 233 1
152 625 3
153 564 9
154 74 6
155 74 6
156 430 1
157 9 5
158 466 4
159 763 9
160 763 9
161 137 6
162 137 6
163 382 2
164 617 9
165 492 7
166 758 5
167 758 5
168 522 2
169 606 6
170 727 7
171 55 7
172 977 8
173 542 7
174 445 4
175 139 6
176 346 4
177 568 4
178 985 5
179 985 5
180 808 4
181 792 1
182 46 2
183 632 1
184 76 6
185 110 6
186 301 8
187 151 5
188 151 5
189 954 8
190 460 3
191 434 1
192 398 6
193 867 3
194 607 5
195 878 8
196 60 9
197 448 3
198 918 4
199 602 1
200 91 8
201 867 1
202 607 7
203 537 1
204 73 8
205 373 1
206 914 3
207 435 7
208 15 4
209 416 9
210 719 9
211 136 1
212 438 4
213 407 6
214 28 2
215 316 4
216 590 4
217 115 6
218 41 4
219 121 8
220 121 8
221 169 3
222 169 3
223 318 5
224 566 1
225 460 3
226 415 5
227 566 1
228 848 9
229 466 1
230 715 9
231 565 5
232 644 5
233 29 3
234 832 3
235 384 7
236 808 6
237 212 4
238 339 4
239 694 6
240 694 6
241 332 3
242 961 7
243 761 8
244 754 5
245 393 8
246 191 7
247 393 8
248 196 6
249 882 8
250 882 8
251 760 1
252 293 7
253 293 7
254 573 2
255 266 6
256 266 6
257 878 1
258 36 8
259 638 2
