11063 150
0 142 8
142 117 4
117 136 4
117 129 9
136 143 6
129 50 4
0 127 6
136 62 4
127 31 8
142 73 6
117 145 3
145 32 9
142 46 2
127 119 1
62 42 3
143 41 6
62 93 9
41 67 2
0 58 3
143 18 3
41 7 7
117 116 6
116 52 7
119 68 3
117 3 5
52 59 3
117 45 8
50 74 4
143 29 4
32 19 4
29 130 3
129 72 7
143 98 4
130 88 2
32 56 2
74 27 4
119 85 9
85 79 5
42 8 7
74 110 5
88 108 7
136 81 6
58 84 2
56 144 8
62 75 2
108 48 7
62 80 9
67 103 5
18 64 4
73 94 1
56 82 8
68 126 9
68 22 8
50 60 3
42 57 5
22 30 4
19 148 6
67 140 3
58 70 1
22 147 4
119 17 5
32 26 7
8 2 1
57 146 3
46 69 8
67 112 9
30 23 2
75 107 6
22 111 2
129 138 7
140 51 2
138 149 4
85 36 6
62 99 1
50 16 4
60 104 8
82 37 6
62 49 3
130 10 6
146 44 1
116 35 1
94 65 5
27 15 7
126 87 7
74 128 2
68 20 4
117 61 5
50 78 7
67 114 4
67 63 6
72 83 1
84 43 8
149 5 6
20 34 9
79 38 2
30 96 7
52 1 4
46 86 8
60 125 8
0 115 4
88 120 7
86 28 9
84 131 2
22 9 7
65 95 4
84 123 1
5 102 4
19 6 6
115 97 5
42 121 6
5 124 8
16 25 1
6 40 6
23 106 9
16 91 7
148 66 1
79 53 7
18 55 1
26 101 7
60 134 8
117 24 5
35 133 5
98 105 2
119 33 9
115 76 9
56 47 2
96 137 6
142 109 7
97 118 4
86 4 9
67 92 6
52 90 4
8 77 3
74 54 2
131 139 1
91 11 1
142 12 3
81 89 2
84 141 8
41 21 5
65 13 2
134 14 6
18 135 9
14 100 1
99 113 1
121 71 3
87 122 9
59 39 1
22 132 4
100 51 2
109 70 1
76 134 4
57 1 3
112 91 1
98 57 1
54 104 1
96 129 2
85 104 2
69 14 1
71 135 4
49 39 4
84 92 2
0 21 1
96 138 1
102 47 1
70 49 4
75 135 3
111 23 3
114 126 4
106 141 3
117 54 2
34 71 4
70 126 1
106 93 3
56 123 2
14 27 1
117 147 4
57 99 4
12 131 2
100 7 1
120 22 2
37 94 4
102 89 4
20 90 4
48 135 4
108 116 1
62 70 4
60 95 3
27 117 3
78 149 4
124 113 1
59 33 3
93 57 4
145 142 1
62 138 4
116 119 4
11 58 1
101 88 4
58 140 3
113 107 1
9 1 4
78 19 2
67 88 3
24 129 2
136 96 3
74 141 2
75 17 3
78 61 2
37 7 4
6 72 3
136 63 3
13 12 3
128 38 4
78 102 2
111 2 3
142 140 4
121 76 4
148 33 3
148 109 3
69 114 2
21 1 1
3 70 4
127 62 4
52 101 3
86 79 4
50 94 3
33 71 2
107 134 3
120 149 4
98 149 4
41 76 4
44 133 2
149 8 1
43 66 3
132 38 4
57 64 1
149 28 3
46 96 2
147 119 1
84 107 4
116 16 3
0 110 4
131 100 4
89 75 3
97 5 3
109 94 2
120 6 3
67 96 3
63 6 3
68 130 4
65 75 3
73 140 1
89 27 2
149 125 2
92 31 2
143 80 3
101 107 2
25 81 4
14 78 3
112 22 4
28 102 1
90 65 1
44 86 1
64 0 4
137 23 3
115 110 3
119 44 4
26 46 4
92 58 4
148 111 3
100 16 4
34 104 3
24 72 2
131 124 4
21 129 1
125 119 4
142 115 2
1 65 3
148 97 3
106 76 1
139 57 1
48 63 4
89 77 3
111 25 2
25 129 4
120 134 2
97 95 4
55 16 2
48 69 2
7 71 1
23 46 1
18 100 3
58 101 1
147 24 3
73 29 1
20 106 1
42 70 2
55 19 3
71 16 4
129 125 4
22 128 4
78 36 4
31 43 3
33 88 3
29 71 2
6 2 1
116 128 3
110 24 4
108 148 1
84 76 3
47 128 1
64 73 1
4 49 1
37 108 4
34 35 3
101 32 2
18 10 2
71 72 3
136 74 3
116 5 2
66 54 4
146 138 1
3 12 2
93 109 2
115 122 1
13 95 1
78 124 1
90 45 2
94 26 3
57 132 3
1 117 2
58 142 3
123 105 2
130 96 3
96 54 4
96 1 1
57 85 2
144 33 4
82 59 4
125 70 3
