11063 150
0 13 6
13 138 3
138 58 7
0 35 4
0 133 3
133 57 5
133 47 6
0 34 7
58 28 7
57 66 4
57 41 2
41 70 6
58 79 2
133 92 8
70 27 9
79 4 4
57 134 2
34 136 8
57 88 4
58 15 6
70 48 6
70 132 5
13 116 4
13 10 3
27 19 4
15 69 7
70 121 9
57 25 4
57 67 4
70 119 5
41 54 8
27 50 1
66 135 8
121 3 5
134 2 2
41 24 9
27 115 4
4 51 4
25 149 6
135 146 4
67 91 5
119 11 9
66 14 4
92 122 5
25 53 9
27 40 6
70 71 8
35 63 1
15 100 9
67 39 8
2 104 7
35 75 2
14 129 7
25 73 2
0 49 8
63 82 7
35 44 8
44 23 6
91 95 9
138 62 7
35 102 8
44 97 7
24 108 5
50 78 5
49 26 8
100 142 3
67 21 6
4 7 7
70 111 8
146 112 1
129 126 8
134 114 5
146 147 8
104 29 7
0 123 9
122 18 2
82 120 7
119 141 1
135 55 1
3 80 7
0 36 3
120 45 7
25 96 9
66 139 5
69 8 3
50 31 4
78 85 9
2 77 6
23 140 1
58 127 3
70 60 7
147 87 7
25 84 1
23 12 8
149 124 1
44 106 8
136 94 2
60 105 8
88 93 8
63 56 2
149 128 6
127 22 8
26 113 9
108 81 3
62 46 3
27 144 7
0 72 9
127 83 2
28 86 4
34 109 2
116 125 7
124 68 9
100 76 4
67 17 6
14 33 5
124 110 8
129 74 3
122 98 1
55 103 8
96 16 9
55 52 8
120 148 2
123 99 3
93 1 6
67 64 5
135 61 4
109 59 2
46 32 5
28 90 1
98 131 8
133 20 5
110 118 4
67 89 1
41 6 5
7 107 7
26 43 4
32 145 1
34 5 3
82 117 9
85 137 2
18 30 9
58 101 9
0 143 9
5 42 1
84 130 7
66 65 6
106 37 2
95 38 7
47 9 6
12 34 2
141 55 4
120 123 4
24 19 3
119 41 1
110 85 4
120 8 2
28 71 4
72 103 2
32 133 4
124 28 1
66 100 4
15 53 1
102 106 4
115 4 4
104 139 3
59 18 3
121 142 2
41 65 4
91 42 1
91 58 2
111 51 3
24 87 1
127 71 3
117 110 3
134 37 3
13 88 2
11 133 1
130 46 3
12 45 4
111 22 2
50 25 2
58 142 3
137 74 3
86 36 1
37 75 2
67 3 3
133 35 3
139 22 1
71 121 3
131 51 3
38 90 4
148 99 1
3 77 1
113 60 2
100 146 2
26 71 1
61 69 1
102 41 1
82 7 1
30 42 2
48 122 3
113 72 3
92 18 1
7 77 4
149 90 1
72 18 3
83 56 1
44 125 4
27 92 1
33 146 3
75 60 2
69 140 2
38 69 1
32 9 2
75 57 1
41 15 2
84 49 4
2 55 1
56 117 2
40 28 3
45 62 2
62 88 2
115 117 4
59 11 3
74 95 4
19 63 3
40 135 1
22 117 1
73 55 4
31 32 3
137 68 4
4 132 1
136 31 4
131 46 4
83 76 4
56 70 4
50 68 3
141 9 3
41 135 3
