4975 200
0 50 1
50 186 9
0 104 2
0 54 4
0 175 4
175 29 5
50 14 3
29 117 5
14 40 1
104 39 5
50 81 4
175 52 1
186 15 9
104 172 4
40 44 9
39 141 3
141 84 3
104 73 3
175 59 6
14 72 8
59 33 1
59 199 1
117 185 3
199 41 7
104 75 4
39 142 1
175 38 2
81 135 1
41 167 1
135 162 7
33 11 5
199 178 8
54 86 1
29 66 1
117 171 8
178 118 9
72 119 7
84 26 1
135 102 3
59 55 7
167 153 8
175 154 2
135 61 5
102 170 8
44 150 5
15 110 1
26 189 7
41 88 6
175 32 8
162 76 2
153 46 7
15 74 7
72 83 6
75 105 8
39 116 8
142 138 8
118 53 2
33 37 2
150 16 3
59 176 9
170 148 2
116 126 2
176 13 2
199 42 2
16 109 4
46 98 7
153 23 5
98 57 1
66 89 2
40 181 4
23 159 8
29 65 3
15 70 5
172 129 9
11 77 2
171 166 6
50 71 1
74 18 4
50 28 2
117 67 4
86 146 7
37 17 1
65 144 3
73 62 7
141 10 6
73 132 2
109 180 4
74 80 6
146 123 2
75 9 2
46 121 1
44 120 7
109 56 7
129 112 9
38 169 9
67 147 2
175 68 8
189 182 1
189 133 4
118 2 7
189 140 9
116 128 4
62 63 9
116 190 6
42 91 8
68 1 1
52 27 7
32 24 3
135 163 8
171 79 4
44 82 8
148 49 8
182 164 7
27 96 5
164 191 3
135 168 4
26 160 7
55 48 4
126 85 6
159 101 2
117 93 6
61 157 8
126 95 7
23 106 8
88 156 9
54 111 3
142 130 9
13 179 6
49 151 3
186 20 6
0 194 9
144 187 3
57 100 2
56 134 9
0 193 5
194 25 7
79 114 8
101 31 1
162 177 8
176 184 6
33 6 2
42 125 9
16 60 8
170 137 3
146 69 6
9 115 5
73 173 2
178 127 7
65 21 9
91 5 9
119 161 8
161 149 9
59 139 7
194 197 8
125 107 3
130 131 3
37 145 7
187 34 4
162 113 7
142 47 5
159 108 8
57 155 7
33 7 1
175 152 7
108 188 9
98 122 8
23 195 7
114 97 9
129 4 7
154 78 5
14 165 6
199 103 4
48 92 6
190 94 7
28 51 2
128 36 2
33 22 6
131 30 3
142 87 1
42 136 7
47 8 3
28 143 9
166 174 3
42 124 1
193 58 2
55 158 7
173 90 3
108 35 4
187 3 1
48 64 8
68 183 3
5 198 8
35 196 5
159 99 5
91 12 7
97 45 1
28 192 2
96 19 8
72 43 7
106 16 4
97 99 2
114 135 2
95 18 2
187 145 4
21 28 3
147 96 2
12 196 4
7 88 2
141 114 4
160 126 3
181 33 3
112 97 1
186 191 3
89 178 4
60 54 2
19 176 4
85 100 1
99 11 2
22 194 4
178 175 2
190 29 1
90 88 3
188 111 3
46 78 2
118 103 3
153 81 3
138 117 2
127 183 1
185 86 1
145 3 1
74 43 2
3 27 2
177 66 3
109 43 3
171 58 2
91 161 4
30 198 4
90 116 3
64 46 4
138 23 4
157 33 2
88 62 3
163 85 2
141 57 4
165 136 2
192 17 4
110 86 1
30 179 2
97 183 1
174 12 4
197 36 4
26 161 2
170 47 3
113 83 3
2 188 2
179 146 3
75 4 4
91 158 1
4 185 1
171 114 1
197 81 2
45 53 4
55 87 3
83 94 3
98 100 3
76 184 4
70 0 2
188 85 1
186 184 1
7 120 2
72 2 1
101 108 1
138 76 3
36 49 3
116 189 1
142 20 1
79 27 3
131 28 2
84 111 1
