4975 200
0 81 6
81 80 1
80 147 8
147 33 4
33 39 1
0 44 1
39 125 1
39 65 6
39 115 9
33 77 1
0 131 6
80 17 8
44 130 4
0 140 1
147 89 7
80 97 2
89 52 1
115 25 2
17 56 6
147 118 9
80 96 3
97 152 2
115 148 9
97 59 4
81 43 5
59 146 1
148 95 8
17 138 5
39 129 4
140 63 6
125 62 6
52 123 6
131 108 2
138 170 5
147 6 4
96 29 3
17 199 1
17 71 7
125 151 8
80 107 9
146 180 2
59 16 1
130 112 8
152 104 2
104 171 5
65 38 4
129 13 7
170 185 7
62 54 7
95 76 3
33 181 8
129 120 5
171 106 8
181 128 7
96 64 3
199 83 5
64 135 1
199 126 4
17 79 6
185 70 9
97 14 6
54 187 5
135 121 3
120 84 2
96 12 9
108 57 9
185 141 1
125 3 6
16 124 5
131 168 1
29 72 9
44 144 3
89 194 9
126 196 1
118 98 4
144 60 7
144 158 7
14 109 9
121 137 1
130 160 8
14 75 8
12 37 6
33 18 4
16 150 7
196 36 7
33 188 9
89 198 7
150 11 7
13 32 9
77 133 1
44 197 2
18 94 7
11 47 3
123 162 7
123 110 5
98 116 1
16 23 8
33 172 3
84 73 9
14 100 3
56 90 2
109 9 3
56 192 7
23 156 3
89 69 8
33 53 3
11 68 4
69 195 7
11 143 3
75 82 3
112 114 8
79 177 2
133 136 6
162 49 7
47 159 6
128 102 5
187 87 6
171 186 6
196 175 2
84 67 9
71 4 3
192 145 3
185 31 2
32 103 5
120 157 2
129 1 6
11 74 5
63 58 4
79 105 8
73 46 2
138 139 4
136 174 8
64 45 5
39 10 2
68 178 2
139 85 8
107 41 5
116 113 5
175 176 5
120 155 4
136 27 8
103 111 7
64 132 8
199 165 5
113 190 7
67 28 4
14 182 6
129 127 5
196 161 4
25 42 7
96 15 2
148 55 3
126 189 2
157 22 5
111 26 5
199 51 3
3 99 7
82 40 2
36 61 2
18 66 5
15 35 4
108 134 4
15 24 6
181 7 6
123 179 8
99 30 2
157 8 5
125 119 1
47 149 7
25 78 4
