4975 200
0 130 7
130 103 4
0 98 4
98 192 2
98 41 7
192 122 1
130 1 9
0 20 9
130 40 5
40 10 2
122 115 5
122 138 9
0 198 5
115 94 8
94 121 6
98 96 8
98 84 8
192 76 3
98 55 1
198 132 5
103 119 3
121 160 9
55 150 1
0 170 6
96 34 4
115 78 4
160 100 3
119 6 2
98 11 2
76 75 6
20 199 8
41 81 8
20 39 3
0 153 8
39 22 5
96 19 9
78 72 5
119 86 6
41 49 1
170 146 8
34 133 6
55 64 9
0 3 6
40 15 4
11 190 5
6 125 3
72 175 5
19 69 6
11 197 6
19 17 4
100 59 5
153 118 2
125 126 8
11 158 8
198 189 3
153 112 4
72 139 1
86 188 6
153 87 6
11 93 2
130 191 7
175 21 7
98 167 2
6 127 1
167 38 2
133 136 1
122 134 7
191 179 8
96 111 4
87 117 6
93 187 4
199 65 6
115 186 8
98 30 1
96 28 8
1 45 6
19 171 2
198 141 2
98 60 1
197 156 6
160 194 3
194 147 2
121 196 9
147 5 8
28 172 4
100 162 5
134 71 8
192 24 6
65 165 2
60 110 4
130 144 9
98 29 6
167 44 1
153 73 4
0 182 7
11 193 3
111 80 4
72 8 2
170 92 8
73 168 4
3 25 9
117 23 7
134 61 7
23 177 6
6 106 1
6 163 5
112 62 4
138 129 2
6 169 8
171 54 3
119 68 3
96 14 6
45 33 6
60 154 9
23 66 3
196 173 5
17 135 8
130 195 2
192 32 8
172 145 4
15 120 3
86 97 8
44 148 1
75 74 2
33 114 2
112 79 6
127 143 5
144 77 3
146 91 6
154 102 3
6 181 8
144 155 6
24 36 5
112 164 1
41 90 4
79 104 9
61 27 2
165 85 6
150 116 9
118 131 6
14 107 2
78 88 2
136 16 5
96 123 8
132 43 4
0 184 8
134 183 8
175 157 1
65 2 4
34 185 8
199 174 5
96 180 9
175 178 4
194 56 5
178 82 3
19 50 3
182 151 2
147 53 5
196 83 8
72 70 7
70 109 7
69 57 6
186 108 9
126 42 7
84 113 2
44 18 8
138 89 4
20 47 6
23 26 6
168 159 7
19 7 1
146 101 8
173 128 1
132 99 4
7 46 1
41 140 6
83 37 6
110 67 1
145 161 6
56 166 8
