2475 100
0 94 8
0 4 2
94 7 4
7 36 3
7 60 2
0 58 8
36 43 4
4 72 6
72 56 1
0 90 7
7 97 3
72 40 4
94 63 9
60 91 7
91 38 2
43 41 4
58 96 2
90 84 8
90 12 6
63 26 7
26 42 5
36 80 7
7 59 7
58 70 7
41 33 8
97 21 9
91 92 3
7 22 4
60 35 6
38 27 2
40 85 7
72 87 6
72 75 1
58 86 3
26 98 4
92 5 9
80 24 9
43 49 6
70 67 5
97 34 7
7 99 1
40 68 6
22 81 8
87 17 8
26 3 1
94 23 1
33 71 7
35 55 7
75 74 2
90 9 5
23 45 4
87 50 8
17 20 5
92 93 9
85 39 3
85 13 2
87 10 8
4 82 9
93 37 8
13 65 7
33 95 2
81 11 3
24 52 7
92 89 2
63 57 6
63 79 3
26 83 7
17 51 1
91 31 3
83 32 4
23 28 5
79 88 6
11 6 7
72 64 3
35 78 6
56 47 9
55 48 1
97 44 7
85 15 8
90 46 5
56 29 4
52 16 9
83 19 3
79 53 9
57 30 4
92 62 6
37 77 3
6 2 1
70 61 7
86 73 1
85 69 9
59 14 1
62 8 6
34 54 6
80 18 8
21 76 4
14 66 7
46 1 2
57 25 4
63 20 4
75 30 4
66 67 4
49 89 2
71 24 2
45 1 2
96 69 3
3 1 4
75 54 1
87 27 4
12 49 3
84 20 3
99 45 2
28 66 1
60 9 1
65 38 2
88 99 3
83 2 4
73 87 4
94 29 4
47 67 3
50 98 4
13 48 2
51 47 3
32 93 4
99 24 4
77 38 2
39 37 3
77 81 3
67 76 4
19 21 3
61 42 2
56 91 1
75 27 2
99 16 2
21 58 4
13 32 1
70 34 1
37 3 1
19 65 3
14 16 4
10 37 4
17 75 3
81 66 3
24 49 4
94 6 2
10 61 4
75 2 4
53 83 2
73 58 4
82 63 4
45 83 2
75 76 3
32 33 3
98 28 2
57 72 3
31 93 2
47 82 1
45 69 4
74 33 3
46 31 2
5 10 3
5 23 4
7 77 4
80 51 3
60 67 3
34 29 4
40 90 2
31 29 3
35 6 2
59 83 4
96 59 1
89 28 1
76 33 3
82 22 3
34 26 2
97 10 2
23 72 4
37 29 2
75 34 1
47 90 4
62 27 3
1 60 3
75 60 1
58 13 2
20 96 1
88 84 4
12 45 2
65 4 1
48 59 4
85 33 4
46 33 4
74 34 3
52 84 1
85 23 3
70 68 2
2 59 3
97 35 2
78 25 2
3 40 2
41 56 3
9 88 3
8 77 3
55 14 3
52 91 3
13 20 2
44 63 3
24 76 2
80 8 3
60 54 1
4 95 2
53 50 1
21 89 3
75 69 2
27 93 4
70 52 3
44 81 4
67 84 1
75 29 2
83 95 4
4 8 1
95 93 4
60 62 1
47 2 2
99 71 2
45 37 2
35 26 3
45 75 1
74 39 3
30 96 3
18 2 3
98 30 1
71 49 2
30 68 1
10 92 2
40 99 4
7 25 2
86 97 3
28 61 2
43 95 1
35 44 4
30 39 2
33 20 1
63 38 2
29 89 1
73 0 4
81 9 4
18 93 1
33 19 4
13 84 1
67 18 2
70 33 2
97 91 1
93 33 2
51 28 4
56 28 2
58 49 4
63 90 3
70 59 4
42 58 2
28 24 4
40 23 3
50 97 1
36 76 3
0 2 1
11 72 1
35 71 4
61 16 1
46 9 4
19 28 3
92 45 1
96 35 3
36 35 2
18 91 3
5 53 2
39 8 4
79 69 4
77 69 2
60 41 2
34 10 3
9 18 2
21 51 3
11 82 4
75 91 3
25 75 2
93 82 1
60 29 3
25 2 4
44 20 2
75 65 2
39 42 3
12 83 2
21 9 1
26 1 1
41 11 1
37 17 4
3 11 3
65 56 1
52 87 2
67 14 2
87 64 3
55 42 3
90 43 2
37 83 2
58 30 2
33 1 4
16 81 2
34 55 3
85 14 4
97 99 3
48 33 3
78 95 3
11 12 3
73 12 3
11 87 1
3 69 4
44 17 1
11 46 2
37 88 4
58 97 4
90 75 4
88 23 2
66 37 2
89 51 1
89 80 2
35 52 3
86 81 1
43 48 1
4 58 4
61 64 1
23 71 4
96 18 3
2 53 4
74 3 3
56 16 1
86 87 2
58 52 1
6 58 2
97 12 2
93 69 3
68 42 1
99 77 3
20 93 4
72 95 2
73 37 3
4 55 4
38 47 1
56 48 3
0 13 2
55 24 1
37 36 1
91 5 3
21 70 1
14 46 3
32 94 2
24 7 3
18 17 1
62 53 3
20 99 4
63 28 1
39 45 2
96 80 3
48 7 4
24 32 4
55 9 2
88 93 3
7 28 4
60 43 3
1 79 1
77 64 4
47 36 3
4 21 1
59 23 1
92 16 3
49 70 3
18 21 4
10 55 4
3 14 1
40 62 3
91 42 3
37 27 2
71 17 3
48 60 2
54 85 2
7 47 4
5 85 4
68 2 1
76 39 4
45 60 2
47 79 1
59 47 4
24 2 3
13 78 2
3 67 1
72 86 4
47 57 3
1 55 4
5 8 1
66 48 1
69 59 1
21 11 3
56 94 3
10 47 1
56 26 2
27 32 4
91 89 3
52 82 3
53 41 4
62 24 3
22 53 3
41 9 4
90 98 2
41 50 4
15 54 4
91 86 4
98 14 4
13 86 3
21 20 4
78 73 2
75 14 3
11 55 1
0 77 4
27 23 1
74 12 1
49 91 3
30 87 1
53 6 3
35 22 3
22 43 3
96 53 1
29 91 4
10 93 3
66 36 3
98 20 4
44 50 1
14 91 4
91 43 4
48 45 3
65 1 2
2 86 3
67 89 3
