2475 100
0 31 3
0 99 6
0 32 1
99 53 5
31 9 7
0 1 5
99 18 8
99 89 8
31 75 2
99 17 6
75 71 1
18 15 6
31 39 3
15 42 7
15 57 9
17 76 7
76 46 2
89 29 9
71 12 1
1 72 5
75 58 6
89 19 2
76 52 5
99 30 6
76 88 6
99 2 9
89 70 9
17 49 7
89 11 3
0 4 9
42 55 6
9 45 3
39 37 4
37 13 9
31 47 5
99 27 5
88 69 3
58 3 4
2 85 2
17 14 3
47 44 3
13 92 4
47 24 5
15 74 8
69 67 5
31 80 5
70 95 4
42 81 5
27 77 5
49 21 6
76 51 8
81 64 6
69 25 3
31 6 8
6 60 9
24 41 3
27 84 2
32 50 4
81 28 4
37 5 7
53 83 3
92 40 4
31 78 8
70 7 3
42 59 9
39 86 6
60 68 3
13 63 2
50 16 8
27 98 6
89 22 8
95 10 1
24 56 8
75 23 1
17 36 4
67 61 3
59 94 8
86 20 6
20 90 4
85 96 6
63 34 9
77 35 2
86 82 4
23 73 1
78 65 3
53 93 9
60 87 7
9 38 1
63 8 6
7 54 7
29 66 7
66 97 6
40 91 3
95 48 3
46 62 5
99 26 8
18 43 7
99 33 7
3 79 6
82 19 4
67 58 1
56 41 4
68 70 4
72 99 3
3 32 1
16 27 1
5 10 3
12 52 1
65 31 4
79 21 3
24 60 2
9 12 1
99 71 2
26 54 2
18 75 2
51 70 4
88 64 4
34 74 2
9 59 2
79 35 3
14 56 4
50 60 2
61 38 2
59 47 2
91 99 4
93 3 3
61 42 1
93 89 4
71 87 4
89 34 4
52 67 2
51 48 3
31 54 3
77 81 4
88 15 1
86 15 4
87 75 2
85 34 3
10 47 1
16 14 2
30 81 1
66 3 1
29 57 2
78 77 3
88 52 3
14 88 3
5 3 3
14 18 3
91 59 3
92 85 3
6 89 2
33 56 4
57 81 3
27 63 1
28 90 3
51 58 4
92 3 3
45 94 3
25 41 1
43 37 3
92 37 1
5 32 2
23 50 3
21 97 3
66 68 1
92 61 4
70 31 2
91 47 3
39 18 4
43 63 4
96 29 1
28 72 2
61 28 4
10 52 2
35 42 4
11 5 3
79 67 3
81 69 4
86 25 4
80 89 3
63 6 4
28 12 3
90 8 2
65 4 3
7 26 4
1 41 4
55 38 4
72 83 1
35 8 1
44 41 2
54 29 4
30 51 3
49 87 1
83 52 2
33 45 4
42 96 4
93 37 1
37 3 1
37 7 3
78 75 3
66 36 1
68 7 3
34 31 1
87 22 4
56 20 2
37 42 3
35 69 3
22 33 1
73 42 2
32 90 2
71 62 2
72 17 3
76 24 2
13 7 1
39 66 3
59 86 2
49 93 2
4 49 3
74 82 3
50 72 3
67 81 4
38 68 4
55 6 3
61 87 1
2 36 4
48 53 3
8 19 1
94 58 2
54 52 2
97 69 2
71 0 3
97 46 2
3 4 1
96 59 3
59 32 3
59 85 1
56 51 1
85 41 3
73 32 3
19 50 4
64 69 1
33 55 4
1 38 3
31 58 4
43 4 3
3 63 1
42 57 3
16 29 4
99 62 2
22 70 1
40 33 1
75 73 3
60 13 4
19 33 1
11 52 4
24 45 2
52 37 1
38 12 2
56 22 1
68 3 3
83 14 3
84 57 2
26 19 4
23 60 1
29 26 3
30 48 1
16 46 1
77 60 3
20 5 2
98 82 3
70 96 3
71 6 2
0 61 1
13 96 3
42 49 1
51 67 4
54 48 2
62 24 4
57 60 2
93 11 4
31 21 1
86 29 4
8 24 3
14 34 4
8 32 3
3 84 4
99 82 1
92 14 3
93 29 4
52 23 3
92 74 4
15 73 3
66 84 1
9 90 1
99 52 4
33 63 3
79 11 1
82 5 1
32 6 2
30 90 1
36 69 4
94 63 3
72 20 4
69 84 2
54 14 1
45 18 1
88 24 3
69 34 3
16 80 2
37 17 2
94 67 4
92 56 3
89 5 4
6 53 4
43 71 1
23 90 1
64 99 2
32 18 3
91 92 4
69 90 2
36 67 4
14 79 3
9 56 3
27 55 4
37 84 3
79 57 2
48 5 4
82 77 1
1 51 4
18 93 4
3 81 1
91 28 2
4 47 2
57 3 1
25 1 1
14 29 3
28 96 3
21 38 2
19 80 4
64 39 1
11 60 2
70 73 4
14 22 2
35 81 3
17 59 4
34 22 3
97 35 4
64 40 2
20 54 3
84 62 2
13 9 1
47 9 2
48 49 3
64 54 3
16 37 1
0 94 3
89 97 2
11 39 4
1 31 3
42 58 4
66 46 3
33 14 3
4 70 2
63 24 3
11 98 3
1 40 3
24 36 2
24 61 4
70 8 1
99 42 3
90 83 4
27 81 4
48 32 2
26 35 1
38 23 4
5 93 3
85 83 4
88 31 3
47 93 1
10 96 3
50 3 2
2 72 4
70 94 1
63 51 2
0 96 3
74 70 2
45 42 2
74 14 2
98 71 2
28 82 1
73 36 2
25 66 1
14 2 1
84 16 1
14 41 2
40 93 4
64 34 2
3 98 4
32 77 4
46 58 3
24 18 2
11 74 3
45 52 3
75 38 3
90 35 2
74 48 4
37 89 1
26 47 2
33 42 3
15 27 1
4 19 4
36 93 2
47 66 3
72 63 1
24 98 1
52 44 1
59 70 3
81 78 2
21 53 1
46 81 3
97 13 3
62 96 1
29 8 2
18 12 1
52 41 3
82 40 4
95 63 2
9 57 1
11 99 1
43 14 3
68 35 4
39 21 4
28 41 3
87 40 3
2 17 2
37 75 2
98 81 1
54 83 2
82 50 3
52 86 1
87 45 1
40 78 3
48 62 1
95 30 2
1 30 4
70 39 3
21 80 1
32 45 2
8 71 4
7 80 3
4 36 4
41 98 1
58 57 2
78 0 4
12 23 1
98 78 3
90 45 2
45 36 3
26 37 2
61 48 4
1 13 3
29 61 3
68 12 3
40 31 2
34 4 2
77 61 2
63 79 2
19 94 1
44 37 1
2 50 1
32 86 1
5 30 4
97 14 4
62 88 1
35 83 2
1 66 1
24 72 2
62 31 1
28 33 4
76 12 3
18 57 3
22 19 2
44 13 3
58 68 3
82 84 2
62 69 2
13 33 2
42 19 2
6 33 1
25 58 1
4 87 1
95 99 3
87 23 2
84 61 1
35 71 3
30 15 3
79 91 1
69 30 3
32 80 1
7 31 4
73 8 1
29 31 4
36 50 3
24 58 2
44 4 3
30 50 1
41 74 2
42 10 3
9 55 1
27 2 1
64 3 3
39 16 1
77 42 3
42 84 3
70 37 4
54 80 2
83 38 4
50 54 3
20 98 4
76 37 3
8 52 2
25 29 2
93 99 4
33 71 3
35 80 3
43 54 3
38 30 4
44 83 2
9 29 4
81 74 2
20 62 4
65 40 1
52 16 4
27 71 4
89 63 2
8 6 4
12 79 3
25 3 2
35 92 3
53 47 4
88 95 3
16 75 1
24 46 1
43 32 1
1 68 1
98 46 3
2 93 4
69 18 3
61 73 3
1 20 3
3 62 4
34 66 4
54 2 2
59 90 3
0 62 1
67 38 4
81 19 2
98 15 2
8 98 2
95 53 4
58 54 3
30 12 3
