1213 50
0 26 9
0 13 9
0 29 2
13 18 9
13 6 9
29 1 5
6 23 2
13 33 9
0 40 9
0 24 7
6 3 4
18 36 6
23 10 1
10 5 6
23 11 2
0 35 8
11 4 8
5 38 2
29 15 1
24 41 4
11 46 2
40 43 7
33 19 1
26 31 1
18 45 6
0 30 1
45 27 4
40 44 4
38 9 9
23 47 1
44 32 9
15 17 6
15 7 2
33 21 1
35 2 4
6 14 1
1 12 2
10 42 2
26 34 2
46 16 8
6 20 3
10 49 1
49 37 3
37 48 2
37 8 2
6 39 9
36 28 1
24 22 2
28 25 6
41 22 3
10 43 3
25 26 3
21 40 4
22 9 2
0 48 1
32 16 3
18 14 1
42 0 4
43 36 4
44 20 2
9 30 3
26 10 2
30 17 4
45 36 4
26 13 1
8 24 2
4 45 4
30 26 2
22 3 3
25 20 4
37 21 4
11 8 1
20 40 3
6 9 2
38 11 1
33 0 1
45 17 2
14 31 3
9 32 4
41 20 1
33 4 2
35 16 4
46 33 1
28 43 2
19 9 4
0 49 1
31 12 4
30 29 2
19 36 3
44 5 3
10 35 3
34 45 2
10 19 1
17 39 4
11 30 3
24 39 2
32 5 4
2 26 1
30 34 1
31 40 1
32 43 2
38 48 4
13 17 1
14 11 1
22 40 1
46 10 2
45 35 1
25 2 1
42 36 4
32 46 4
16 0 1
17 22 4
32 17 3
33 17 4
34 0 3
23 36 1
20 18 4
2 44 2
1 40 3
45 26 2
28 8 2
7 23 3
39 13 3
28 0 1
3 23 2
39 49 4
4 31 1
45 49 3
46 18 1
40 41 1
36 26 2
31 36 3
14 21 4
42 45 4
41 44 1
35 32 4
36 32 3
1 32 1
14 45 3
4 48 4
13 1 3
32 38 1
13 3 4
38 26 4
20 48 1
23 44 3
41 8 2
13 46 3
26 46 3
40 27 4
7 28 4
43 1 4
14 19 2
3 11 4
3 18 1
23 21 3
13 19 4
1 23 3
36 9 3
30 31 3
25 10 2
9 3 3
44 6 1
6 35 1
19 2 3
35 38 3
9 4 1
38 49 2
11 10 3
23 25 2
26 3 4
4 29 1
14 2 1
47 11 3
11 35 1
48 19 3
39 23 3
26 39 2
37 47 2
37 27 4
40 5 4
7 40 4
41 39 4
35 14 4
38 0 2
28 46 4
21 29 4
27 41 2
42 41 4
12 48 4
43 25 4
5 0 4
46 6 3
21 41 1
31 48 3
43 19 2
22 16 2
35 48 4
14 44 2
10 16 2
44 9 1
38 8 4
0 41 3
10 14 3
39 20 2
0 31 4
15 13 2
22 1 1
18 11 3
33 16 2
13 20 3
41 26 4
41 37 3
33 29 2
7 1 2
19 40 2
49 47 4
43 22 2
5 31 3
26 7 4
17 10 1
42 43 1
32 6 4
19 31 2
11 37 4
21 3 4
22 6 1
15 41 4
25 21 4
15 25 4
49 34 2
22 35 1
18 10 3
37 31 1
5 42 4
33 27 3
16 14 3
17 31 2
16 28 1
49 11 4
5 47 4
3 17 2
32 21 2
39 32 2
30 38 3
6 33 3
33 31 2
29 35 4
36 15 4
12 4 2
43 27 3
47 44 1
44 25 2
20 45 4
34 13 2
39 1 4
12 3 2
24 1 4
25 19 4
34 21 4
23 48 4
48 8 3
19 41 4
21 31 4
17 12 3
43 45 1
3 5 2
39 38 3
21 47 1
34 14 3
21 13 2
9 23 3
39 3 1
44 28 1
47 10 4
40 29 3
25 5 4
7 49 1
46 35 3
16 37 2
22 15 4
3 10 2
21 38 4
39 35 4
21 28 1
23 46 3
10 30 1
26 32 4
30 35 2
2 0 2
10 6 1
20 24 4
1 30 3
41 28 3
44 42 2
38 12 1
43 17 4
7 35 1
11 6 1
6 47 3
23 19 1
40 9 4
44 21 2
29 24 4
34 37 3
43 2 4
34 25 2
1 21 2
5 22 4
7 37 1
38 44 2
19 47 4
5 13 3
24 2 3
39 46 3
41 12 3
13 35 3
33 25 2
17 46 4
34 40 1
24 31 4
32 33 1
32 45 1
16 26 3
4 17 2
44 27 1
24 45 3
13 45 1
40 48 3
3 33 2
12 46 4
23 49 4
43 35 3
12 44 1
48 16 2
49 31 2
28 11 2
30 18 3
13 37 4
26 27 1
1 35 3
12 13 3
23 12 3
12 34 2
40 4 4
7 0 4
44 3 4
45 19 1
9 16 4
25 40 3
8 40 4
38 28 1
31 1 1
28 15 2
0 15 2
17 29 2
24 38 1
28 18 4
26 33 3
49 36 3
11 0 1
24 3 1
10 28 2
23 41 3
3 47 4
46 21 4
43 31 3
37 1 2
35 18 1
44 24 4
34 44 4
19 18 3
39 33 3
32 31 3
48 25 4
28 2 1
38 6 1
49 2 4
30 44 1
1 26 4
39 22 4
41 25 3
37 6 1
4 49 3
41 10 4
43 18 4
20 4 1
1 45 4
27 12 2
25 13 1
11 20 3
5 4 1
32 22 4
24 48 3
31 2 3
41 17 1
20 49 1
6 27 1
26 22 2
33 28 4
34 6 4
30 22 2
9 14 4
10 24 4
32 18 1
25 18 1
35 47 3
22 28 4
3 28 1
11 36 3
9 11 4
18 17 3
43 39 1
30 28 4
6 4 4
44 31 2
31 28 3
24 23 2
30 43 3
4 34 1
20 15 2
24 49 2
23 37 1
43 7 1
38 47 4
35 8 3
40 32 4
39 12 1
35 25 2
41 31 4
49 3 4
38 40 1
30 7 2
