1238 100
0 55 9
0 35 2
35 48 4
48 60 8
55 1 9
1 19 3
19 49 9
0 16 9
48 50 4
60 45 5
19 81 2
48 54 5
19 82 5
19 11 9
16 61 1
54 62 8
55 68 6
19 95 4
45 47 6
1 64 5
19 73 2
64 43 1
47 15 4
55 20 9
62 12 5
11 46 9
11 69 1
20 27 7
20 32 4
48 24 1
61 85 9
61 87 9
49 13 6
11 58 3
16 74 1
95 96 6
46 6 9
24 40 3
43 36 6
13 31 7
35 30 8
61 97 7
40 17 1
96 28 1
68 42 7
0 25 7
85 76 2
1 3 9
20 9 6
25 44 9
45 94 8
48 92 3
9 90 5
15 14 3
0 41 4
85 99 8
35 65 3
76 77 7
81 2 6
97 93 7
28 59 3
94 53 5
48 34 7
73 26 5
45 10 2
47 39 2
55 86 4
99 79 9
40 91 6
92 75 5
73 78 9
43 98 1
26 21 6
96 89 7
95 67 3
35 51 4
43 83 4
58 38 3
47 88 9
11 63 5
6 70 2
63 71 7
26 23 8
81 8 7
58 66 5
40 57 7
36 33 5
44 29 4
86 18 2
15 56 9
59 7 7
54 80 5
79 52 2
78 37 8
70 84 5
95 22 8
62 4 1
89 5 1
70 72 1
52 70 4
66 31 1
96 37 3
45 50 3
28 11 1
74 51 2
21 58 1
46 54 3
81 71 1
8 62 2
56 2 2
71 70 2
75 64 3
18 89 2
28 74 4
55 32 3
60 61 3
47 48 3
87 9 2
93 46 3
92 38 2
39 14 1
98 52 2
48 93 3
47 3 2
60 0 4
20 31 1
35 11 2
24 90 2
35 3 2
44 9 4
66 42 3
17 76 2
0 59 3
72 32 4
52 49 3
71 78 1
27 91 3
88 35 1
14 85 4
8 64 1
40 76 4
95 10 3
34 98 2
66 62 3
68 82 4
92 51 3
90 35 3
32 31 4
35 64 2
69 76 2
19 27 3
90 27 3
71 29 4
99 73 4
99 93 1
18 28 3
27 31 1
83 78 4
63 2 2
77 41 3
58 29 3
4 83 2
90 18 3
73 25 2
41 17 2
95 92 1
66 21 2
92 20 3
19 60 2
64 39 1
25 8 2
3 90 3
96 80 1
30 31 4
0 18 1
48 91 3
46 2 1
96 41 2
64 36 3
26 42 4
40 13 2
35 85 4
5 80 1
56 75 4
43 86 1
19 47 2
39 88 2
73 57 2
92 77 1
28 32 2
16 31 1
1 68 3
11 79 4
47 50 3
30 79 4
57 80 3
97 63 4
91 74 3
10 78 1
28 24 4
48 43 2
58 16 4
39 43 4
83 11 1
62 41 3
92 40 2
90 46 3
76 83 3
78 60 2
39 41 4
70 11 1
14 79 2
34 91 2
25 99 3
51 90 3
52 1 1
43 8 2
89 76 4
73 86 3
88 42 1
64 53 1
92 70 2
94 82 1
78 51 4
68 39 1
10 44 2
92 84 2
47 89 4
38 94 3
23 4 4
85 73 1
79 13 1
91 44 3
43 35 3
56 14 4
47 4 4
14 41 3
91 84 2
69 50 4
32 33 4
82 88 1
93 96 3
37 16 4
31 59 1
76 57 4
67 77 2
23 24 3
53 77 4
1 18 4
30 61 2
26 66 1
8 7 3
59 80 2
89 66 2
33 31 2
37 79 4
48 70 3
