1238 100
0 29 5
29 80 7
80 87 3
80 53 5
80 76 3
29 7 2
53 21 5
0 57 8
76 56 8
57 22 9
53 84 1
0 18 3
80 58 2
57 6 3
87 31 3
31 28 9
0 68 9
7 47 9
68 71 2
57 23 8
31 41 1
58 34 1
47 82 7
58 36 5
76 59 7
29 77 2
18 32 9
84 30 3
7 60 6
60 55 4
87 54 5
59 5 1
47 93 6
21 99 1
76 38 2
28 74 8
74 16 9
68 13 8
32 3 7
34 46 6
29 19 2
68 64 1
19 63 1
59 17 9
64 72 6
0 33 1
36 9 5
80 8 5
58 11 1
31 73 6
19 96 1
73 44 3
68 42 2
22 48 6
76 86 8
13 66 3
56 91 6
99 10 2
72 67 7
34 79 6
60 88 2
18 52 2
84 69 6
54 50 6
71 20 6
22 83 8
64 90 7
64 81 2
20 37 8
34 49 8
30 12 5
46 85 8
69 2 2
53 26 6
96 51 4
69 97 5
68 14 1
3 70 9
68 1 8
13 25 1
53 43 3
90 98 2
73 15 3
51 95 7
38 65 9
59 27 4
3 4 5
86 40 3
10 24 8
20 39 1
12 61 7
38 45 1
24 75 9
15 94 3
81 89 7
30 35 2
8 78 7
56 62 8
53 92 5
43 55 4
35 2 1
19 39 4
71 19 4
15 40 2
21 48 2
54 55 3
76 9 3
50 65 2
20 53 2
62 4 1
42 84 4
19 23 2
82 18 4
57 18 4
59 34 2
31 96 4
70 36 1
97 43 1
33 8 1
32 93 1
17 62 2
81 54 2
18 69 2
42 98 1
29 68 2
46 8 3
17 51 3
14 63 4
4 97 4
84 88 2
72 63 1
88 49 1
95 96 2
87 7 3
16 99 2
34 74 4
28 7 4
57 91 1
83 65 3
30 48 2
42 93 1
98 44 1
45 35 1
87 36 3
78 54 2
51 71 2
86 79 2
90 87 2
31 30 3
31 68 2
28 94 1
66 69 1
41 73 1
8 12 1
26 74 2
71 87 1
91 78 3
0 94 1
27 15 2
61 5 3
46 56 4
3 37 1
20 30 3
51 31 1
30 38 1
50 27 2
17 58 1
44 84 4
47 43 4
64 14 3
43 36 3
70 63 1
66 16 2
96 83 4
4 64 1
56 32 3
17 10 1
53 89 2
29 8 4
87 29 1
83 82 1
86 22 1
86 1 1
85 2 2
56 15 1
43 45 4
10 27 3
69 6 1
44 45 4
78 52 1
97 57 2
0 78 1
78 82 4
42 55 3
68 94 2
42 10 1
66 33 1
76 20 3
6 45 2
60 40 4
17 1 3
88 77 2
14 23 1
76 84 1
28 78 1
27 58 3
14 19 2
82 20 2
63 62 3
14 47 1
78 49 1
35 78 4
48 80 1
67 62 4
21 93 4
9 60 4
1 24 3
14 50 4
94 92 4
98 18 3
78 63 3
99 90 2
46 82 2
34 55 1
29 39 4
61 17 2
46 81 3
86 11 2
10 21 3
11 85 2
