95 20
0 8 1
0 7 4
8 12 1
0 6 5
6 17 5
7 3 4
12 10 9
6 5 6
6 2 1
6 18 1
17 9 4
17 14 5
5 16 8
17 13 9
6 1 9
10 11 7
12 4 3
9 19 3
10 15 2
18 7 1
8 7 1
3 11 3
19 0 2
10 17 4
0 17 2
17 7 3
1 8 1
13 5 2
9 8 1
5 12 2
19 18 3
3 9 1
17 11 4
16 10 1
17 16 4
7 14 3
19 4 3
14 1 4
11 1 4
7 12 2
11 2 4
13 7 4
18 3 1
16 15 4
4 11 2
7 10 3
14 10 1
7 4 3
3 12 3
19 16 1
12 1 4
4 1 3
4 10 4
11 8 4
8 5 2
4 8 3
13 9 4
17 12 4
6 12 3
4 2 3
13 0 3
12 2 3
19 8 1
17 18 1
15 2 4
8 3 2
2 19 4
17 1 1
0 14 3
14 18 2
16 2 1
8 13 3
4 17 1
4 16 1
1 0 4
15 9 2
9 14 2
2 13 1
19 10 4
16 14 3
3 17 1
3 5 3
6 13 1
9 4 3
19 17 4
2 0 1
19 14 3
2 8 2
13 16 1
2 17 4
1 13 2
3 2 4
17 5 3
16 7 3
13 15 4
