95 20
0 18 8
18 2 9
18 17 4
18 9 5
2 6 1
18 10 7
0 8 7
9 16 3
0 15 2
9 3 2
18 12 3
12 5 2
10 11 2
12 14 9
8 13 9
14 19 5
13 1 2
15 4 9
3 7 6
4 3 4
2 0 2
13 10 4
1 10 3
10 2 3
2 11 2
9 13 4
19 17 4
15 5 1
6 5 4
9 0 4
9 6 2
0 7 3
4 11 3
1 7 1
15 1 1
12 8 2
19 0 1
15 9 4
0 11 1
14 17 2
12 2 4
14 5 3
11 16 2
3 0 2
7 8 2
11 5 1
4 17 1
17 2 3
11 12 4
7 10 2
2 13 1
13 15 2
19 9 3
3 18 3
19 16 2
13 12 4
11 6 4
15 7 1
15 6 4
18 5 1
14 11 4
8 3 2
19 5 2
13 0 1
6 16 1
9 12 1
6 14 3
0 14 4
5 9 3
5 13 1
11 13 4
19 15 1
11 3 1
0 6 1
0 10 4
8 16 2
4 13 2
13 17 1
17 7 3
4 19 2
14 1 2
2 3 3
2 14 4
18 6 3
5 8 4
6 12 1
18 16 1
10 6 3
4 12 1
6 8 3
3 10 2
18 7 1
19 3 2
10 16 3
19 12 1
