190 20
0 5 5
5 2 5
2 19 8
19 16 5
2 9 3
5 7 5
19 17 9
19 14 1
7 6 1
2 15 9
0 8 3
14 13 6
17 3 5
13 4 8
5 1 3
0 12 3
3 11 8
11 18 9
14 10 1
7 1 4
4 12 2
3 13 2
4 0 1
12 5 1
9 16 4
0 1 1
11 1 4
3 16 4
9 5 4
2 11 2
10 4 1
0 18 2
7 10 2
7 8 4
6 5 1
5 3 4
16 13 3
15 16 2
17 10 4
12 11 3
17 13 1
15 3 2
19 3 3
16 11 4
18 7 2
15 7 4
13 6 4
4 8 4
11 19 2
3 14 4
12 8 1
12 7 3
14 2 3
6 19 2
19 15 1
1 8 2
9 18 4
7 11 1
0 6 1
10 12 2
8 15 2
7 3 3
11 5 1
11 15 3
17 12 3
4 19 1
8 17 2
3 0 1
0 2 3
1 13 1
11 4 4
3 6 4
14 0 1
10 18 4
12 18 4
14 7 4
7 19 2
15 9 2
17 4 4
6 14 3
6 11 2
19 18 4
3 9 1
4 15 2
13 8 1
4 14 2
10 3 1
18 2 2
13 5 1
10 2 2
5 17 2
2 3 4
13 12 4
19 0 3
15 14 3
8 14 1
4 1 2
19 9 2
1 18 2
17 9 1
17 0 4
5 15 2
16 5 1
1 6 4
13 2 1
18 17 1
6 2 3
19 13 2
18 15 2
15 13 4
19 5 2
6 12 4
16 4 4
3 18 4
3 12 3
6 15 4
5 4 4
3 4 1
12 19 1
16 8 2
10 15 3
14 1 2
16 12 2
16 0 4
9 6 2
17 6 2
18 4 2
18 6 2
1 12 3
2 7 2
10 5 4
8 6 2
18 5 1
10 13 1
9 0 4
17 14 1
13 0 1
16 18 4
2 12 3
10 0 4
9 13 3
12 9 3
10 1 4
5 8 2
11 8 4
14 9 4
1 3 4
16 14 1
14 11 4
1 9 4
14 18 3
17 15 2
8 18 3
2 8 1
6 4 1
10 6 1
1 15 3
11 17 3
16 1 3
9 10 4
8 9 1
7 16 2
9 7 4
17 16 1
15 0 2
7 0 2
14 5 4
12 14 1
10 8 4
19 10 4
18 13 4
11 0 3
10 11 2
10 16 1
13 11 3
7 4 2
17 2 2
7 13 3
15 12 2
11 9 2
4 2 2
1 2 4
6 16 4
17 7 1
8 19 3
16 2 2
1 17 3
1 19 4
3 8 1
9 4 4
