190 20
0 7 6
7 3 3
0 6 9
3 14 4
6 19 3
0 16 9
16 8 6
8 2 9
2 12 5
3 5 8
2 9 1
19 1 7
9 18 6
19 10 1
2 17 6
6 4 6
18 11 2
9 13 6
14 15 6
3 16 1
8 4 4
1 6 1
8 10 4
14 16 2
0 4 3
17 18 2
0 15 2
16 13 1
6 8 4
3 17 2
19 18 2
3 10 4
10 11 1
13 3 4
11 9 3
7 1 3
19 9 3
18 7 3
12 0 4
12 18 2
6 5 4
2 6 1
16 7 3
6 3 1
14 12 3
5 2 3
9 1 3
7 6 3
4 17 2
17 16 4
3 18 3
19 11 2
16 9 3
10 7 2
11 16 2
11 12 2
11 14 4
13 11 2
11 6 1
15 2 3
8 5 1
10 9 4
18 13 1
17 5 1
17 12 3
10 1 1
13 4 3
17 7 3
16 4 1
5 7 4
5 16 2
4 18 3
18 5 4
6 17 2
4 11 3
6 16 1
19 0 4
15 11 1
3 9 3
10 15 1
18 2 2
16 15 1
14 18 2
6 14 1
7 9 3
8 7 2
16 10 3
2 7 1
3 11 3
18 6 2
12 4 1
5 4 2
12 6 1
18 15 3
13 8 4
1 2 3
9 15 2
13 1 2
10 18 4
1 16 3
7 14 3
8 18 3
0 3 4
0 11 4
14 5 4
19 12 3
14 8 3
1 14 2
19 13 2
13 7 3
19 3 1
12 1 4
1 5 4
12 13 2
0 9 2
14 17 4
11 8 1
9 12 3
1 3 2
19 14 1
2 19 4
18 0 2
0 17 2
10 13 3
5 15 3
16 2 4
7 11 2
15 4 1
0 1 1
17 1 2
15 3 2
11 2 3
16 19 4
2 13 4
10 17 1
12 16 1
4 1 4
4 19 1
8 19 1
9 8 1
5 12 4
0 2 4
12 15 4
1 11 3
5 19 1
0 10 2
10 6 4
15 1 3
13 14 4
15 17 2
8 17 2
15 13 4
13 17 4
7 4 4
17 11 4
6 13 4
6 15 3
12 10 3
5 11 1
0 5 1
8 1 4
4 10 2
4 14 3
10 14 4
15 7 1
5 9 2
5 10 4
7 12 1
8 0 3
17 19 1
0 13 3
8 15 1
4 2 4
7 19 2
18 16 1
12 3 2
14 2 1
2 10 4
9 6 4
3 8 3
14 9 2
0 14 2
3 2 1
4 9 1
5 13 4
12 8 4
3 4 1
19 15 2
1 18 4
17 9 1
