190 20
0 2 4
0 7 8
0 3 5
2 16 1
3 4 2
16 15 9
7 1 1
15 8 3
8 19 4
0 18 2
0 17 8
7 12 5
15 10 8
16 11 8
1 9 7
2 6 8
10 13 5
13 14 9
10 5 7
7 14 2
15 13 1
12 3 2
16 14 2
1 0 4
14 2 2
16 5 1
0 9 1
8 11 1
17 3 1
1 3 3
14 18 3
16 12 1
12 9 1
9 15 2
6 11 3
19 6 3
19 3 4
14 6 4
11 19 3
11 14 3
1 6 3
7 13 3
4 16 2
13 6 2
2 4 2
0 14 1
2 18 4
9 17 3
4 17 1
19 1 4
2 8 1
5 11 1
17 8 3
3 7 3
9 4 2
9 7 2
14 19 4
19 0 4
3 6 2
7 15 4
7 5 2
12 4 3
12 18 2
15 3 4
7 16 2
17 18 1
19 15 3
18 5 1
16 0 2
18 6 1
14 3 2
17 13 2
12 11 2
19 16 3
11 4 4
9 3 1
12 19 4
6 0 3
8 3 4
12 8 1
10 3 3
11 2 1
16 17 1
13 2 1
6 17 1
10 12 1
12 0 1
6 7 2
14 1 2
15 11 3
15 5 4
5 2 4
5 4 2
5 14 1
1 4 4
19 18 1
5 19 2
10 4 1
17 15 2
4 18 1
17 11 2
15 14 2
17 12 1
4 7 3
5 3 2
10 7 2
1 8 1
16 9 3
4 8 2
5 13 1
6 15 4
4 19 1
1 13 3
8 10 4
13 0 1
13 9 4
16 8 4
8 9 3
4 6 3
19 7 4
13 16 2
8 18 1
11 9 1
15 2 1
16 1 4
9 2 3
2 1 1
10 1 3
14 4 3
1 17 4
1 11 3
12 13 1
8 13 1
16 10 3
14 17 4
10 17 2
8 5 1
4 13 2
5 17 2
12 6 1
5 9 2
8 14 3
18 7 3
0 5 1
15 18 4
16 3 3
8 6 2
7 2 3
3 11 3
18 13 4
0 4 2
10 2 1
11 7 2
12 1 4
14 10 2
16 18 1
18 11 2
11 0 4
6 10 2
8 7 1
12 2 4
15 4 3
10 18 1
6 5 1
3 2 2
11 10 4
13 3 2
9 14 1
1 5 4
14 12 4
1 18 1
9 19 4
2 19 2
15 1 3
19 17 3
10 0 2
12 15 2
6 16 2
19 13 1
2 17 4
12 5 1
17 7 3
10 19 2
15 0 3
11 13 4
8 0 3
18 3 3
9 6 3
9 18 4
9 10 2
