190 20
0 13 2
13 8 1
8 19 5
0 17 7
8 16 7
17 12 5
13 14 4
17 6 4
13 2 3
6 15 1
0 3 4
6 5 5
5 18 5
16 4 2
4 11 2
11 7 7
11 1 3
6 10 7
18 9 3
10 0 4
19 18 2
4 12 1
1 17 2
4 3 1
11 15 4
4 19 3
7 12 3
17 3 3
13 18 4
0 15 1
11 2 2
1 3 1
8 3 1
5 13 1
6 9 3
2 19 4
1 9 3
6 19 3
15 4 3
14 2 2
1 6 2
3 10 1
7 6 4
18 15 2
13 10 2
3 11 1
19 11 1
11 18 4
14 8 1
18 7 2
1 8 2
8 10 4
0 1 1
12 8 3
17 8 2
14 15 3
4 2 3
9 13 2
7 13 3
7 5 1
12 10 2
3 12 1
11 13 2
9 4 4
6 3 1
0 8 2
19 12 3
12 13 4
12 9 3
4 17 4
7 14 1
3 7 3
10 5 4
2 9 4
5 19 2
4 10 1
9 10 3
16 14 3
15 10 4
8 6 3
4 0 3
15 12 1
7 8 1
16 1 3
9 14 1
16 12 4
4 8 3
1 5 2
9 15 1
11 12 1
9 7 4
16 0 1
17 10 4
4 18 4
5 9 3
17 15 3
11 0 2
6 2 4
11 17 4
13 17 1
19 0 3
2 3 1
16 9 1
15 3 3
14 5 1
10 16 2
0 12 1
16 15 1
15 2 1
7 16 3
6 14 1
3 19 3
1 7 4
1 19 2
18 10 3
9 8 3
18 12 3
6 16 3
5 12 1
17 2 2
8 5 3
6 4 1
2 10 3
9 17 2
6 13 2
10 19 1
3 16 2
14 18 2
17 18 2
1 4 2
11 5 2
3 13 2
6 12 4
5 2 4
8 18 2
18 3 4
12 2 3
17 5 2
13 1 2
3 9 4
10 1 4
16 5 2
17 19 3
19 16 2
15 1 3
14 11 4
7 19 1
19 13 3
19 15 4
18 16 3
11 10 1
18 1 3
0 5 3
2 18 3
13 16 2
6 0 1
14 17 2
2 8 2
9 0 4
0 18 1
11 9 3
8 11 3
7 17 2
4 5 3
15 13 1
14 10 2
17 16 1
7 4 3
14 19 3
15 7 4
14 3 4
16 2 4
14 4 3
11 6 3
14 0 3
2 7 2
16 11 2
14 1 3
4 13 4
3 5 2
10 7 3
19 9 4
15 8 1
0 7 4
12 14 4
2 0 1
18 6 1
1 2 1
15 5 1
12 1 2
