2794 150
0 97 3
0 7 9
97 27 8
7 84 1
0 12 4
7 64 1
7 72 7
72 142 5
0 4 2
84 96 7
97 83 8
97 6 1
72 144 8
7 24 8
142 117 9
144 148 1
83 65 8
117 124 3
0 56 5
6 129 9
129 45 3
144 10 7
10 130 1
7 19 5
19 89 5
65 127 2
144 146 8
19 34 7
148 147 6
6 67 4
7 94 7
129 23 5
117 138 4
144 5 8
4 37 9
5 122 4
146 16 8
67 93 1
146 139 3
147 74 4
7 66 6
148 112 8
94 38 6
37 21 9
148 113 1
74 133 1
23 104 6
6 101 5
127 75 6
147 105 6
16 58 5
93 80 1
10 15 5
146 11 1
56 79 8
80 69 9
101 118 5
124 47 9
80 108 6
105 114 8
0 46 4
101 85 4
108 87 9
64 143 7
83 120 5
104 55 9
93 137 9
143 60 5
19 49 4
112 28 6
80 63 1
114 99 9
60 73 6
5 13 8
23 43 5
83 51 5
147 42 2
137 136 5
105 53 5
143 98 5
143 109 1
113 111 8
94 81 1
58 76 1
12 44 4
21 48 9
93 115 2
97 68 4
68 123 8
43 57 5
123 100 9
24 141 3
73 103 3
108 41 5
49 119 8
146 39 9
27 36 5
42 140 4
73 50 1
111 25 7
130 22 1
111 145 6
109 33 6
124 52 2
140 54 9
19 90 4
42 116 3
100 135 9
141 77 8
84 121 4
6 59 1
11 18 3
57 9 8
9 71 5
22 125 1
125 61 4
0 102 3
125 30 9
135 107 4
34 31 2
112 92 5
111 126 6
130 95 4
80 86 8
118 132 4
24 62 8
47 3 2
58 134 3
130 35 5
85 131 2
122 40 6
63 110 2
142 149 7
49 70 7
7 1 8
64 91 7
85 29 9
98 2 5
4 8 3
83 32 2
101 128 2
11 88 6
120 106 6
12 14 3
139 78 6
130 26 2
28 17 6
145 82 2
9 20 9
104 41 2
78 52 1
126 39 3
108 20 1
62 70 1
69 146 2
26 64 1
4 136 2
43 68 2
6 130 4
96 106 1
109 85 2
6 109 3
22 57 3
1 69 4
131 64 4
11 49 4
80 67 3
41 45 3
45 65 1
148 28 1
85 73 2
104 120 4
107 30 3
124 95 1
22 41 1
93 122 2
80 13 1
36 2 2
97 125 1
1 105 4
125 56 2
1 106 4
18 4 4
97 28 2
107 125 2
144 135 1
39 4 4
98 110 3
129 81 4
98 63 3
58 6 4
42 30 1
22 81 1
55 49 3
131 9 4
79 129 3
7 138 2
33 42 2
68 9 2
37 14 4
95 51 4
45 108 4
40 18 4
33 46 1
68 66 2
49 122 4
147 17 1
28 145 2
89 78 1
15 131 1
53 7 1
18 134 1
19 98 2
84 92 1
21 82 3
114 47 2
26 4 3
60 30 2
34 57 3
142 2 3
2 117 1
18 72 3
24 41 1
35 91 2
35 103 2
98 44 1
110 50 4
37 65 2
131 30 4
91 124 4
52 50 2
61 110 4
111 35 4
92 71 2
42 69 3
78 117 1
123 91 2
67 126 4
148 44 3
22 35 2
134 144 2
110 81 2
98 71 2
12 117 4
19 101 4
109 37 3
71 35 1
91 29 1
107 27 1
11 84 1
4 111 4
115 82 3
118 134 4
62 125 3
71 135 2
145 117 3
67 20 1
51 35 1
27 3 4
53 96 3
145 143 1
108 97 1
43 107 1
116 107 2
79 4 2
93 24 2
40 139 3
4 5 4
0 39 2
110 129 4
17 117 3
4 147 2
85 59 3
100 29 4
132 100 2
138 137 2
61 124 3
9 97 3
43 25 4
64 57 1
61 22 1
18 142 4
20 38 2
49 94 2
33 0 3
120 40 4
61 66 2
17 51 1
120 21 1
107 29 3
117 41 2
69 59 2
119 22 2
107 127 1
59 93 3
110 122 2
80 94 2
39 73 3
33 18 4
119 99 3
39 74 1
114 8 4
100 61 1
90 63 2
49 93 4
144 95 3
82 8 1
36 136 1
80 41 1
98 131 1
14 117 3
12 23 3
57 104 1
64 68 3
3 146 2
123 35 3
65 29 4
63 124 1
121 15 2
114 124 4
41 70 3
55 147 4
101 64 3
145 99 3
62 12 4
106 133 3
34 44 3
73 72 2
135 3 1
134 1 1
77 43 3
76 89 4
100 84 3
4 16 2
46 47 4
72 136 2
114 80 3
21 30 4
44 107 3
35 140 2
117 66 1
123 45 2
114 79 4
88 109 2
90 69 3
75 102 3
118 33 2
21 136 1
127 134 4
50 13 4
38 74 4
103 98 1
42 118 2
110 32 3
108 88 3
34 130 1
61 112 1
112 124 4
16 5 4
72 24 4
48 139 1
83 43 1
118 122 3
23 42 4
3 73 3
75 140 1
22 109 2
58 113 2
70 140 3
133 29 3
28 140 1
138 6 3
85 7 1
35 78 1
145 26 2
21 110 4
3 85 1
19 120 1
11 15 2
115 131 4
79 29 3
129 7 1
79 47 1
146 77 2
83 104 4
12 149 2
56 133 1
93 71 3
104 128 4
13 130 4
81 30 4
72 53 3
95 125 1
75 136 1
53 124 4
70 30 1
58 24 2
50 74 2
77 62 4
13 117 2
11 44 3
17 102 1
69 104 4
64 10 4
27 77 1
7 58 1
59 20 3
18 54 1
118 63 3
39 98 3
6 104 2
2 14 3
100 2 2
61 74 1
27 58 2
66 101 2
122 108 1
87 9 1
90 80 4
50 60 1
133 76 4
62 90 3
6 2 2
11 134 1
23 90 2
21 89 4
68 71 1
30 46 4
143 24 3
128 100 3
26 144 2
4 41 3
28 26 2
131 19 2
9 3 1
118 0 3
121 92 1
120 45 4
72 12 2
48 85 4
75 13 1
91 94 2
38 55 3
144 37 1
14 46 2
17 64 4
4 47 4
109 117 3
22 15 2
38 76 2
93 90 2
99 96 1
45 10 2
1 149 4
44 10 3
67 135 4
149 147 2
114 18 2
23 27 2
146 93 4
3 145 1
136 140 4
86 115 3
5 65 3
148 127 2
2 20 4
148 143 3
40 87 1
40 143 4
26 14 1
96 55 3
23 120 3
