2794 150
0 73 2
0 114 7
114 94 6
0 2 1
114 78 7
2 125 8
2 112 9
94 40 5
40 25 1
0 106 3
25 1 7
25 62 9
112 54 8
2 107 8
125 144 7
94 127 3
114 119 3
62 136 5
54 146 5
125 14 2
0 6 6
2 135 1
2 93 8
62 117 8
6 75 2
14 11 9
144 15 1
135 80 9
73 88 5
114 129 6
107 149 4
88 85 3
106 87 8
87 5 5
75 84 2
146 70 2
85 139 7
139 68 2
84 134 9
62 108 6
114 39 4
70 63 5
1 111 8
108 16 2
134 9 4
136 26 2
112 95 5
80 55 7
1 100 1
80 10 9
117 37 6
68 116 3
134 113 1
25 74 3
108 22 7
6 102 5
14 110 5
87 29 6
5 98 9
1 49 6
15 142 9
55 43 2
142 65 6
74 71 8
84 38 5
88 118 4
9 7 4
136 123 7
117 138 7
93 32 5
75 120 9
32 140 1
123 23 4
95 30 9
43 51 8
6 109 5
100 61 1
63 19 9
102 83 8
114 53 4
98 137 8
107 124 5
10 143 5
118 90 7
75 27 6
124 133 9
62 86 4
143 79 1
5 76 7
113 21 8
137 46 7
2 72 6
80 31 3
123 13 1
73 64 2
54 24 2
117 128 1
65 92 2
74 59 5
107 132 8
13 47 6
32 41 9
80 77 5
140 145 2
98 58 6
73 89 4
106 103 1
7 50 2
63 12 1
127 104 2
136 91 7
84 36 5
15 35 6
117 97 7
133 45 8
24 48 6
78 130 5
49 3 3
128 115 9
23 99 8
74 33 3
29 126 4
84 20 4
64 17 8
119 52 9
146 4 3
130 141 7
129 69 9
99 148 8
140 34 4
125 18 6
76 121 6
13 96 6
129 82 5
64 66 5
109 28 2
124 105 6
86 56 3
58 60 8
52 44 3
143 57 5
72 42 7
22 67 7
37 131 5
105 8 3
45 101 8
85 122 8
99 147 1
7 81 1
25 79 3
40 92 2
93 40 3
25 134 4
138 99 4
100 106 3
73 41 3
90 141 2
12 122 4
32 57 1
20 120 4
39 106 4
83 92 4
65 16 1
77 117 2
110 103 1
51 17 4
41 98 2
67 71 1
142 26 4
93 20 3
59 35 1
24 97 4
143 69 2
79 68 2
112 99 2
31 26 4
71 98 3
85 124 1
68 83 2
122 120 4
142 14 3
149 66 3
119 131 3
4 123 3
2 121 3
109 66 4
55 108 4
115 84 1
86 120 3
56 141 4
27 57 2
91 146 4
50 93 2
103 142 1
36 105 3
86 110 1
116 73 4
45 108 1
86 133 1
138 47 3
51 47 1
90 30 1
98 149 1
96 62 1
12 72 3
61 124 2
117 143 1
37 66 2
74 91 4
59 124 1
87 60 3
93 141 4
135 131 3
115 134 3
3 113 4
88 126 2
47 97 4
18 112 1
93 6 1
116 62 4
59 122 3
96 76 2
119 134 3
77 85 3
130 95 1
90 79 4
124 106 2
23 92 3
0 129 3
22 138 3
60 122 4
148 93 4
