2794 150
0 45 2
0 29 4
45 65 9
45 46 9
29 149 3
29 147 9
46 133 8
45 135 5
0 119 4
147 52 5
135 66 9
29 12 5
0 88 9
66 93 4
149 87 6
66 102 9
0 77 2
133 134 3
93 31 2
45 19 7
31 2 5
102 114 9
134 98 8
98 42 6
42 109 8
66 47 5
77 7 4
31 56 7
31 104 2
109 60 9
104 24 7
93 37 2
98 61 7
7 131 4
52 83 6
7 14 2
83 1 4
12 18 4
109 141 9
104 117 9
56 4 7
133 106 9
56 136 9
19 89 9
61 32 5
88 120 6
29 5 6
66 59 6
120 101 1
101 146 4
46 70 7
4 123 8
104 113 1
123 25 6
83 85 2
12 8 1
89 21 1
46 91 9
149 51 3
47 71 1
4 137 9
52 28 6
28 35 1
61 105 2
61 6 4
146 48 6
149 144 5
31 64 3
134 69 8
101 49 4
101 36 8
1 115 7
61 44 2
51 17 2
66 15 8
19 95 7
66 80 8
113 75 4
17 128 7
6 121 2
0 86 9
87 142 5
105 145 2
80 140 3
128 125 6
105 30 9
14 148 8
105 108 3
29 110 5
146 16 3
145 34 2
85 94 4
29 53 9
8 138 8
141 67 5
61 99 2
104 63 7
17 79 6
75 50 3
136 62 2
18 90 6
147 139 1
61 129 6
93 72 2
5 39 5
51 111 2
8 132 8
36 82 4
62 57 7
8 107 2
19 43 3
90 76 2
113 92 8
121 118 2
12 9 4
131 54 7
70 33 1
35 74 1
94 126 8
9 81 4
138 23 1
46 10 3
110 96 2
144 3 6
36 143 7
64 124 3
18 127 1
134 55 5
6 100 9
75 41 9
29 11 1
4 97 4
28 116 8
8 20 6
71 38 4
126 103 8
103 22 6
89 73 4
133 122 6
30 27 9
4 13 7
59 40 5
88 84 2
83 78 6
11 58 6
7 68 4
28 130 1
140 26 2
7 112 2
113 3 1
10 27 1
148 38 2
75 37 4
23 18 2
141 46 4
97 89 1
35 108 1
7 141 4
104 13 3
91 87 1
45 92 2
66 105 1
113 56 2
136 26 3
2 22 1
138 85 1
20 105 4
47 32 4
125 100 3
10 106 1
35 96 4
138 44 3
93 32 3
13 62 1
27 37 3
23 96 3
139 27 1
130 138 1
139 85 1
36 34 1
34 115 1
30 128 3
119 111 1
113 11 3
119 76 1
84 116 2
3 139 2
116 10 4
124 22 4
109 92 2
116 125 2
76 24 3
111 63 3
119 54 4
39 55 3
27 31 2
89 145 1
40 44 1
3 47 1
36 25 3
110 45 1
36 142 3
3 103 4
148 146 2
68 93 3
106 19 4
131 138 1
28 115 2
141 27 4
13 109 1
54 130 3
47 45 3
118 9 1
40 133 3
11 92 2
17 82 4
118 39 4
4 140 3
128 25 3
74 95 2
57 66 3
108 145 1
113 88 3
139 35 2
66 111 3
53 136 3
129 6 1
143 65 1
41 122 3
147 73 1
11 62 1
135 60 2
50 137 3
109 52 3
71 37 2
41 94 1
108 148 2
37 43 2
105 52 3
131 43 1
109 71 3
87 100 2
96 115 4
123 56 1
147 116 2
59 120 3
56 36 1
106 68 2
6 123 3
26 59 2
125 15 3
38 121 3
121 23 1
54 98 2
6 66 1
132 91 2
108 48 1
69 31 4
81 141 2
124 96 1
42 59 2
127 36 3
51 140 4
31 61 4
25 71 2
28 46 4
79 10 3
91 35 4
120 3 1
92 19 1
47 44 4
8 35 1
23 110 2
140 54 4
28 21 2
104 17 4
1 13 4
67 120 2
84 0 4
98 90 3
67 61 1
122 33 3
58 121 4
116 43 2
63 56 1
134 0 2
26 64 4
44 55 1
9 100 4
65 80 4
147 20 2
0 56 3
60 25 2
114 97 1
104 62 2
68 137 3
35 54 2
88 66 4
104 81 2
2 146 3
138 142 4
40 107 3
104 112 1
92 58 2
48 141 4
32 89 3
149 31 4
133 126 2
7 37 2
128 54 3
74 55 3
24 66 1
21 23 2
144 87 4
5 76 4
77 78 4
119 92 4
98 88 1
78 45 1
31 46 2
140 6 4
59 33 2
137 7 2
96 26 1
26 44 4
6 30 3
3 43 4
13 147 1
110 139 3
87 41 3
132 29 2
62 128 2
139 114 1
91 41 2
72 50 2
85 2 2
108 135 4
74 42 2
74 100 4
21 46 3
19 22 1
47 65 4
65 21 1
121 112 3
24 130 1
5 40 1
137 72 2
76 12 3
124 147 2
55 87 2
110 64 4
116 8 4
5 122 1
147 34 3
72 77 4
101 123 3
37 131 2
105 80 1
124 112 3
107 100 2
139 145 4
98 51 1
107 81 1
132 137 2
96 95 1
5 99 3
68 6 2
149 83 4
74 60 3
139 8 3
141 110 4
61 130 1
89 102 1
126 107 4
111 128 4
24 88 4
1 47 3
3 96 3
140 144 4
106 27 1
69 83 3
77 134 4
42 49 4
67 106 4
71 106 2
21 16 1
41 22 3
38 146 3
142 70 3
24 112 3
124 82 3
27 12 2
11 73 4
17 95 4
146 14 1
34 118 1
2 8 3
0 67 4
101 20 2
77 5 2
69 101 3
54 109 3
61 100 3
145 123 4
53 7 1
52 18 2
54 74 3
7 56 2
12 42 4
86 39 4
5 116 3
143 32 4
126 112 1
88 91 4
28 47 3
11 91 3
26 134 3
25 57 4
128 83 3
105 85 3
12 126 4
114 100 3
129 73 4
119 139 2
44 87 1
1 41 1
111 6 2
24 85 4
7 81 3
69 122 4
116 93 4
8 86 4
80 134 2
9 134 2
146 113 2
57 131 2
124 18 2
104 94 1
136 106 1
107 21 1
28 71 4
77 125 1
12 69 1
16 64 2
61 126 3
8 75 3
76 32 2
7 106 1
71 57 3
106 129 4
83 31 1
93 61 1
59 36 2
101 140 2
68 57 2
28 139 2
117 70 4
70 26 4
90 28 3
106 39 1
97 145 3
72 141 1
82 51 3
95 62 3
101 133 1
108 101 3
59 121 3
18 7 1
66 49 3
4 109 3
144 24 1
147 96 1
5 0 1
20 32 1
108 43 1
79 76 3
137 47 2
118 4 4
117 76 2
127 46 2
52 111 4
75 64 1
101 136 2
60 42 3
145 91 2
137 52 3
29 141 1
149 54 4
62 36 4
113 51 4
17 13 3
63 134 1
120 64 3
7 31 3
97 53 4
31 77 1
21 101 3
27 7 2
140 53 1
47 104 2
53 3 2
92 124 1
0 48 1
130 38 4
22 29 3
14 91 4
22 11 2
12 75 3
58 59 4
89 78 4
74 125 2
148 17 2
44 97 2
105 73 2
4 88 3
29 33 3
94 14 1
22 72 4
76 20 2
50 87 2
113 70 3
44 50 3
52 104 3
25 101 2
128 141 3
86 34 1
123 74 4
102 126 1
111 60 2
53 75 1
32 94 3
44 102 3
124 6 2
74 61 2
7 50 4
3 93 4
121 17 4
105 19 4
107 58 3
51 135 2
125 69 3
81 48 4
22 131 3
84 47 4
16 93 2
143 93 3
143 127 4
112 79 4
116 2 4
21 108 2
104 124 1
131 141 1
121 148 4
6 2 1
135 99 1
5 130 3
36 147 4
61 13 4
7 127 3
138 134 2
88 11 4
138 39 3
75 104 1
110 32 2
40 122 3
95 59 4
71 108 3
143 19 4
22 100 2
50 129 4
37 147 2
25 42 2
35 55 1
37 88 1
44 94 4
147 33 4
149 106 3
93 56 2
109 39 2
104 98 3
141 124 4
44 114 1
70 95 3
121 65 1
143 96 1
148 89 3
0 142 1
3 129 2
82 21 3
41 68 2
14 143 1
37 80 4
53 58 3
51 79 3
141 62 4
142 15 4
69 146 1
79 89 2
131 107 3
47 0 4
69 50 3
6 7 1
83 36 4
10 122 1
8 30 4
137 128 3
12 137 4
15 73 1
130 44 1
128 16 3
18 103 2
137 81 3
20 77 2
33 125 3
63 118 2
83 97 2
1 76 3
126 17 2
86 33 2
0 94 4
20 45 2
61 17 4
81 101 3
95 68 2
7 114 3
21 78 1
66 78 2
4 98 4
59 132 2
29 113 1
70 48 3
96 33 3
106 144 2
18 114 2
129 16 2
131 35 1
148 114 4
6 8 3
81 88 4
2 86 1
76 23 3
12 82 4
67 44 1
78 124 3
23 141 3
126 48 2
25 74 4
14 76 1
48 6 1
33 0 1
125 133 1
131 59 4
149 12 4
100 60 3
23 52 1
19 6 4
20 104 1
52 38 4
133 13 3
72 85 2
11 81 2
33 21 4
6 17 1
43 7 1
86 97 4
135 64 4
110 56 4
83 99 4
143 109 4
149 129 2
67 123 2
92 70 1
32 57 4
102 84 2
25 117 4
24 126 1
142 37 1
88 145 1
74 24 1
136 141 3
109 68 1
92 93 2
143 132 4
70 107 2
7 136 4
120 146 3
44 91 2
105 75 1
50 144 1
60 120 4
139 2 3
14 84 1
43 103 4
63 68 2
91 108 4
93 96 2
74 133 2
48 5 1
38 21 4
141 24 4
104 15 2
17 65 3
38 40 1
25 19 4
81 79 2
40 16 2
60 1 4
128 14 4
71 136 3
54 43 3
110 49 2
98 126 2
50 5 1
132 45 2
4 32 2
38 56 2
127 68 2
135 129 2
27 61 3
18 115 1
67 20 3
8 19 2
19 90 1
46 15 1
117 57 4
34 144 1
79 102 1
96 45 3
100 98 1
59 109 3
8 111 4
1 105 1
103 143 2
130 51 1
19 52 3
148 140 4
86 105 4
133 113 2
88 126 4
1 75 3
122 73 1
16 122 1
78 85 2
85 25 3
25 12 1
121 141 2
100 118 1
82 25 1
124 11 3
67 121 2
50 146 1
142 66 1
54 53 3
