62375 500
0 341 2
1 131 3
2 121 3
3 446 8
4 418 6
5 389 7
6 371 1
7 54 4
8 299 7
9 216 7
10 389 5
11 338 1
12 148 8
13 111 4
14 213 8
15 65 4
16 181 4
17 443 2
18 195 3
19 170 6
20 368 6
21 466 6
22 81 9
23 251 3
24 163 8
25 489 9
26 58 7
27 492 1
28 34 4
29 492 7
30 23 9
31 451 4
32 286 6
33 388 2
34 366 1
35 281 3
36 85 8
37 88 7
38 200 6
39 396 4
40 200 6
41 10 6
42 486 7
43 385 4
44 154 6
45 292 3
46 36 5
47 259 1
48 443 6
49 417 3
50 361 5
51 122 7
52 245 6
53 79 4
54 79 4
55 74 3
56 126 3
57 132 2
58 117 8
59 143 7
60 143 7
61 493 6
62 80 3
63 343 6
64 177 5
65 330 5
66 40 1
67 430 2
68 429 2
69 77 8
70 422 2
71 482 4
72 16 3
73 126 6
74 147 2
75 8 1
76 384 4
77 190 8
78 456 5
79 51 8
80 119 1
81 366 4
82 73 2
83 259 8
84 259 8
85 242 1
86 474 2
87 369 1
88 295 4
89 201 8
90 339 9
91 340 6
92 79 4
93 479 8
94 307 5
95 194 7
96 54 9
97 481 9
98 352 7
99 91 5
100 406 9
101 425 9
102 244 8
103 302 4
104 414 6
105 301 1
106 163 2
107 467 3
108 111 5
109 311 8
110 101 9
111 385 4
112 487 5
113 188 8
114 74 6
115 342 9
116 223 4
117 172 3
118 310 4
119 195 5
120 18 4
121 217 2
122 241 3
123 107 4
124 315 6
125 261 4
126 328 8
127 219 6
128 162 9
129 482 4
130 82 4
131 171 4
132 166 2
133 87 7
134 92 6
135 12 1
136 210 6
137 26 1
138 444 7
139 491 7
140 21 2
141 351 7
142 370 4
143 441 8
144 284 7
145 169 4
146 77 4
147 417 1
148 335 7
149 260 8
150 186 1
151 199 1
152 205 3
153 120 8
154 39 2
155 407 4
156 466 8
157 155 5
158 354 4
159 378 2
160 276 4
161 252 3
162 29 8
163 330 9
164 86 5
165 48 6
166 369 1
167 395 8
168 291 8
169 452 2
170 80 4
171 289 8
172 125 5
173 351 7
174 7 2
175 152 7
176 402 1
177 17 5
178 17 3
179 264 2
180 198 8
181 267 1
182 458 1
183 354 7
184 107 8
185 149 9
186 242 6
187 149 9
188 286 9
189 451 7
190 301 3
191 325 2
