4900 100
0 43 4
1 27 5
2 32 5
3 27 1
4 66 6
5 64 3
6 48 7
7 22 3
8 44 7
9 66 5
10 26 9
11 40 3
12 59 6
13 83 5
14 95 6
15 34 8
16 31 3
17 15 2
18 40 4
19 73 3
20 49 7
21 51 3
22 27 1
23 62 7
24 46 1
25 40 4
26 70 4
27 40 8
28 38 6
29 97 7
30 5 8
31 75 1
32 81 3
33 78 7
34 45 8
35 95 9
36 13 4
37 54 4
38 21 2
39 40 7
40 6 4
41 15 7
42 97 8
43 33 6
44 15 1
45 66 6
46 29 7
47 96 9
48 67 9
49 11 1
50 11 2
51 99 4
52 74 4
53 64 4
54 97 9
55 77 3
56 91 6
57 67 4
58 41 6
59 76 5
60 29 4
61 75 7
62 5 1
63 68 5
64 25 8
65 53 1
66 49 8
67 42 5
68 82 6
69 23 2
70 71 7
71 77 3
72 27 6
73 45 5
74 49 3
75 88 9
76 53 8
77 65 6
78 34 7
79 24 4
80 5 6
81 32 9
82 68 6
83 11 6
84 36 7
85 72 3
86 30 2
87 57 7
88 26 3
89 78 4
90 97 4
91 75 5
92 78 2
93 17 5
94 49 6
95 62 6
96 39 7
97 72 2
98 92 4
99 91 2
93 44 3
86 32 2
48 77 1
25 66 3
1 51 2
79 26 4
23 46 1
42 74 2
27 39 3
82 34 3
18 28 4
4 38 1
42 15 3
81 94 4
64 2 4
84 53 2
3 85 1
6 56 3
78 19 3
10 17 1
86 77 1
70 54 3
37 35 4
97 8 2
19 74 4
73 7 1
4 40 3
90 40 4
76 25 3
34 28 2
82 98 3
6 15 1
42 84 3
87 65 4
3 54 3
48 80 4
10 61 4
70 36 1
67 46 1
56 34 2
70 86 1
28 58 3
48 82 2
81 21 2
27 33 3
9 71 1
54 48 2
52 51 1
62 94 3
16 76 2
80 81 4
22 39 4
47 94 4
81 42 3
81 45 3
49 59 2
52 28 4
74 0 4
67 49 4
62 68 4
30 35 1
9 37 2
31 69 4
15 49 2
2 16 3
47 2 3
98 49 2
5 43 3
38 52 1
77 1 2
12 8 4
49 0 1
18 80 2
78 46 2
91 67 1
15 76 2
94 5 1
39 11 3
85 91 3
4 41 2
16 38 4
99 37 2
41 65 2
18 66 4
91 36 4
91 6 1
51 97 3
75 23 4
56 42 4
57 71 4
62 53 1
85 26 2
17 97 4
84 79 2
31 11 3
73 94 2
36 65 1
3 59 3
47 0 2
96 87 3
81 33 2
5 73 2
46 69 2
9 49 3
89 31 1
9 13 3
85 69 1
92 94 2
90 98 1
67 7 4
90 81 4
35 86 3
65 40 1
10 94 1
78 67 2
19 21 2
41 2 4
18 76 3
19 65 2
61 18 1
3 65 4
99 49 2
60 76 3
26 37 4
13 98 4
76 45 4
52 87 4
43 63 2
17 1 4
17 62 1
8 75 3
24 7 4
86 74 3
4 26 2
63 26 1
91 90 1
30 38 4
99 39 4
48 41 1
27 97 1
28 36 4
33 68 1
70 60 4
0 20 1
78 59 1
64 51 1
23 22 3
45 90 4
96 20 4
62 22 3
85 0 2
67 89 1
62 1 3
26 61 3
65 75 2
76 31 3
65 61 4
67 32 2
16 52 2
85 9 3
52 76 2
29 11 2
2 45 3
38 86 2
36 1 3
52 15 2
22 25 4
93 19 2
31 55 4
23 59 1
60 96 3
59 91 3
78 7 3
29 8 1
79 48 1
74 71 2
54 16 1
28 51 2
84 8 2
61 38 1
11 41 2
83 77 2
21 61 2
7 35 3
59 27 1
41 49 1
71 83 1
58 18 2
25 97 4
22 84 4
35 61 4
37 63 4
0 14 3
70 82 4
95 63 2
58 52 2
40 98 1
58 43 2
91 48 2
18 70 4
94 87 2
64 37 3
88 18 3
2 90 4
46 87 4
14 52 2
63 34 1
77 67 1
73 93 3
39 86 2
87 70 4
67 95 2
62 0 3
45 69 2
18 87 2
82 54 3
73 51 4
15 77 4
16 5 3
22 50 4
63 0 3
64 69 2
37 66 3
48 89 2
95 94 3
31 63 2
67 73 4
48 12 4
89 13 4
74 56 3
49 44 1
85 66 2
