123502 500
0 336 9
1 374 9
2 366 2
3 364 5
4 381 9
5 404 8
6 82 6
7 61 3
8 201 7
9 407 6
10 488 2
11 410 9
12 461 5
13 481 9
14 148 8
15 151 9
16 476 2
17 261 5
18 246 3
19 122 3
20 82 1
21 78 7
22 369 4
23 85 8
24 89 6
25 101 8
26 36 6
27 205 3
28 29 5
29 282 5
30 114 9
31 390 8
32 492 8
33 32 9
34 418 6
35 247 6
36 465 7
37 99 7
38 370 9
39 15 3
40 463 6
41 217 4
42 220 1
43 441 7
44 453 1
45 124 5
46 325 3
47 77 6
48 32 2
49 123 1
50 250 2
51 117 5
52 112 8
53 219 2
54 444 3
55 285 8
56 452 3
57 467 1
58 359 4
59 190 2
60 485 5
61 432 5
62 202 8
63 212 8
64 41 5
65 66 8
66 95 5
67 323 4
68 27 8
69 415 9
70 147 8
71 189 3
72 391 4
73 125 1
74 202 7
75 173 8
76 482 9
77 199 5
78 20 4
79 284 9
80 366 7
81 208 6
82 305 5
83 210 6
84 241 6
85 463 6
86 133 6
87 8 8
88 455 1
89 127 4
90 236 9
91 71 8
92 118 6
93 158 8
94 125 5
95 68 8
96 284 5
97 362 1
98 10 2
99 460 6
100 480 7
101 480 9
102 377 6
103 422 2
104 400 7
105 265 8
106 284 6
107 199 9
108 164 3
109 99 1
110 169 3
111 278 4
112 475 6
113 228 7
114 479 4
115 180 1
116 55 9
117 499 9
118 493 1
119 79 7
120 86 1
121 383 6
122 314 3
123 319 3
124 266 2
125 292 7
126 476 5
127 421 1
128 55 1
129 117 3
130 333 5
131 387 6
132 412 5
133 216 6
134 245 1
135 431 9
136 325 3
137 26 9
138 134 1
139 335 7
140 452 1
141 454 1
142 465 3
143 437 6
144 38 8
145 170 9
146 350 9
147 246 2
148 279 7
149 425 8
150 38 1
151 471 9
152 341 4
153 347 3
154 189 6
155 225 5
156 292 5
157 277 4
158 349 4
159 361 7
160 331 7
161 493 8
162 267 7
163 267 7
164 497 4
165 467 9
166 132 4
167 385 5
168 129 6
169 93 8
170 400 3
171 423 9
172 384 8
173 151 8
174 450 9
175 490 9
176 204 3
177 265 1
178 46 4
179 120 4
180 435 6
181 264 4
182 120 8
183 269 9
184 107 4
185 332 3
186 20 7
187 263 1
188 207 5
189 487 9
190 361 3
191 372 3
192 320 9
193 336 2
194 193 8
195 302 8
196 402 2
197 22 6
198 100 2
199 237 3
200 218 5
201 330 1
202 319 7
203 92 1
204 363 5
205 463 5
206 490 5
207 349 5
208 93 3
209 339 8
210 292 1
211 164 2
212 75 2
213 85 7
214 149 6
215 425 4
216 410 2
217 354 8
218 256 7
219 246 5
220 267 7
221 89 7
222 164 5
223 184 1
224 459 9
225 10 2
226 227 3
227 326 1
228 465 7
229 472 2
230 407 3
231 399 6
232 91 4
233 484 6
234 262 3
235 88 8
236 331 7
237 359 2
238 139 4
239 273 2
240 414 4
241 477 7
242 287 9
243 152 7
244 355 1
245 137 4
246 137 3
247 388 2
248 164 6
249 409 8
250 437 8
251 196 8
252 193 7
253 81 3
254 274 5
255 227 2
256 362 9
257 418 9
258 5 2
259 212 5
260 95 4
261 140 6
262 196 7
263 360 9
264 498 7
265 77 2
266 262 4
267 231 3
268 6 3
269 271 7
270 299 1
271 21 7
272 14 2
273 125 1
274 410 8
275 48 6
276 15 6
277 21 4
278 10 6
279 76 5
280 282 2
281 470 6
282 345 6
283 50 7
284 153 2
285 147 4
286 51 9
287 8 3
288 445 8
289 184 4
290 34 9
291 241 5
292 279 9
293 377 2
294 382 1
295 491 4
296 215 1
297 160 3
298 12 2
299 446 6
300 335 7
301 154 2
302 207 4
303 253 9
304 340 4
305 227 1
306 386 5
307 351 2
308 145 7
309 36 3
310 294 4
311 270 4
312 49 4
313 211 5
314 249 5
315 85 9
316 251 7
317 111 4
318 312 2
319 329 3
320 478 8
321 149 5
322 65 9
323 272 3
324 379 2
325 14 6
326 67 9
327 489 2
328 377 7
329 327 8
330 351 7
331 298 2
332 222 6
333 181 7
334 225 4
335 149 1
336 11 9
337 257 2
338 30 2
339 30 2
340 96 6
341 329 6
342 208 2
343 109 3
344 366 5
345 171 7
346 482 8
347 430 4
348 91 7
349 376 4
350 237 9
351 334 8
352 1 9
353 490 5
354 400 3
355 336 7
356 205 3
357 76 1
358 29 9
359 130 5
360 77 6
361 63 9
362 63 9
363 479 7
364 369 9
365 271 6
366 274 3
367 83 7
368 444 5
369 444 9
370 384 6
371 142 5
372 231 6
373 233 5
374 379 7
375 379 9
376 388 7
377 150 6
378 9 8
379 466 9
380 174 9
381 209 5
382 380 3
383 193 2
384 193 2
385 19 8
386 443 4
387 294 7
388 442 6
389 301 6
390 436 1
391 482 8
392 442 8
393 391 9
394 215 5
395 394 5
396 137 1
397 159 7
398 81 6
399 56 5
400 462 3
401 194 2
402 30 5
403 443 8
404 419 3
405 332 2
406 410 1
407 435 9
408 309 5
409 192 3
410 337 9
411 259 7
412 60 1
413 150 9
414 210 6
415 142 5
416 49 7
417 349 2
418 198 4
419 388 1
420 327 2
421 497 9
422 332 8
423 257 8
424 377 3
425 176 5
426 300 7
427 220 1
428 7 5
429 341 5
430 135 4
431 394 1
432 129 4
433 144 7
434 472 2
435 54 7
436 369 6
437 369 7
438 379 1
439 198 4
440 448 7
441 420 3
442 498 7
443 395 7
444 332 4
445 462 8
446 120 6
447 59 5
448 307 2
449 168 6
450 303 3
451 496 6
452 277 1
453 495 1
454 115 7
455 153 5
456 148 8
457 132 3
458 269 4
459 14 1
460 213 2
461 193 8
462 14 7
463 370 5
464 343 2
465 235 6
466 379 3
467 230 8
468 208 4
469 352 1
470 53 7
471 486 3
472 78 8
473 242 6
474 91 5
475 12 4
476 395 7
477 187 4
478 258 8
479 387 4
480 450 5
481 195 2
482 261 6
483 381 1
484 414 9
485 213 6
486 409 6
