124875 1000
0 18 9
1 429 7
2 184 6
3 953 6
4 431 7
5 158 1
6 649 6
7 297 4
8 928 6
9 485 6
10 892 3
11 476 7
12 167 6
13 96 7
14 732 1
15 320 1
16 343 4
17 956 6
18 579 6
19 792 1
20 377 8
21 685 5
22 596 3
23 174 9
24 307 5
25 727 1
26 15 3
27 342 2
28 187 3
29 36 1
30 856 7
31 215 9
32 996 5
33 266 4
34 695 1
35 496 1
36 410 8
37 501 2
38 554 2
39 166 4
40 373 2
41 237 6
42 532 1
43 427 8
44 61 2
45 949 9
46 915 1
47 663 2
48 546 8
49 945 2
50 610 1
51 669 1
52 832 1
53 637 7
54 429 5
55 226 6
56 165 5
57 175 5
58 258 6
59 351 9
60 420 8
61 444 7
62 569 4
63 705 9
64 977 3
65 23 3
66 621 2
67 114 2
68 660 6
69 219 9
70 312 1
71 994 6
72 731 8
73 383 8
74 868 2
75 831 4
76 660 4
77 886 4
78 999 6
79 681 3
80 525 6
81 338 8
82 254 2
83 895 1
84 162 1
85 340 2
86 764 4
87 342 1
88 764 2
89 471 7
90 587 9
91 59 7
92 544 9
93 104 3
94 878 7
95 682 5
96 477 2
97 35 8
98 671 9
99 65 1
100 512 4
101 226 6
102 348 6
103 914 8
104 27 3
105 537 3
106 438 6
107 387 4
108 374 8
109 958 2
110 510 3
111 667 1
112 227 3
113 34 2
114 686 6
115 821 3
116 597 3
117 573 8
118 497 2
119 835 4
120 895 6
121 956 9
122 732 8
123 308 2
124 841 4
125 505 2
126 621 5
127 560 6
128 100 6
129 226 7
130 604 9
131 460 5
132 802 3
133 114 7
134 272 2
135 379 5
136 874 4
137 917 7
138 286 3
139 830 6
140 746 4
141 60 6
142 152 5
143 515 1
144 617 1
145 631 1
146 69 8
147 523 8
148 588 2
149 804 2
150 4 9
151 649 8
152 635 6
153 932 6
154 782 3
155 785 2
156 788 8
157 934 1
158 853 9
159 221 5
160 489 6
161 502 2
162 171 6
163 310 9
164 756 9
165 183 4
166 582 8
167 224 2
168 696 1
169 256 2
170 781 2
171 526 5
172 511 5
173 681 9
174 502 6
175 648 8
176 214 7
177 329 3
178 49 5
179 638 9
180 520 8
181 187 6
182 505 2
183 553 9
184 917 6
185 735 8
186 690 2
187 448 7
188 564 9
189 754 2
190 459 9
191 353 7
192 879 4
193 903 6
194 198 6
195 80 8
196 140 1
197 28 7
198 796 4
199 847 9
200 727 6
201 177 6
202 855 2
203 573 5
204 6 6
205 562 7
206 709 7
207 523 1
208 630 7
209 498 7
210 163 4
211 18 2
212 151 9
213 415 7
214 953 4
215 324 9
216 124 1
217 971 5
218 964 4
219 407 6
