9950 200
0 46 6
46 96 5
46 158 7
0 12 4
12 3 7
46 5 1
12 143 2
158 81 7
158 127 1
5 162 2
46 63 6
127 145 3
0 189 1
189 15 4
96 99 6
46 97 5
81 195 2
99 196 2
81 178 3
5 135 2
5 10 7
12 73 4
3 64 5
63 109 9
145 198 9
96 120 4
120 167 8
158 66 1
12 150 5
150 53 1
53 38 4
5 98 4
63 110 1
110 94 9
110 161 3
38 76 4
15 60 8
64 106 3
76 85 7
46 90 2
46 72 3
72 168 8
60 61 5
38 122 5
196 124 1
135 86 2
12 169 8
106 151 7
63 75 7
168 148 2
122 155 7
198 87 5
46 88 7
73 165 2
0 6 7
15 93 3
76 69 7
178 149 9
66 28 9
161 68 2
87 40 4
150 185 8
148 166 9
97 152 7
196 191 6
98 130 2
161 183 6
69 83 4
40 79 9
97 126 6
90 42 9
99 82 9
40 171 2
145 119 9
15 84 2
168 114 6
3 111 1
127 173 7
68 138 1
97 1 1
75 177 1
90 22 3
61 188 1
111 154 8
66 29 1
122 121 5
68 59 3
109 134 6
15 91 5
143 132 5
1 45 1
90 4 3
64 11 1
40 100 7
151 9 2
69 197 2
198 65 7
127 190 3
65 36 3
98 187 5
93 147 9
187 192 1
187 14 5
189 24 9
9 129 1
10 102 2
162 89 2
87 176 3
188 44 7
176 77 3
81 186 2
72 107 3
9 194 4
66 159 3
185 163 9
87 182 4
6 113 3
149 7 8
152 136 8
168 157 6
6 164 8
182 50 2
168 56 8
102 144 1
79 70 4
164 25 1
4 32 1
197 95 2
94 17 1
196 49 7
50 103 3
29 117 5
10 58 6
120 2 6
138 13 5
44 35 7
129 115 1
162 112 6
187 39 3
40 54 5
1 105 8
161 153 6
145 51 2
106 199 1
61 181 3
158 108 8
61 104 9
1 31 2
56 34 1
151 20 4
183 37 8
105 62 1
12 101 5
20 23 2
188 137 9
199 170 2
1 8 6
11 172 7
1 180 5
9 141 3
15 74 9
138 18 3
181 71 3
147 92 4
102 156 7
162 16 2
194 174 2
42 26 4
189 27 4
46 160 4
137 67 2
34 139 8
113 128 7
152 80 4
77 193 2
10 175 7
24 78 3
11 118 1
188 43 4
173 179 9
176 140 7
6 123 5
102 48 4
163 184 6
6 116 4
64 125 4
74 57 4
7 30 5
53 47 3
63 131 6
34 146 5
149 41 1
103 33 5
180 21 8
172 52 8
