4975 200
0 131 7
1 143 8
2 42 5
3 157 3
4 13 8
5 141 1
6 101 2
7 12 3
8 137 6
9 121 3
10 99 1
11 96 2
12 96 8
13 118 9
14 157 2
15 62 8
16 164 4
17 147 1
18 79 4
19 28 1
20 76 6
21 95 1
22 116 9
23 71 7
24 117 8
25 179 1
26 66 8
27 39 3
28 65 8
29 18 5
30 45 7
31 73 6
32 164 6
33 66 3
34 102 5
35 87 4
36 90 1
37 69 2
38 128 8
39 43 1
40 70 2
41 194 9
42 47 4
43 29 9
44 73 5
45 185 7
46 68 5
47 150 1
48 120 7
49 98 8
50 15 5
51 132 6
52 179 1
53 62 5
54 98 9
55 97 7
56 93 4
57 59 1
58 45 8
59 116 8
60 31 6
61 7 3
62 134 5
63 145 4
64 14 1
65 41 7
66 48 3
67 88 5
68 120 7
69 125 3
70 23 3
71 26 5
72 83 4
73 160 4
74 180 2
75 80 2
76 187 2
77 44 7
78 166 7
79 155 7
80 119 3
81 25 5
82 185 7
83 128 3
84 9 1
85 84 3
86 15 8
87 188 2
88 68 9
89 174 8
90 7 1
91 102 6
92 4 6
93 19 5
94 80 8
95 143 3
96 8 5
97 159 9
98 174 8
99 71 4
100 148 7
101 34 6
102 116 2
103 128 6
104 83 2
105 141 3
106 84 4
107 95 2
108 43 4
109 98 5
110 50 2
111 178 5
112 16 9
113 42 4
114 76 5
115 92 7
116 118 9
117 55 4
118 172 5
119 130 5
120 137 8
121 152 7
122 7 4
123 167 7
124 141 4
125 91 4
126 136 3
127 62 2
128 10 9
129 23 3
130 103 2
131 192 5
132 46 7
133 157 2
134 57 9
135 170 1
136 116 5
137 97 2
138 21 7
139 148 2
140 93 1
141 138 2
142 12 4
143 62 6
144 102 3
145 180 7
146 175 9
147 143 3
148 21 9
149 183 9
150 170 4
151 179 4
152 58 4
153 2 6
154 34 5
155 79 5
156 77 9
157 54 4
158 171 2
159 79 6
160 79 2
161 25 4
162 103 5
163 8 9
164 61 6
165 33 9
166 123 4
167 140 4
168 166 1
169 97 8
170 121 1
171 123 4
172 194 8
173 146 3
174 58 6
175 154 6
176 199 8
177 148 3
178 83 7
179 29 2
180 195 2
181 29 8
182 199 7
183 160 2
184 71 2
185 58 5
186 109 2
187 47 1
188 23 9
189 104 6
190 44 3
191 82 1
192 128 1
193 78 7
194 43 3
195 197 1
196 52 5
197 81 9
198 178 4
199 117 8
79 145 3
197 94 4
105 48 1
103 61 3
166 179 1
10 150 2
135 63 4
112 171 4
6 121 1
8 175 1
143 141 4
124 27 1
59 150 3
47 94 3
164 7 3
112 197 3
76 139 2
165 6 2
82 113 4
194 86 1
42 54 2
137 165 2
183 145 4
99 85 3
58 198 3
102 92 1
17 180 4
189 52 1
94 50 4
99 158 1
168 87 3
139 25 2
33 103 2
27 126 1
43 139 1
128 112 2
99 25 1
149 36 3
111 177 3
86 169 4
64 131 4
187 66 3
31 181 2
11 176 2
191 167 4
61 112 1
66 81 3
175 85 4
99 150 2
96 137 3
189 53 2
136 31 4
195 5 2
188 90 2
8 77 4
116 140 3
61 58 3
169 5 2
187 193 4
183 41 3
133 115 3
66 174 4
144 96 3
71 195 4
55 10 4
16 28 4
154 93 3
84 1 2
132 152 1
191 125 4
37 180 2
189 22 1
99 94 2
87 186 1
89 197 1
130 188 1
134 18 3
3 71 4
156 73 2
99 75 3
40 129 3
45 52 4
12 98 4
156 170 3
148 38 1
150 90 2
196 58 4
91 132 4
89 123 3
