9950 200
0 94 3
0 187 3
187 17 1
94 22 3
22 68 7
0 10 9
17 15 6
10 57 5
68 16 1
16 152 7
22 159 5
15 125 1
15 142 1
152 81 6
22 12 6
57 151 2
16 131 7
152 20 8
0 67 1
81 173 5
131 167 4
0 175 3
0 114 8
152 180 3
142 169 6
175 61 4
159 54 8
54 184 3
175 199 1
57 123 2
187 179 6
12 161 4
57 127 1
61 116 3
116 155 8
22 37 3
173 193 4
184 51 2
142 24 5
193 133 6
94 19 1
199 79 8
10 121 4
155 28 9
19 3 9
152 99 6
187 117 8
0 83 9
61 23 1
121 118 1
125 166 7
67 111 8
131 150 4
161 190 5
79 196 6
150 176 1
193 186 3
99 119 4
0 45 4
152 40 1
155 170 1
20 122 8
117 141 1
170 107 1
196 189 1
159 4 3
152 73 2
15 25 1
176 69 7
159 71 5
141 77 9
51 63 8
61 26 5
0 157 9
150 58 6
71 137 6
152 96 4
116 72 8
190 162 7
167 130 7
189 104 7
116 41 4
40 158 2
157 56 7
73 165 4
10 53 3
170 66 8
123 93 3
104 75 4
127 112 5
22 154 6
116 132 8
79 59 5
193 82 3
132 43 9
107 174 8
77 146 3
176 101 9
150 102 9
174 62 8
117 46 1
173 181 1
117 106 2
167 156 4
130 172 6
116 113 6
119 64 4
117 198 3
121 5 5
93 55 7
96 105 5
114 52 6
150 138 9
198 168 2
46 109 3
112 85 1
85 160 3
118 89 3
63 148 1
82 21 7
24 182 2
146 11 9
67 6 9
196 103 7
117 49 6
162 192 9
28 1 3
19 98 6
117 35 4
56 153 2
24 91 5
51 8 1
101 38 9
160 32 8
156 115 6
189 145 7
153 34 6
142 177 7
151 144 2
179 185 9
53 136 6
145 86 3
193 76 7
11 194 8
56 90 2
96 92 7
102 164 4
22 13 9
11 129 6
35 80 8
67 95 3
3 124 9
10 14 9
193 163 8
101 188 9
146 88 8
86 191 5
26 48 4
69 65 8
113 108 6
111 44 7
116 60 4
194 31 5
20 128 9
153 27 6
10 74 4
179 126 5
14 36 3
77 140 5
133 197 1
160 30 1
3 143 5
131 7 9
151 2 9
86 147 3
151 195 6
107 171 7
182 9 6
148 100 8
55 18 4
58 120 3
123 29 8
29 50 1
20 39 5
85 178 1
20 87 7
193 134 2
65 84 9
125 70 6
45 97 6
185 135 3
59 47 8
80 42 4
45 139 9
187 183 7
26 78 7
49 110 6
159 33 2
68 149 6
185 167 2
176 20 2
96 61 2
121 20 3
58 38 3
162 16 3
45 101 2
178 158 3
90 107 4
84 190 3
55 175 1
141 87 1
158 15 1
190 140 4
24 190 3
160 199 1
156 50 1
83 53 1
145 16 4
94 173 3
165 37 4
193 59 2
111 183 2
111 40 4
118 163 4
84 77 2
175 3 1
122 45 1
191 125 3
99 74 3
95 29 4
154 94 2
106 161 2
175 139 2
7 117 2
170 115 4
41 48 4
198 39 2
105 185 2
179 25 4
104 178 1
143 8 4
72 159 4
184 134 2
40 36 3
43 127 1
180 19 4
127 20 2
133 0 3
95 196 2
143 105 4
26 98 1
55 168 4
22 196 3
5 56 2
60 6 4
189 188 3
197 28 2
157 128 1
35 163 2
135 134 3
0 165 4
1 125 2
116 11 2
7 125 3
140 124 2
22 38 2
65 63 1
90 27 1
107 24 4
160 21 3
131 141 4
158 66 1
136 36 4
73 146 1
98 113 2
111 42 1
3 53 4
47 129 2
99 101 4
107 54 3
64 193 2
145 132 2
128 75 3
175 124 3
21 7 1
52 101 3
172 108 2
2 18 3
182 150 3
125 4 1
192 55 3
179 67 2
184 186 3
161 48 2
106 111 4
175 95 3
137 52 1
15 178 2
95 149 3
122 5 2
18 31 3
80 104 4
65 151 1
28 62 4
21 26 2
158 25 3
15 46 2
115 195 1
4 30 2
41 105 1
100 12 4
113 130 3
152 21 1
143 165 1
178 122 1
61 169 3
