9950 200
0 43 8
43 96 7
0 54 6
54 188 5
188 167 8
0 120 2
54 173 1
0 132 1
96 60 1
188 177 8
120 14 6
173 124 5
96 15 5
15 7 8
132 121 2
173 178 8
96 147 5
124 187 4
124 133 6
147 106 9
167 127 7
187 35 1
106 114 2
0 4 9
114 30 7
177 198 5
177 75 1
133 9 8
7 104 2
147 150 1
106 1 4
120 87 1
30 20 8
7 98 2
96 191 7
1 117 6
7 192 5
127 71 4
173 110 3
133 74 3
35 103 9
14 111 2
191 186 3
124 57 6
35 53 6
191 126 7
126 55 8
110 130 8
53 183 3
132 140 5
75 92 4
7 152 2
173 162 4
96 179 2
132 94 5
7 65 3
183 22 4
75 109 3
60 19 3
43 197 2
179 51 9
179 68 5
104 160 8
57 157 1
187 166 7
9 181 6
179 56 8
74 112 6
15 33 7
14 165 7
198 76 5
117 141 9
74 45 7
106 161 8
127 18 3
186 3 8
55 38 8
106 78 4
197 26 4
45 80 9
74 113 5
114 79 9
157 119 6
78 168 9
1 105 9
65 95 7
57 129 4
19 49 2
191 34 3
20 88 5
68 73 5
130 48 1
191 199 1
177 39 4
119 145 1
18 164 8
150 176 9
152 195 1
130 69 9
183 40 4
112 125 4
68 52 2
192 81 6
87 58 4
178 85 6
22 11 5
109 151 7
7 36 7
79 13 4
121 47 6
51 66 4
56 172 9
39 59 9
126 12 4
12 123 8
165 171 5
34 97 1
195 37 4
56 170 8
68 182 5
59 159 1
56 21 9
12 122 9
65 70 3
0 91 8
152 180 4
43 138 4
178 17 6
145 156 5
157 25 6
157 46 5
38 163 4
1 90 5
13 5 7
85 100 3
18 193 1
124 83 9
18 77 5
71 2 5
1 16 3
21 194 8
123 144 6
188 50 4
114 189 6
194 169 9
18 27 8
17 118 7
126 82 1
172 29 4
13 63 6
114 174 5
106 134 2
2 10 7
87 148 7
53 93 9
125 23 3
140 131 7
58 107 1
198 41 9
46 44 4
81 143 2
131 8 5
194 108 2
76 72 2
126 149 2
95 67 6
157 101 2
110 184 3
97 32 4
138 185 7
129 175 2
176 135 5
123 64 1
198 61 9
5 6 2
105 146 7
168 158 2
1 196 3
110 86 3
95 128 7
105 102 3
163 142 6
120 62 9
73 154 6
158 190 1
68 115 3
162 42 4
142 24 3
179 89 5
166 153 7
9 28 5
173 31 5
146 139 1
97 116 2
188 84 4
11 136 6
167 155 4
101 99 9
189 137 2
105 84 2
177 46 2
0 71 2
104 141 4
192 45 3
127 161 4
49 125 4
119 103 2
179 195 4
13 85 3
172 151 2
16 55 1
31 76 4
186 183 1
104 103 3
194 149 4
154 57 2
142 132 1
12 17 3
102 155 4
95 60 1
122 139 3
136 124 4
83 117 1
170 2 2
28 130 4
178 0 2
31 194 4
155 58 2
185 37 3
47 172 2
24 60 4
89 154 4
188 149 1
37 165 4
122 18 1
81 80 3
62 70 4
52 80 3
138 100 1
116 38 4
158 15 4
187 153 1
124 118 1
169 167 3
131 100 1
23 192 3
163 114 4
17 6 1
166 3 3
30 187 2
48 115 4
68 89 3
163 139 1
92 17 1
24 128 2
168 127 4
163 118 4
183 152 1
105 167 1
196 154 3
8 10 1
58 140 2
52 190 2
155 18 2
83 164 3
50 109 4
127 194 2
138 130 4
9 150 1
193 117 2
74 71 2
53 52 2
38 21 2
173 132 2
92 41 4
87 164 4
101 164 1
39 103 3
139 157 1
99 158 3
124 198 3
12 129 4
51 50 4
182 17 3
89 72 2
138 102 2
48 82 2
100 72 1
172 152 4
15 97 4
168 66 4
183 132 1
191 123 3
