11063 150
0 12 5
0 13 9
12 79 6
0 28 9
13 119 3
119 86 6
119 147 7
147 80 8
80 74 6
147 26 8
12 96 1
79 123 6
26 94 8
80 95 9
96 49 6
26 54 8
54 15 1
28 140 7
13 70 2
96 134 7
96 102 2
49 66 4
15 47 8
96 138 8
140 85 8
140 33 7
138 84 5
13 116 4
54 39 9
123 20 6
123 81 1
94 27 6
28 22 9
116 67 6
28 78 2
86 53 6
26 118 8
102 4 4
28 50 5
27 103 3
147 40 1
95 120 6
15 34 1
95 97 1
140 127 9
86 91 4
134 14 7
120 113 1
22 71 9
22 61 4
95 62 1
120 8 3
80 122 3
113 129 5
127 56 8
79 65 3
116 83 2
26 76 4
8 125 4
67 112 9
27 141 1
94 110 2
56 111 3
113 35 1
62 38 7
20 42 3
4 10 5
49 1 2
129 126 1
78 11 7
35 89 4
8 145 4
67 29 5
74 108 6
28 139 7
113 18 5
71 130 6
27 148 2
49 60 6
0 58 7
78 23 7
65 104 1
39 99 4
61 90 2
118 131 9
33 43 6
147 142 5
126 88 1
10 52 3
126 87 7
47 132 3
65 121 8
90 63 4
91 17 2
76 135 7
81 69 9
81 5 4
103 19 6
147 146 7
145 44 1
70 25 2
35 57 1
123 82 7
33 36 6
116 105 9
71 45 9
138 149 4
134 41 4
140 46 3
61 106 6
10 136 7
89 115 7
130 48 5
135 55 9
25 7 5
142 37 4
48 3 7
95 9 2
34 16 5
38 21 3
139 143 6
46 93 6
85 30 5
140 32 9
21 117 9
113 98 3
17 2 3
45 137 5
138 6 8
9 77 1
142 24 3
96 68 2
123 124 9
52 133 8
123 73 2
44 31 5
66 109 8
58 92 4
54 128 5
70 51 9
10 72 4
53 64 3
133 75 7
102 59 3
43 107 1
142 114 9
146 100 9
133 101 3
79 144 4
118 32 3
139 98 3
44 17 4
116 49 3
31 1 4
5 64 4
132 148 4
49 47 3
104 143 4
116 8 4
3 5 3
105 111 2
24 9 2
37 84 4
14 126 1
71 132 4
37 9 2
121 4 4
73 105 3
46 48 3
2 66 4
134 17 1
27 117 4
77 93 2
21 5 4
48 37 4
79 81 4
100 69 4
13 125 2
132 20 1
98 71 3
55 114 1
7 103 2
106 124 2
100 78 3
110 140 2
49 125 2
67 65 3
6 33 2
148 40 2
50 78 4
97 105 2
30 122 4
74 130 4
129 1 3
55 62 2
4 135 3
92 21 3
144 136 1
132 14 4
58 8 1
112 75 4
92 29 1
72 29 2
75 6 3
125 89 2
81 93 1
106 64 4
100 94 2
49 89 3
99 73 4
74 116 3
21 101 3
45 31 1
48 25 4
24 94 1
20 93 2
47 26 2
137 67 2
20 128 1
43 144 1
14 63 2
58 110 2
19 118 4
70 126 1
144 57 2
147 101 1
142 10 3
14 47 1
43 93 4
99 96 4
125 56 1
112 114 2
16 13 1
28 121 2
143 52 3
132 66 2
69 66 4
84 70 4
54 28 4
149 77 1
15 147 3
116 148 1
0 18 3
24 116 2
47 123 1
63 65 2
26 140 3
124 39 2
14 86 4
47 35 1
55 27 3
54 45 4
138 17 4
64 110 4
57 149 2
70 44 3
77 63 3
105 14 3
87 103 2
20 47 3
5 11 2
29 40 2
16 59 1
27 133 4
129 148 4
122 50 2
138 133 3
10 27 1
89 64 4
1 108 4
113 114 2
98 9 4
109 17 2
38 37 2
115 11 3
104 45 1
20 78 3
22 142 3
22 84 4
136 131 1
6 90 2
135 143 1
24 88 2
21 97 3
87 33 3
30 54 4
72 118 2
54 102 1
110 142 4
17 0 1
132 9 4
117 115 3
63 106 2
120 5 3
76 3 4
33 123 3
32 79 2
100 7 4
16 10 4
47 74 1
77 22 1
149 4 1
15 146 3
72 8 3
108 38 3
31 19 1
34 75 4
43 127 3
112 74 3
27 14 1
99 32 1
51 21 3
68 34 4
33 119 1
118 140 2
112 7 4
132 26 4
119 108 1
119 118 1
9 65 2
64 125 4
102 34 3
73 22 3
146 94 3
52 36 2
87 131 4
33 44 4
117 122 3
84 122 1
69 88 1
17 83 3
127 54 1
109 13 2
57 90 2
146 85 3
72 143 1
38 58 4
46 131 1
80 132 2
111 137 1
105 63 1
46 61 2
131 55 3
114 78 1
22 135 1
101 118 2
117 13 1
75 101 4
115 33 3
41 76 2
67 21 1
20 69 2
104 97 3
68 127 2
71 94 1
114 56 3
109 34 4
12 142 3
6 65 3
98 12 2
120 68 1
7 131 4
125 107 1
57 46 1
81 120 3
147 46 3
29 131 4
33 107 4
112 69 2
57 123 2
55 60 2
59 93 1
57 139 4
42 104 2
53 10 1
66 103 2
141 129 3
18 30 1
20 8 3
90 77 2
37 42 4
102 71 3
2 115 4
55 136 1
89 77 4
55 118 3
69 26 1
121 3 4
38 70 3
118 2 4
50 16 3
92 31 1
102 22 2
66 117 3
97 99 1
148 123 3
127 19 3
140 25 2
16 81 2
107 84 3
92 98 1
47 119 3
80 97 4
128 77 3
61 136 1
0 50 3
55 81 3
12 30 1
61 111 1
10 113 4
3 88 4
24 48 4
25 32 4
140 27 2
135 101 1
78 9 4
22 89 2
141 82 1
133 116 2
27 76 4
130 132 4
95 24 2
94 109 3
98 20 2
5 25 4
56 36 3
45 130 3
33 139 1
69 12 2
39 44 4
126 82 1
65 82 1
146 67 1
86 72 2
39 131 2
145 133 3
12 126 2
5 144 2
20 82 2
91 100 4
10 148 2
133 124 3
75 79 3
61 105 2
