5588 150
0 67 3
67 83 4
83 131 4
83 28 4
83 113 4
83 45 6
67 80 3
0 82 1
67 78 1
83 136 3
83 107 1
131 7 2
131 59 8
113 81 4
83 101 8
101 42 5
113 18 2
45 57 6
78 14 6
131 27 5
57 92 9
45 71 4
7 35 2
81 60 2
42 138 6
92 1 3
57 140 3
80 103 9
107 147 8
80 96 4
71 13 6
67 9 9
59 21 8
82 4 7
147 149 5
67 61 1
96 130 9
14 124 9
57 75 5
35 146 1
124 23 2
131 53 7
67 94 4
80 90 8
103 51 7
28 89 2
71 41 1
149 77 8
1 144 3
89 143 1
130 102 3
89 65 7
67 104 7
59 64 1
59 34 4
149 119 1
1 79 7
124 68 9
71 120 2
4 141 4
94 132 4
0 145 8
94 74 4
120 26 8
45 122 7
9 66 9
120 33 4
59 15 8
34 58 7
33 43 8
23 22 3
71 44 9
120 91 1
103 135 8
13 128 4
143 10 4
96 98 5
83 76 7
119 46 4
64 114 1
26 116 5
103 48 3
138 20 2
64 95 3
138 5 9
15 69 5
113 54 1
74 62 1
119 36 8
54 72 4
132 56 5
45 148 3
48 99 9
33 17 9
48 111 5
13 123 3
21 84 4
147 110 3
4 24 6
66 38 6
107 129 8
144 109 9
54 25 1
116 49 1
45 97 3
22 108 6
13 39 8
41 115 8
54 137 2
49 85 4
114 6 7
91 93 6
138 105 4
1 126 4
49 86 6
149 2 7
58 52 8
83 117 7
0 125 1
41 133 6
20 32 9
104 50 5
133 31 1
42 73 2
81 55 9
42 112 5
44 8 5
91 37 6
116 70 3
93 142 2
26 100 4
33 12 6
4 88 9
116 47 5
97 16 8
22 106 4
57 87 6
122 121 5
100 40 8
120 134 3
87 139 7
20 29 1
133 30 3
132 127 3
95 11 7
142 3 7
122 63 5
146 118 8
36 19 5
98 29 2
31 81 3
73 57 3
81 25 4
129 109 1
128 121 1
75 129 2
70 107 1
140 76 2
135 78 3
105 147 4
42 62 4
46 16 4
132 140 3
43 96 3
93 39 4
128 110 1
93 28 2
74 125 1
148 129 1
110 66 3
101 117 3
28 112 2
112 74 3
100 109 3
31 54 4
110 144 1
124 47 3
56 58 3
104 18 1
81 102 1
124 144 4
3 113 4
32 116 3
68 38 3
135 143 4
32 3 1
131 43 2
37 99 3
145 149 3
63 91 1
105 82 2
88 85 2
86 119 1
120 112 2
102 86 2
33 85 3
141 134 1
7 60 3
10 132 2
83 4 3
117 48 3
35 41 3
106 78 3
81 20 1
126 39 2
89 53 3
23 74 2
18 15 3
86 35 2
146 85 3
122 96 3
103 141 1
64 69 4
116 27 2
44 107 2
13 115 2
70 130 3
143 131 2
149 129 3
120 15 2
54 132 4
59 0 2
21 86 3
12 148 2
122 105 1
113 136 2
15 92 1
117 11 2
110 103 1
112 61 4
74 132 2
28 57 4
84 57 2
120 19 1
31 99 4
39 44 3
67 13 1
112 93 4
67 65 4
76 2 2
41 64 4
36 123 3
10 110 3
51 33 1
90 4 1
79 143 3
103 147 1
121 6 1
99 12 1
115 40 3
58 9 4
40 47 4
141 29 3
116 117 4
53 23 3
115 113 2
126 68 3
63 136 3
64 26 2
41 109 2
146 77 3
61 7 4
122 50 1
31 136 3
144 111 2
90 33 2
136 11 4
35 100 2
139 55 1
119 83 3
135 126 4
99 57 2
144 19 2
104 86 4
57 79 2
12 103 1
62 8 2
76 14 1
30 59 4
128 69 3
11 90 3
82 6 1
10 26 2
78 132 4
63 50 4
5 15 2
9 2 2
6 99 1
57 93 4
129 38 3
40 39 4
46 21 1
109 103 1
47 110 4
93 30 4
6 111 1
10 72 4
24 134 4
129 7 4
136 96 3
55 71 2
7 135 4
38 65 1
36 142 3
73 104 4
53 121 1
88 143 2
62 52 3
28 71 3
82 17 1
118 51 2
133 66 1
63 47 3
87 18 1
117 135 3
44 86 2
80 28 2
55 130 1
8 15 2
130 72 1
14 74 4
137 71 1
41 27 4
68 137 3
70 2 3
3 6 2
116 40 4
80 123 3
13 90 3
66 107 1
41 101 1
42 35 4
7 104 1
4 107 4
125 54 2
53 5 3
59 65 1
37 26 1
15 66 2
12 70 4
144 149 4
57 22 3
30 76 4
64 104 1
12 36 2
134 80 1
119 42 1
88 147 1
83 105 4
131 13 2
66 88 1
52 140 2
98 148 2
91 76 2
147 0 4
122 110 3
40 133 4
109 143 1
65 50 4
123 59 4
12 82 1
31 64 3
17 118 3
46 104 3
72 1 1
74 50 4
34 104 1
20 146 3
80 88 1
45 92 3
95 61 1
143 126 1
128 73 3
89 84 1
45 32 3
55 45 1
85 64 4
140 139 1
7 68 3
4 122 1
53 110 3
29 55 2
86 88 2
26 132 1
105 97 3
74 12 2
55 118 2
47 100 4
30 136 4
105 143 2
111 1 1
28 132 1
145 55 4
133 8 4
148 92 1
91 32 1
54 68 2
3 66 4
61 82 4
130 104 1
8 106 4
119 146 4
129 105 2
138 144 1
128 99 3
13 141 1
139 43 1
142 73 4
104 100 1
77 4 3
125 10 1
108 1 2
88 126 1
49 103 3
74 117 2
83 66 3
7 89 3
147 112 2
25 134 3
74 30 3
44 28 1
76 78 3
107 73 4
131 41 2
87 53 1
120 95 1
87 16 4
24 79 1
9 39 2
17 43 3
73 130 1
96 131 2
55 56 2
98 144 2
115 141 4
89 111 2
108 121 2
51 12 4
38 124 1
123 129 1
50 83 1
146 47 3
2 145 1
96 10 2
103 130 4
119 88 1
117 58 1
124 63 3
130 8 4
3 64 1
65 114 4
140 47 2
7 73 3
103 20 2
67 129 3
96 114 3
120 56 3
3 82 2
58 41 4
69 99 1
25 68 2
71 109 4
62 44 1
133 139 3
143 138 1
130 21 2
74 89 4
13 22 1
123 5 3
62 6 2
117 115 4
64 128 3
108 148 1
57 111 3
89 124 3
136 56 1
6 13 3
148 64 4
78 121 4
90 12 3
3 55 3
108 76 2
104 33 4
118 88 1
121 93 3
6 42 1
1 8 1
80 127 2
66 127 3
97 15 1
117 24 1
104 9 3
105 98 1
81 70 4
42 81 4
19 149 2
114 103 2
50 148 2
24 50 3
121 106 1
5 33 3
142 120 3
111 136 3
34 133 1
13 134 4
69 89 2
62 24 4
136 9 4
127 56 3
128 76 3
140 130 1
30 26 3
79 97 3
148 126 1
62 102 2
54 30 2
62 35 2
115 125 2
89 24 4
82 106 4
146 49 2
9 90 3
120 7 2
138 38 2
67 60 1
57 32 3
114 81 1
46 143 1
19 8 2
64 36 4
110 112 1
120 109 1
0 99 3
142 129 3
117 128 4
108 91 3
21 140 4
48 44 3
128 10 4
43 144 3
16 32 1
33 146 2
48 10 2
50 129 4
2 110 4
0 95 4
121 59 1
53 74 3
145 3 3
114 24 2
13 148 1
148 83 4
1 40 2
78 26 1
141 40 1
0 93 3
147 27 2
94 100 2
5 10 3
129 100 3
16 60 4
109 0 2
33 124 4
14 138 1
135 81 4
51 45 3
44 23 3
125 42 1
22 28 2
11 35 1
10 54 1
104 115 3
140 142 2
38 57 1
66 12 4
27 15 2
41 52 2
55 22 3
144 48 4
118 22 1
83 1 3
106 131 3
105 125 4
78 81 3
32 29 2
18 33 2
116 67 3
149 26 2
32 128 3
103 104 4
32 17 4
88 96 3
135 18 3
0 116 4
62 49 3
9 36 4
60 87 2
113 49 1
85 75 4
0 60 3
35 5 3
136 64 2
85 92 1
100 132 3
89 73 3
135 104 3
114 69 4
84 80 4
78 91 3
128 95 2
24 10 3
88 121 1
94 83 3
72 11 4
139 32 3
75 82 1
63 75 4
146 12 1
82 34 1
52 145 2
127 109 3
98 78 3
50 78 1
91 33 1
26 72 1
117 29 3
146 109 3
105 145 4
134 14 2
100 119 1
14 81 2
60 136 1
11 97 4
118 63 1
17 134 2
59 130 4
145 123 1
94 96 3
148 66 2
81 148 4
115 97 3
37 104 2
82 66 2
149 10 4
78 13 4
36 134 4
80 22 3
24 11 1
149 42 2
9 96 3
135 80 4
71 124 2
46 60 3
121 104 3
38 54 4
142 42 2
114 45 4
93 9 2
100 115 2
26 136 1
34 119 4
86 22 1
33 39 4
58 120 1
71 7 2
135 48 3
2 77 2
88 77 3
124 0 4
21 88 4
18 13 4
125 120 2
140 110 2
3 31 2
14 47 2
78 38 1
61 109 3
6 86 3
19 57 3
101 53 4
109 56 1
85 39 1
76 90 1
57 29 3
129 114 4
85 101 2
139 97 3
5 88 3
103 107 3
1 138 3
24 41 3
36 111 1
15 41 2
146 83 1
11 66 3
54 117 2
126 13 1
143 125 2
133 46 4
120 148 1
8 135 4
76 68 4
86 114 3
146 149 3
81 124 2
45 101 1
114 62 4
24 28 3
2 81 4
129 141 2
123 127 3
51 81 4
108 59 1
101 25 2
15 46 3
98 32 4
44 98 3
0 108 4
98 135 1
111 56 3
123 86 3
5 37 4
82 117 1
78 114 1
54 109 3
10 112 1
149 72 4
107 85 1
2 147 2
92 89 1
125 136 1
6 46 1
145 17 3
110 18 3
38 144 2
49 143 4
15 48 2
20 126 1
111 142 4
48 68 3
91 128 4
144 27 2
66 64 3
0 88 1
95 3 2
6 49 3
132 93 3
60 103 4
121 118 3
57 36 3
78 145 3
46 98 4
129 85 2
111 38 1
121 32 1
145 111 1
1 60 3
43 11 1
15 121 3
81 123 3
85 96 3
32 109 2
63 89 4
126 10 3
145 8 1
118 81 3
89 30 4
41 29 4
56 71 1
26 66 4
