5588 150
0 36 5
36 89 6
36 27 8
0 15 4
89 77 5
27 135 7
135 104 7
36 29 9
135 49 1
0 60 7
36 9 8
27 34 7
15 105 2
49 19 7
27 112 1
27 85 5
105 123 5
105 38 4
36 42 3
77 137 7
9 10 6
89 31 3
36 121 3
27 54 1
89 71 4
77 5 1
71 30 6
10 91 6
0 68 4
91 59 5
54 37 6
19 65 1
135 55 6
137 39 1
36 8 5
59 145 2
10 116 3
55 2 2
29 44 3
15 99 6
27 126 6
30 95 1
104 26 2
5 147 3
137 11 1
71 109 3
99 48 1
112 139 2
19 140 1
39 124 5
34 14 8
10 41 7
112 28 2
5 118 6
145 67 7
116 114 4
135 63 7
0 75 9
30 84 7
67 33 6
139 119 1
116 66 5
15 97 6
124 17 1
54 120 9
63 20 1
119 102 6
135 122 6
60 138 5
140 86 6
14 18 2
140 106 2
66 43 3
71 56 5
63 74 1
147 113 6
36 143 9
122 40 1
109 103 4
106 133 4
89 117 9
106 76 9
9 24 4
84 3 2
77 127 8
89 23 5
15 73 8
14 25 8
91 64 2
122 90 2
135 22 2
43 100 6
34 21 4
25 50 9
64 78 8
77 12 7
34 72 4
63 47 4
30 69 7
55 51 4
0 35 5
17 16 8
97 32 6
8 96 6
133 148 2
41 128 3
148 62 6
89 131 3
21 136 7
15 58 1
117 4 3
3 142 7
72 61 9
69 146 6
38 149 2
96 129 5
64 88 5
64 98 1
67 111 8
25 46 6
71 6 2
103 7 1
136 45 6
42 115 7
51 125 7
131 79 8
78 1 1
65 132 6
42 110 7
114 92 6
36 13 1
91 57 5
7 87 8
77 80 8
1 130 5
54 141 3
62 52 1
113 81 1
59 107 7
119 108 8
1 82 9
54 144 5
90 53 1
95 83 1
62 134 3
136 101 2
65 94 2
108 93 3
40 70 6
8 98 4
90 121 3
56 35 1
125 27 4
114 74 4
89 78 3
68 92 4
143 98 3
50 88 1
126 13 1
63 93 3
57 90 4
54 57 1
23 49 4
126 79 2
108 0 2
64 95 4
129 82 2
98 44 1
105 53 4
38 21 3
59 13 3
131 48 4
33 44 1
17 1 4
98 79 3
7 46 4
30 15 1
119 117 3
121 44 1
116 72 1
28 52 3
141 140 4
41 36 4
68 131 1
99 77 1
146 131 2
93 129 1
46 123 3
61 96 3
2 104 3
40 135 3
69 60 3
7 3 2
108 10 1
143 15 2
8 37 4
116 138 2
89 59 1
103 72 2
86 43 2
48 68 2
79 135 3
49 11 2
105 65 1
148 71 4
39 99 2
68 95 4
120 146 3
41 51 4
37 23 2
143 95 3
85 90 4
106 115 1
42 72 2
8 143 1
147 77 2
104 47 3
76 58 2
49 31 4
5 22 2
49 148 4
84 131 3
10 42 2
80 87 2
48 89 2
74 97 4
4 113 2
145 90 3
14 55 3
9 133 3
101 26 3
134 80 3
64 39 3
103 143 2
129 126 1
28 19 1
31 144 2
40 45 4
8 142 3
29 20 2
92 140 3
39 81 3
35 58 2
122 64 4
71 106 2
84 80 3
65 79 1
131 27 3
110 123 1
132 127 3
5 17 3
3 94 1
36 23 3
63 2 3
133 47 1
98 7 2
9 127 1
68 53 1
45 118 2
144 122 2
144 41 1
72 142 2
27 82 1
123 113 2
113 67 4
113 21 1
103 117 2
72 0 2
110 17 3
118 71 4
98 13 4
120 14 4
69 36 3
33 50 1
17 21 2
53 27 1
28 40 2
1 11 1
38 24 4
67 128 3
42 88 4
103 18 1
32 126 4
80 29 1
23 83 4
18 21 4
91 95 2
141 94 4
70 142 3
112 34 4
18 6 4
49 105 4
22 82 4
109 9 2
110 45 2
134 6 1
92 74 4
93 72 4
43 129 2
89 33 1
84 136 2
139 114 2
101 70 2
96 138 1
47 78 2
20 61 3
148 13 4
148 116 1
137 141 1
114 78 2
45 84 3
26 70 2
106 132 1
137 69 2
81 73 3
28 29 4
46 9 3
77 104 3
66 134 1
51 103 2
1 57 1
85 4 3
117 115 2
146 66 4
138 143 1
100 119 2
117 5 2
74 141 4
72 84 3
125 144 4
74 85 4
125 118 4
100 29 2
148 61 2
100 101 1
110 143 1
89 35 4
28 16 4
35 142 3
122 77 4
11 94 4
35 40 2
8 55 2
18 82 3
16 24 3
26 42 2
17 2 3
116 64 1
105 45 1
51 79 2
135 102 3
119 95 2
16 60 3
134 136 1
63 34 1
139 15 2
37 5 3
18 75 4
113 130 1
53 3 1
101 24 3
128 61 3
117 98 4
97 60 3
116 52 4
107 35 1
114 85 2
84 135 3
100 25 4
76 108 2
39 40 4
1 94 4
86 106 1
144 107 1
93 107 2
123 106 1
116 142 4
27 97 4
75 128 3
97 34 4
10 11 4
2 77 1
66 59 3
97 10 3
142 23 4
132 94 4
128 49 4
21 101 2
6 42 4
17 3 1
132 148 1
6 29 4
77 45 4
120 31 1
126 99 2
73 27 4
78 74 2
133 79 2
50 148 4
58 44 2
94 91 4
43 58 4
49 110 1
42 94 2
104 146 1
13 73 4
119 114 2
76 23 4
79 92 3
63 130 1
143 9 4
72 128 3
26 147 3
148 139 4
116 84 2
58 93 2
73 84 3
99 81 4
44 11 3
140 108 1
104 140 3
147 28 1
67 118 1
109 10 1
48 105 2
103 136 4
118 104 4
61 100 4
77 37 2
145 17 1
85 22 1
58 36 2
70 27 3
24 109 3
101 28 1
88 74 4
40 62 4
8 18 1
56 144 1
138 73 1
110 55 4
132 47 3
15 129 1
98 132 4
38 46 4
17 82 2
138 11 2
7 15 4
68 62 1
142 95 2
128 107 4
85 15 4
15 36 1
27 145 4
59 8 1
87 66 2
35 129 4
27 106 2
2 7 2
57 72 2
87 126 1
87 58 4
5 58 2
123 15 2
29 135 2
51 135 3
117 48 2
51 71 4
21 40 3
70 128 2
93 31 4
85 0 1
103 3 3
70 146 4
16 118 3
58 25 3
87 26 4
40 110 3
124 64 1
27 48 3
67 134 3
6 104 4
29 133 1
18 126 2
6 88 3
114 36 2
50 3 1
140 145 4
74 3 3
71 19 3
59 67 2
105 56 3
11 26 3
25 138 1
23 139 2
26 99 1
102 88 2
68 137 3
105 5 3
90 48 2
118 90 4
84 100 2
60 48 3
2 144 4
32 36 2
50 135 3
70 87 4
96 48 1
110 50 2
146 134 3
9 38 3
45 128 2
29 88 2
28 92 1
103 2 4
111 3 3
40 79 2
20 28 1
110 141 2
83 134 1
109 79 2
25 73 2
16 86 1
128 98 1
2 57 1
99 8 1
87 40 1
3 20 3
15 138 2
71 35 2
27 4 1
38 39 3
19 149 4
45 47 4
114 122 3
111 58 2
22 39 2
72 124 3
83 29 4
92 89 2
142 83 1
39 102 2
124 66 2
33 31 1
57 79 4
149 137 4
16 53 2
44 67 4
149 146 2
12 74 1
72 114 1
17 112 4
63 5 1
110 98 3
140 11 2
139 69 1
121 141 3
13 63 1
12 120 3
58 136 1
60 34 3
14 95 3
69 76 3
144 101 1
46 94 4
2 12 1
126 72 2
105 69 1
20 14 4
124 120 1
141 71 4
118 120 2
82 49 4
7 126 3
93 120 2
126 138 3
80 92 1
40 16 3
10 98 3
41 120 2
9 53 2
28 5 2
98 27 1
16 55 3
115 44 3
92 101 1
83 48 4
42 78 2
22 138 3
27 92 1
81 140 4
86 19 4
139 99 2
42 1 4
27 59 2
100 24 1
110 19 2
33 148 2
47 131 2
140 133 1
77 121 3
114 52 3
34 71 2
43 122 1
80 22 4
112 149 4
50 147 2
59 81 3
46 42 3
136 34 2
30 81 1
96 131 2
119 11 3
88 30 4
132 117 1
8 116 1
102 129 2
18 110 1
7 47 3
140 135 2
149 81 3
47 26 4
39 138 3
107 62 2
25 112 3
0 141 2
52 132 4
3 122 4
46 14 4
64 2 4
139 133 2
9 141 3
67 116 2
30 77 4
84 8 2
141 132 2
41 88 3
103 88 2
39 59 4
145 63 4
94 149 4
93 6 2
131 138 2
15 14 3
145 66 3
6 66 2
11 98 3
79 4 1
68 102 4
97 50 3
100 71 1
14 40 3
120 144 4
53 64 1
63 81 2
36 7 2
137 114 1
48 14 2
105 14 3
19 93 3
12 126 3
143 85 4
100 2 2
94 137 4
106 122 1
117 15 3
1 110 2
46 89 3
91 38 2
80 121 2
115 11 4
128 4 2
96 36 3
30 125 4
97 95 3
29 27 3
21 137 2
105 110 4
136 13 4
114 31 2
6 119 1
89 12 4
92 16 1
108 13 2
133 66 2
94 96 4
147 73 1
137 73 4
6 46 3
142 138 1
25 70 4
144 142 2
41 54 4
114 134 4
10 70 2
22 56 4
66 32 4
1 88 2
3 47 3
77 22 2
14 106 2
117 44 3
138 67 2
120 67 4
76 11 2
69 96 1
130 79 2
119 126 1
59 21 1
122 148 2
10 110 2
11 81 4
133 25 1
107 122 2
14 66 1
50 40 1
41 142 2
82 48 3
42 129 1
123 72 3
8 53 2
115 64 1
69 11 2
94 79 4
59 99 2
76 139 1
91 60 3
114 44 2
54 40 4
107 48 4
80 103 1
36 134 4
144 109 2
85 17 4
115 74 3
22 40 3
22 41 3
138 51 2
13 143 3
21 112 3
139 63 1
128 65 1
