5588 150
0 117 9
0 74 7
117 145 1
0 91 1
74 111 2
74 30 4
0 107 8
111 67 3
117 58 9
107 87 6
107 143 7
87 54 9
58 113 7
117 37 5
54 128 1
30 1 4
74 62 5
74 59 1
74 126 3
74 123 9
91 97 9
145 133 5
1 90 7
87 10 4
97 140 2
90 130 6
143 135 9
67 104 4
143 53 7
117 65 6
54 79 8
87 21 2
65 38 2
128 12 8
135 16 4
59 7 2
130 93 9
133 22 6
10 80 7
58 110 9
80 27 5
93 46 1
113 85 5
111 15 3
145 56 6
90 70 6
140 71 6
56 129 3
74 49 6
74 11 6
111 89 1
59 40 7
16 55 6
38 125 7
126 64 4
110 6 9
1 92 6
79 78 4
38 14 5
80 41 1
143 136 9
90 147 2
113 137 1
7 95 3
1 25 9
40 17 7
128 101 6
46 106 8
133 122 4
110 134 3
135 99 7
30 86 9
16 114 7
22 76 8
27 120 7
11 94 2
135 115 6
6 72 5
53 88 4
97 5 7
129 146 8
128 66 4
101 75 7
146 108 9
59 28 8
15 52 2
101 116 6
92 112 7
65 100 4
120 47 3
123 23 1
15 34 4
16 31 2
80 4 5
34 2 2
6 13 5
117 105 3
6 142 7
142 44 6
140 24 6
37 118 1
140 81 7
49 33 9
126 3 8
134 48 3
95 68 5
100 18 8
53 96 6
28 131 1
96 63 5
110 148 2
134 77 6
129 138 2
123 57 8
47 102 7
102 45 3
81 144 1
133 20 6
134 149 4
38 84 5
11 124 1
124 51 3
33 109 7
77 29 7
10 60 9
97 82 5
10 32 1
95 39 9
94 127 5
62 35 2
32 8 3
137 103 3
81 73 6
91 141 8
122 119 9
117 83 3
47 98 8
44 121 9
60 132 8
137 19 5
7 50 8
34 9 4
122 26 5
57 69 1
101 61 7
83 42 4
15 36 6
129 139 6
142 43 2
56 105 1
80 96 1
99 31 2
86 47 4
133 60 3
17 128 2
8 127 2
28 100 1
74 37 4
100 41 3
67 40 1
66 139 1
12 136 3
96 140 3
77 146 3
141 62 3
83 104 3
60 122 4
117 46 2
49 64 3
11 19 3
134 41 3
14 5 4
28 112 4
66 115 4
102 68 1
131 142 2
137 102 1
43 77 2
135 33 2
108 19 4
119 71 4
91 119 4
145 104 3
104 0 1
27 8 1
141 86 2
94 58 1
60 92 2
14 120 2
87 38 3
9 16 3
144 15 2
147 69 3
60 101 1
123 126 3
113 145 2
0 58 1
69 91 2
147 65 1
1 52 3
145 2 1
27 71 1
135 65 1
31 26 3
130 94 3
126 26 2
94 36 1
149 48 1
125 124 1
26 125 3
56 123 2
101 54 3
108 99 4
99 13 2
75 50 3
138 37 4
119 41 4
75 74 4
8 107 2
98 113 1
93 146 3
15 82 2
77 10 1
21 116 2
9 99 2
106 86 2
1 5 2
87 149 1
121 33 3
50 3 3
13 121 1
113 70 1
133 143 1
7 113 4
110 34 2
142 128 3
138 64 2
137 100 4
24 66 1
128 133 2
81 134 3
75 59 2
75 131 2
144 127 4
91 3 4
45 29 1
15 73 3
11 144 1
107 50 1
119 45 4
108 112 3
12 90 4
98 4 3
29 22 4
68 137 4
132 114 1
104 27 2
8 77 3
128 0 1
143 11 3
7 72 2
138 137 1
59 57 3
105 15 4
109 114 4
27 116 2
44 2 2
128 31 2
18 81 4
24 106 4
94 97 2
84 98 2
107 30 2
128 15 1
92 62 4
4 90 1
22 15 3
88 107 1
78 29 3
99 82 1
103 37 3
141 35 2
112 110 3
142 99 2
73 43 3
142 134 1
24 126 1
127 69 4
10 121 3
25 93 3
66 51 4
56 63 4
78 106 4
147 140 4
135 133 4
78 75 2
137 8 3
100 55 3
17 77 2
107 91 4
30 106 1
7 80 4
146 106 2
23 44 3
72 18 2
135 68 3
25 43 4
20 140 2
70 114 4
116 137 1
52 20 4
53 122 3
9 40 3
36 5 3
145 11 1
135 13 1
71 18 3
126 127 3
37 141 4
29 11 1
147 110 3
39 127 1
108 7 4
100 88 4
112 73 4
51 122 3
77 136 3
23 55 3
125 35 4
103 36 1
69 39 3
139 142 3
79 106 2
113 140 3
29 20 3
87 97 2
76 12 4
71 67 2
149 7 1
105 90 4
89 42 3
70 60 4
32 65 4
147 139 3
122 135 3
92 114 3
13 18 3
123 83 4
114 105 2
132 125 3
38 70 4
26 33 3
66 122 3
113 23 4
119 26 1
75 38 1
22 11 3
92 20 2
45 109 3
118 7 2
134 24 1
104 4 4
48 57 3
50 31 4
61 71 2
101 19 1
74 68 3
147 86 2
62 73 4
143 7 2
69 73 1
51 100 3
50 59 4
0 1 2
47 70 2
18 146 1
57 133 1
45 135 2
68 23 3
130 26 4
124 101 4
117 50 3
143 16 4
104 19 4
57 138 2
19 87 2
19 48 4
136 86 4
95 112 2
111 103 1
82 98 3
122 64 4
92 136 1
117 71 3
47 79 3
0 73 2
41 14 3
21 122 1
120 128 2
8 46 1
53 72 3
76 115 4
41 93 1
98 2 1
6 37 1
66 17 2
44 88 4
109 59 1
57 24 1
47 113 1
27 38 4
80 132 2
140 8 1
62 118 2
4 108 3
139 118 1
20 41 3
74 87 1
29 14 2
98 54 4
82 61 4
51 126 2
37 25 2
36 90 2
116 108 3
55 28 4
113 143 2
35 138 1
79 96 2
69 6 4
23 75 3
96 109 4
76 46 2
116 3 3
88 25 1
40 10 2
53 46 3
54 12 4
7 41 3
142 30 4
30 58 1
88 24 2
115 121 4
98 45 4
2 91 1
31 67 4
33 59 2
142 2 3
108 142 4
47 84 1
137 108 2
21 36 1
125 55 4
64 104 1
101 2 3
120 16 4
91 87 1
25 41 4
9 96 1
58 107 2
86 13 4
25 53 3
46 105 4
85 15 4
105 13 1
27 132 1
54 132 4
15 146 2
79 27 2
75 136 3
147 88 4
55 26 4
138 71 4
63 18 2
25 134 1
88 124 1
36 135 3
26 93 4
46 91 4
132 72 1
82 62 1
6 56 2
79 88 2
45 48 1
83 27 2
136 115 4
126 108 4
45 53 1
81 46 4
13 143 3
146 70 4
101 108 4
80 5 2
29 146 2
68 35 4
78 120 2
32 101 3
50 85 2
118 119 4
148 34 4
18 19 3
65 26 1
22 114 4
121 19 1
61 96 3
138 30 1
126 112 2
149 115 4
146 111 4
53 60 3
9 58 1
127 120 1
88 84 1
86 78 2
116 58 3
79 63 1
61 5 3
118 4 1
38 107 1
57 100 1
72 147 4
122 47 2
87 57 1
64 106 2
91 65 2
145 23 4
94 132 2
15 39 2
84 39 2
112 123 4
46 148 4
77 21 1
115 110 2
64 113 3
121 7 4
124 56 3
51 57 2
13 72 2
85 8 3
38 149 4
90 135 3
82 92 1
51 3 3
114 3 1
27 30 1
94 17 3
13 43 3
51 39 2
23 73 3
124 4 3
76 59 1
124 33 1
7 8 1
56 69 2
97 21 1
90 113 1
120 36 4
78 67 4
108 39 3
56 31 1
122 88 2
81 55 4
81 13 2
40 70 1
56 75 1
68 34 4
11 43 4
97 68 2
25 133 4
92 7 1
136 61 3
100 70 3
2 130 4
93 101 1
77 103 1
106 138 1
64 149 3
17 109 4
68 49 2
46 69 1
14 37 1
64 115 3
131 134 1
129 89 4
102 34 3
29 98 1
23 26 2
18 41 3
102 119 1
82 60 2
15 24 1
40 92 3
120 73 3
126 105 2
38 43 4
67 137 1
98 117 1
34 21 2
7 97 2
69 7 2
65 110 2
95 22 2
148 85 4
100 20 3
138 111 2
124 64 4
56 27 3
147 26 4
116 109 3
89 74 3
54 107 4
124 38 1
60 141 3
142 82 1
50 91 2
84 133 3
58 96 3
18 47 4
16 60 3
67 103 1
51 4 4
130 72 3
113 26 2
18 28 4
50 138 2
48 11 3
44 122 3
34 36 1
142 124 1
39 42 2
97 142 3
92 48 4
58 78 4
116 38 3
105 121 2
11 120 1
142 38 2
148 145 2
127 45 1
118 29 4
136 132 1
6 112 3
17 95 3
124 143 4
47 27 2
69 104 3
60 124 4
93 2 1
27 129 2
1 22 4
57 12 3
16 86 4
12 134 1
4 113 3
0 20 3
104 13 2
137 2 1
37 58 2
19 10 2
128 119 2
52 40 1
62 18 3
31 74 1
64 146 3
138 46 2
85 122 1
60 20 4
16 23 2
106 135 2
25 5 2
47 8 2
30 19 2
139 21 3
95 13 3
147 118 4
23 41 1
121 131 1
122 129 3
62 145 3
134 132 3
86 119 3
90 23 4
93 55 2
106 136 3
72 99 4
54 85 2
127 129 3
11 96 3
51 9 1
91 43 3
93 64 3
80 61 2
54 116 4
97 116 3
8 100 4
59 134 1
45 92 3
91 146 3
47 14 3
59 42 1
21 18 2
64 59 1
55 48 3
3 4 3
135 81 3
139 11 1
108 16 4
39 53 1
111 149 4
50 35 2
144 116 1
61 50 4
74 48 1
96 73 3
97 118 4
139 39 2
127 138 2
22 120 2
11 72 3
84 17 3
130 6 1
122 45 1
82 131 3
122 30 2
82 20 1
122 63 4
31 73 1
0 10 2
8 50 3
131 65 4
60 104 3
108 109 4
73 147 2
73 57 2
46 96 4
40 81 4
19 91 2
76 18 3
63 0 3
71 114 4
146 44 1
2 20 3
94 134 3
134 89 1
141 22 2
97 122 3
68 99 3
114 130 4
63 60 4
144 112 3
76 120 3
106 100 2
2 54 3
101 85 1
72 44 1
82 147 2
34 75 1
0 140 2
56 16 1
39 55 3
112 138 4
27 0 4
29 148 1
102 77 3
40 132 2
67 105 1
136 5 2
143 147 4
95 63 3
138 75 3
30 10 4
65 149 2
114 41 2
102 84 1
98 46 1
149 15 3
112 116 3
40 129 1
38 57 1
20 75 3
93 148 2
48 90 4
79 29 4
50 6 4
10 125 4
144 75 1
67 90 1
5 105 4
56 10 2
116 128 3
128 100 1
75 95 3
84 25 1
57 5 4
17 53 1
28 58 3
117 91 4
91 12 4
10 24 1
148 43 4
26 106 2
131 126 4
116 33 1
78 128 3
27 93 2
36 51 2
59 60 1
51 98 3
45 84 4
104 78 1
65 124 4
122 67 4
93 119 4
98 48 2
146 127 3
87 37 3
52 149 1
125 7 2
106 67 4
58 5 1
60 75 2
21 17 3
38 1 2
143 130 4
80 139 3
7 86 3
42 67 4
148 79 3
56 33 1
9 12 3
