612 50
0 31 3
31 16 7
16 23 2
16 17 5
23 3 3
0 37 3
23 32 2
32 10 7
37 1 6
3 9 4
31 12 6
17 25 8
0 8 8
12 22 4
10 44 4
1 14 9
12 35 9
17 42 1
32 24 9
10 33 6
3 2 5
32 29 4
35 5 5
35 40 6
23 39 2
29 30 3
10 21 6
10 4 5
24 18 9
4 7 8
18 36 2
1 41 6
17 11 6
31 34 7
22 13 2
39 46 4
18 48 6
1 38 7
40 27 4
25 26 6
12 6 8
24 19 2
40 43 3
2 47 2
0 20 6
27 45 5
20 49 5
32 28 8
1 15 7
3 46 2
2 46 4
1 49 1
48 20 1
46 35 2
31 32 4
3 25 4
47 16 4
16 41 4
22 25 1
10 30 4
29 40 1
14 11 2
23 22 3
10 20 1
15 5 2
44 38 3
32 43 4
42 36 4
3 47 2
47 37 1
21 47 3
45 38 2
3 6 1
7 14 1
44 9 1
8 27 3
1 34 1
34 24 4
29 42 1
41 22 2
46 41 4
39 6 3
38 19 4
1 13 2
18 32 1
1 8 1
15 42 3
0 32 1
47 24 3
6 19 1
13 48 1
12 37 2
47 6 2
3 29 4
7 15 3
13 32 2
2 6 4
20 8 1
22 34 4
2 25 1
0 25 4
27 12 2
17 37 1
19 2 3
38 16 4
40 13 1
36 26 4
2 32 1
37 5 2
42 12 1
30 2 2
5 18 2
23 14 3
35 19 4
26 20 4
46 25 2
20 37 1
10 24 4
6 41 3
30 7 1
33 21 4
30 36 1
23 30 4
4 36 1
25 40 3
46 32 2
6 31 3
47 32 1
43 42 3
33 25 2
18 8 1
47 7 3
41 18 3
14 27 1
46 9 1
33 28 4
49 37 4
42 33 3
11 46 2
4 20 3
33 7 3
9 10 3
24 45 1
19 14 3
36 41 2
5 19 1
12 13 2
1 25 2
38 28 4
33 31 2
43 48 1
44 22 3
6 15 1
13 25 2
1 45 1
17 7 1
37 25 1
28 35 3
36 27 3
49 17 4
13 29 1
29 46 1
35 23 1
44 1 4
1 32 4
3 32 1
17 15 4
26 12 2
6 37 4
37 41 3
26 7 4
20 16 3
42 39 1
6 29 3
1 48 3
14 22 3
43 11 1
2 16 1
12 7 1
19 11 4
35 42 1
45 11 3
13 27 2
34 35 1
3 43 4
40 21 1
21 1 2
49 35 4
7 41 4
3 35 3
41 5 4
31 10 3
31 29 3
46 14 3
8 22 1
32 20 4
40 16 3
20 36 3
42 37 3
15 49 3
33 27 4
26 13 1
16 33 3
34 46 3
1 9 3
28 44 4
30 16 4
28 45 1
44 29 3
14 42 4
4 43 1
6 4 4
38 47 1
49 31 4
43 29 1
48 41 2
5 14 2
0 38 4
12 21 2
24 37 1
36 15 4
27 16 3
46 17 2
27 30 1
18 44 3
24 25 1
47 30 3
47 29 3
9 8 3
32 38 2
49 41 1
28 20 1
3 42 1
49 27 3
0 6 3
37 36 1
36 44 2
29 27 2
43 17 2
31 44 4
2 14 1
5 25 3
48 33 1
36 13 2
40 32 4
34 36 2
26 3 3
46 48 1
30 0 2
37 16 1
2 48 3
18 2 4
14 31 4
13 19 1
40 24 4
42 11 1
30 45 4
1 30 3
31 46 4
38 20 3
47 10 3
25 14 3
15 40 3
25 19 3
19 31 2
36 12 3
8 48 4
19 46 4
16 49 3
10 39 1
0 35 2
5 43 2
44 19 4
36 8 3
42 49 2
46 28 1
16 8 3
42 31 2
24 17 2
38 21 3
3 30 3
0 46 3
39 13 2
3 19 4
30 14 1
1 39 3
25 23 4
30 34 4
1 11 3
1 6 2
0 48 3
2 49 2
47 0 1
20 9 2
44 49 1
16 7 4
20 34 1
2 26 1
29 10 2
13 3 1
5 39 2
45 32 1
41 42 3
12 34 4
43 45 1
44 37 4
28 31 2
38 4 3
0 28 4
8 43 3
29 28 2
15 38 2
6 32 3
18 34 2
49 19 3
24 13 4
42 40 2
7 28 4
34 14 1
0 43 1
7 0 4
20 17 3
42 8 4
38 46 3
40 39 2
32 49 2
18 42 4
10 13 3
26 23 3
40 46 1
38 18 2
34 37 1
28 49 1
28 25 3
46 24 2
7 3 4
10 5 3
9 37 1
48 14 1
8 19 2
28 2 1
29 23 2
6 13 1
40 36 4
9 39 3
12 11 3
15 31 3
29 4 1
27 9 3
38 30 4
43 46 3
26 35 1
48 39 4
26 43 4
33 13 2
7 25 2
15 39 1
38 2 3
13 8 1
17 18 4
3 22 4
6 5 3
37 10 2
14 13 4
40 34 1
49 46 4
23 2 4
8 7 2
48 47 4
22 29 3
22 11 2
6 36 4
30 46 1
16 43 2
41 27 4
45 42 2
13 17 1
34 2 1
7 13 4
23 18 3
15 30 1
45 14 3
3 4 1
10 27 1
5 48 4
8 11 1
23 41 1
40 45 4
2 37 3
40 2 2
12 33 1
21 30 2
3 21 1
4 0 4
28 48 4
7 18 3
13 5 3
16 28 3
10 7 1
22 49 1
25 43 4
9 19 2
12 3 2
32 12 1
28 21 2
0 16 4
9 32 4
34 28 2
39 2 1
36 49 4
27 6 1
5 31 3
15 23 2
34 38 4
43 13 4
25 34 4
46 12 1
40 31 1
25 18 1
22 35 2
21 0 3
11 15 3
48 21 1
24 31 2
16 42 3
24 43 1
47 46 4
39 36 4
39 22 3
22 1 1
27 17 2
27 25 2
17 34 1
45 31 1
4 28 4
27 31 2
19 21 2
3 44 3
35 38 4
40 44 2
38 9 3
24 35 2
1 20 4
27 47 3
41 30 2
9 40 1
38 37 2
17 5 4
28 22 4
39 33 2
37 45 2
34 21 1
6 23 4
17 31 3
36 5 1
48 35 1
14 20 3
31 39 1
18 31 2
21 11 3
0 11 2
39 12 3
33 4 3
16 45 1
44 12 1
7 39 4
18 43 2
47 39 3
17 0 2
4 48 4
31 20 2
43 22 1
19 29 1
0 3 1
25 35 4
23 11 3
10 1 3
26 11 4
30 37 1
31 48 3
5 16 3
30 9 2
20 7 3
14 0 4
40 6 2
21 16 4
45 47 1
32 33 2
43 23 2
13 15 3
18 26 2
26 38 1
15 43 4
42 25 4
26 6 4
41 25 3
12 43 1
20 25 2
27 4 4
25 31 2
25 39 2
24 20 4
10 14 4
42 10 3
44 15 4
14 40 2
19 20 3
37 11 3
8 24 2
19 48 3
14 38 3
4 21 3
44 26 3
23 31 3
44 46 3
41 34 1
18 37 2
22 30 1
34 15 1
25 38 2
2 13 2
18 45 4
25 45 2
47 49 3
13 23 1
24 1 4
39 28 1
31 2 3
37 35 4
18 21 1
18 12 4
12 45 4
30 12 2
42 23 3
41 47 4
6 45 3
10 8 1
36 24 3
48 40 2
27 24 1
41 10 2
44 27 3
5 42 4
22 0 4
27 22 2
35 29 3
45 8 4
38 29 2
1 46 1
44 16 3
8 31 3
30 6 3
44 11 4
17 10 4
2 11 1
41 19 3
14 33 2
37 40 4
33 29 2
17 32 2
40 30 2
23 7 3
18 0 2
26 49 4
35 45 2
11 47 1
5 2 2
41 8 1
17 3 4
17 38 2
15 41 1
8 47 1
2 0 1
20 22 4
15 47 4
34 5 1
0 39 4
27 23 3
18 16 4
15 16 3
42 46 4
16 35 2
4 19 4
26 37 2
29 7 1
28 12 1
23 17 2
42 0 3
40 17 3
0 12 4
20 15 1
36 45 4
30 43 4
41 32 3
38 8 1
23 1 3
28 40 3
21 5 4
3 39 1
34 49 3
42 4 3
26 4 2
27 21 1
8 33 2
0 44 4
10 19 3
44 48 2
4 34 1
33 0 4
41 26 3
18 15 3
15 29 3
