612 50
0 38 9
38 17 3
0 34 7
17 23 4
34 36 2
23 20 6
34 26 9
0 28 8
20 32 8
38 1 4
26 45 8
36 44 3
32 49 2
23 24 8
26 18 5
24 39 1
20 33 9
34 10 7
20 37 5
20 42 1
26 35 7
37 22 9
20 9 4
26 46 9
0 13 6
38 2 1
17 6 9
18 4 7
0 7 1
1 5 3
32 48 8
26 25 7
5 47 5
10 14 9
35 30 3
1 16 4
9 15 4
42 12 8
42 31 1
9 19 9
26 11 3
14 21 5
47 3 2
15 43 2
3 8 8
12 29 8
22 41 7
11 27 3
35 40 2
42 6 3
13 37 2
13 41 1
4 45 2
49 47 4
30 14 4
17 41 4
47 12 4
34 16 3
38 14 2
30 0 4
8 13 2
40 19 2
38 25 3
13 22 2
17 14 4
5 7 3
10 47 3
49 9 3
3 7 3
1 21 1
28 6 3
33 1 3
0 47 1
39 27 4
39 40 4
40 16 4
14 33 1
26 32 4
43 25 4
30 34 2
25 13 3
11 17 3
21 15 2
45 21 2
27 43 2
3 24 3
8 2 4
33 3 1
10 35 1
36 7 3
46 49 4
41 43 1
46 19 2
12 6 3
42 44 2
14 16 2
25 40 1
5 30 1
46 15 1
2 13 3
36 28 2
8 43 4
36 9 4
24 7 2
33 19 3
1 32 1
33 23 3
9 37 4
24 26 2
33 11 4
30 4 4
38 22 4
40 2 1
4 15 2
10 45 2
1 14 2
14 40 2
25 33 2
41 15 4
36 18 3
22 18 2
37 26 1
13 21 2
6 39 4
24 28 2
20 47 2
6 41 2
27 46 3
47 32 4
23 0 3
47 41 2
27 7 2
2 49 1
27 10 4
34 22 1
41 39 2
31 7 3
15 17 3
16 42 2
32 27 3
24 43 3
23 38 2
46 21 2
42 15 1
39 15 2
25 39 4
15 44 2
6 11 4
2 48 1
15 49 4
33 36 1
20 21 1
24 44 2
4 31 4
26 44 2
8 18 3
11 14 2
17 1 4
34 23 1
34 9 1
2 7 1
37 33 3
3 39 4
26 42 1
11 36 3
39 14 3
37 8 1
25 8 1
27 28 1
31 24 2
23 42 4
20 43 3
2 27 3
46 4 4
26 43 2
42 27 4
3 23 4
45 6 4
42 38 4
21 44 3
48 26 1
8 7 3
45 9 4
48 12 1
23 6 4
23 47 2
48 3 1
40 23 1
25 34 4
4 0 2
11 10 4
43 45 2
9 5 4
7 15 2
11 7 1
15 2 4
36 17 4
4 9 4
12 26 3
20 40 1
38 3 3
22 48 1
25 17 4
41 4 3
3 37 1
28 19 1
29 24 3
2 44 2
3 14 1
23 12 3
18 38 1
48 46 4
26 14 1
45 3 2
29 13 3
11 9 2
17 24 4
30 12 1
33 4 1
28 20 2
15 22 3
4 14 3
6 16 3
21 38 3
15 8 2
27 40 3
1 42 4
36 4 3
23 4 2
43 36 4
30 6 4
13 34 1
2 6 1
24 0 1
22 10 4
12 28 2
13 9 1
23 27 4
24 21 1
34 24 3
30 42 3
37 2 3
18 10 1
7 23 3
26 28 4
20 12 1
6 31 2
8 45 1
2 39 3
17 28 2
17 18 1
9 10 2
47 25 1
49 43 4
41 45 1
48 9 4
47 14 4
34 37 1
28 35 4
44 34 4
22 12 4
7 45 3
24 36 3
22 16 3
48 40 1
14 41 1
23 49 4
32 15 3
33 26 1
44 32 4
24 33 1
1 18 3
24 49 1
47 29 4
10 24 3
46 23 2
5 49 1
43 14 3
30 23 4
3 42 3
44 18 1
46 22 3
37 35 1
20 48 1
35 15 3
28 7 1
8 16 2
24 14 4
38 45 2
13 26 3
19 37 1
47 9 3
30 10 2
46 45 4
29 36 2
9 22 4
31 47 1
38 29 4
7 1 3
3 44 2
12 41 4
48 47 4
0 3 1
27 31 3
35 48 1
18 45 1
32 10 1
10 17 2
3 46 2
28 8 2
14 13 1
3 22 1
31 40 3
13 33 3
30 24 3
17 35 4
32 11 1
42 46 2
2 10 3
43 39 1
14 32 4
1 30 4
16 25 4
49 33 3
36 22 4
13 24 1
49 48 1
18 37 3
38 9 1
5 42 1
30 40 3
15 3 4
24 32 3
45 14 2
16 39 4
16 43 1
37 14 2
4 16 1
49 36 1
11 20 3
20 36 1
10 48 3
44 27 3
47 26 1
29 2 2
36 23 2
30 45 1
0 31 4
32 4 3
10 38 2
43 32 4
46 34 1
11 43 2
12 35 4
25 45 3
32 39 4
33 0 1
24 35 2
5 15 2
27 47 3
25 10 2
37 11 3
10 15 1
5 19 4
26 39 3
7 44 4
0 2 2
31 1 4
43 48 3
49 7 1
18 23 1
38 4 3
32 31 2
14 25 3
47 22 4
12 13 1
40 37 4
14 36 3
9 43 3
21 43 2
42 47 4
48 8 4
42 28 2
44 5 3
29 32 1
6 14 3
5 28 3
35 29 4
48 45 2
24 2 4
39 30 4
33 48 2
45 2 2
31 12 3
13 48 4
25 3 3
14 7 4
3 41 4
31 46 1
9 12 1
29 27 3
42 39 1
36 38 4
39 0 1
27 34 4
36 2 4
29 20 2
37 38 3
0 45 4
21 17 2
21 3 1
48 23 3
5 20 2
35 21 3
49 25 2
24 25 2
16 9 3
17 40 2
13 35 2
34 48 2
0 17 2
12 38 3
14 44 4
44 12 4
47 38 1
33 18 1
27 18 2
33 35 3
8 10 4
23 31 1
2 3 2
35 9 4
26 49 4
36 5 4
33 28 2
36 1 2
43 38 1
15 30 4
31 44 3
44 48 4
25 2 4
48 5 3
15 45 4
5 10 1
11 31 2
6 10 1
34 3 2
15 16 4
40 5 2
7 4 2
32 30 4
24 38 3
38 7 2
34 31 4
1 27 2
30 26 2
18 12 1
9 46 3
9 41 3
15 6 4
47 19 1
0 49 3
48 7 3
16 2 2
13 23 2
9 40 4
49 29 3
33 12 3
10 41 2
35 8 1
34 15 2
41 19 2
45 32 4
46 43 3
33 44 1
19 1 3
9 27 3
