5588 150
0 83 3
83 84 1
84 24 2
24 129 3
84 4 7
4 120 9
120 134 1
24 17 8
24 46 9
4 144 9
46 19 9
24 130 7
0 88 6
134 127 6
84 117 5
120 93 2
130 52 6
84 72 6
19 58 6
93 118 1
72 18 5
130 3 9
84 16 9
117 123 1
0 23 6
129 87 5
16 67 6
83 44 5
83 101 7
58 66 4
144 147 2
120 15 4
87 31 6
127 102 1
19 61 9
44 64 7
4 149 4
16 95 5
61 71 6
24 119 5
144 139 7
67 39 1
88 47 2
71 37 7
83 42 8
102 70 2
71 108 9
72 73 8
88 35 7
70 63 7
35 79 5
4 90 1
15 29 5
83 68 4
129 34 6
47 124 8
79 143 6
34 75 3
123 99 4
64 1 1
42 40 4
79 13 8
87 138 9
88 7 6
34 141 8
23 45 3
143 98 3
7 65 5
68 126 7
42 76 8
72 148 9
19 105 1
120 112 2
144 110 6
108 100 6
100 55 6
143 48 4
149 115 7
110 121 5
35 57 1
110 50 4
70 12 1
3 49 3
87 20 1
55 51 3
83 96 7
102 97 9
68 116 7
42 22 2
73 132 9
90 43 6
147 59 2
31 56 5
95 91 5
49 140 9
52 125 1
35 145 2
88 136 9
66 60 2
18 14 8
46 113 6
125 133 6
51 27 6
31 26 2
27 32 4
100 92 9
136 94 4
118 8 4
49 69 2
108 137 6
55 9 6
115 5 1
57 114 6
5 131 4
114 106 4
96 74 5
29 103 9
121 6 3
123 62 9
106 53 7
120 109 4
19 10 2
139 85 3
108 33 3
148 77 2
48 81 2
87 11 9
139 146 1
15 41 6
40 80 7
119 86 2
81 82 9
92 111 5
47 122 9
77 89 6
59 2 5
61 78 2
15 107 4
77 135 2
31 142 8
144 25 1
120 36 4
4 54 9
137 38 3
99 128 8
91 28 1
13 104 6
33 21 2
129 30 3
123 134 4
108 60 4
48 37 4
59 44 3
125 6 2
9 141 1
75 17 2
128 29 1
15 67 4
113 98 2
145 108 1
114 24 4
148 141 1
144 81 2
124 24 3
39 146 3
137 93 3
77 124 3
68 28 4
119 123 2
120 79 4
84 118 1
104 71 1
35 42 3
77 114 3
31 25 2
139 124 1
2 62 2
78 95 3
78 66 1
10 72 1
148 45 2
74 100 3
116 24 2
83 131 4
140 52 2
83 139 4
1 98 3
0 85 2
21 49 4
104 22 4
79 26 2
111 102 2
92 53 4
68 80 2
139 10 3
91 83 2
75 127 3
117 63 1
121 59 4
62 33 2
77 138 2
76 148 2
6 142 2
15 119 2
79 34 3
43 123 2
69 128 1
117 26 3
77 34 3
39 96 3
89 24 3
79 104 1
93 108 2
117 54 3
58 42 1
75 149 3
106 143 1
141 48 4
27 36 4
122 110 1
93 86 2
9 112 2
46 146 3
101 54 2
5 105 1
86 125 1
37 115 4
119 107 3
64 68 3
75 19 3
25 67 1
111 76 2
79 51 1
3 107 4
9 145 1
74 121 4
101 99 3
30 1 3
148 27 4
131 6 2
101 98 4
39 49 4
54 33 2
73 120 3
96 62 1
19 101 4
70 11 2
139 49 3
118 146 4
40 114 3
60 148 2
44 80 1
56 88 3
22 119 3
83 103 2
33 22 2
43 83 4
38 21 1
21 26 2
73 106 3
25 92 4
72 109 2
96 148 1
8 98 2
38 149 1
140 101 4
132 26 3
21 75 4
2 56 3
128 17 3
130 129 4
142 25 4
21 115 1
45 67 1
82 22 4
31 43 2
55 11 2
78 45 4
90 10 4
72 113 4
45 131 4
22 109 4
43 137 2
25 147 3
25 62 1
16 83 3
21 35 4
124 39 2
10 86 2
101 60 3
59 29 1
18 43 2
27 31 4
67 131 2
51 105 2
136 69 1
8 66 3
19 67 4
71 107 3
146 21 2
36 135 4
78 25 1
124 85 4
58 143 2
28 16 1
73 147 1
106 54 2
27 62 1
12 90 1
2 82 3
19 94 1
21 46 2
108 83 3
107 113 1
11 67 4
134 131 2
85 116 3
100 56 4
111 68 3
137 12 3
66 7 2
102 133 2
13 111 2
8 16 1
3 124 3
104 91 2
96 67 1
139 107 3
29 71 3
127 12 1
130 72 2
17 81 1
70 114 2
74 110 3
140 65 4
49 134 3
144 136 3
66 100 2
79 72 1
68 25 4
109 25 4
115 116 2
7 31 3
1 53 3
84 23 1
139 116 3
35 120 4
104 73 4
73 102 2
20 1 3
87 43 3
93 10 2
38 102 2
66 27 1
88 13 2
71 129 1
57 2 1
7 120 2
68 103 4
53 7 1
1 126 1
68 145 4
121 77 2
143 21 4
