5588 150
0 103 5
0 123 6
103 122 1
103 31 4
123 2 9
31 126 2
123 65 4
122 134 6
2 133 9
123 14 3
126 125 8
133 29 2
14 36 4
122 39 7
0 94 8
94 99 4
2 9 6
122 127 2
125 130 7
99 10 4
0 11 6
133 135 5
10 95 4
65 90 7
0 149 2
95 92 9
36 100 6
127 12 7
149 111 8
94 55 5
126 17 3
99 84 4
9 49 9
122 115 6
95 110 4
84 77 4
55 107 6
149 58 1
92 119 6
107 44 4
11 74 6
149 136 1
99 89 3
95 85 2
119 69 3
69 70 7
127 56 9
89 96 5
0 22 6
89 27 8
65 98 3
27 102 1
95 40 3
98 105 6
98 45 1
56 53 2
110 137 3
74 87 1
110 132 4
111 16 8
36 32 2
100 34 4
111 4 3
44 66 6
2 72 2
102 75 2
34 67 7
134 81 3
99 54 9
87 37 7
58 76 4
100 73 2
75 23 8
133 128 8
44 25 8
149 5 4
4 97 9
77 38 6
70 93 8
126 18 9
17 63 4
25 142 3
105 71 2
107 140 3
119 147 5
11 68 6
25 60 6
16 116 9
53 19 6
65 30 9
67 15 5
30 24 8
137 138 8
24 148 3
54 88 5
45 47 2
22 146 8
81 129 9
56 143 3
119 50 2
70 33 7
142 62 5
119 91 2
22 26 3
4 35 9
97 141 8
23 104 1
81 3 3
31 1 6
103 120 4
26 144 9
134 145 9
73 131 4
72 83 7
116 106 3
68 139 4
33 57 4
96 121 1
100 80 2
122 64 8
64 117 2
67 7 7
110 46 6
87 79 6
136 108 4
128 52 2
93 43 5
45 124 4
25 20 9
81 21 8
31 78 5
69 82 2
47 109 1
3 118 5
72 41 3
38 114 1
15 59 6
80 61 3
68 113 5
56 8 2
135 51 3
99 48 3
122 6 2
19 101 1
56 28 6
46 42 4
70 13 8
7 86 2
124 112 1
49 4 3
121 113 4
6 74 1
111 64 2
93 98 4
13 44 1
143 122 3
116 105 4
84 91 3
110 141 2
78 6 2
63 3 4
67 115 4
129 135 3
149 105 1
132 62 2
22 139 4
101 109 1
47 96 1
66 138 2
138 62 2
73 56 4
99 132 1
106 3 4
101 52 4
116 100 2
1 36 3
129 41 4
47 73 3
14 1 2
23 135 1
138 49 2
70 136 2
142 17 2
145 143 1
42 141 1
42 115 3
23 90 3
125 103 3
43 41 1
130 121 1
74 124 3
117 10 2
110 121 1
89 11 2
82 73 3
90 123 4
4 52 4
49 17 4
103 146 2
84 94 1
105 132 2
12 65 4
136 128 1
2 28 3
97 8 4
80 104 4
102 40 2
55 98 1
18 146 2
145 137 2
148 23 3
94 58 4
44 91 3
128 67 4
51 117 1
100 43 3
32 68 2
112 32 3
8 51 3
97 69 3
44 84 3
81 60 4
41 25 3
28 93 3
6 4 4
47 111 1
143 71 4
13 53 2
106 55 4
146 38 4
