19701 200
0 103 5
103 71 6
103 5 4
5 91 8
71 26 9
5 131 6
131 138 8
71 57 7
103 60 2
26 110 4
138 143 6
0 50 2
138 88 7
138 45 3
50 39 7
26 106 8
26 44 1
60 28 4
57 24 5
28 55 9
55 62 9
62 153 8
138 187 6
5 175 4
175 168 6
106 18 5
91 108 8
108 137 2
50 9 2
108 136 9
28 46 6
103 70 6
24 8 8
71 125 5
55 78 1
46 19 3
125 144 1
108 52 7
88 115 8
106 73 2
24 104 8
106 51 1
39 31 2
57 126 7
19 184 6
125 134 4
125 111 1
143 98 7
8 133 8
9 140 2
73 130 9
88 166 7
125 180 6
125 170 7
62 1 2
60 155 7
60 86 3
104 157 9
19 3 9
187 65 7
184 76 4
9 81 6
106 123 3
157 185 4
19 21 7
51 47 6
0 90 4
1 169 6
106 163 8
91 87 8
57 156 8
47 151 4
185 74 3
166 176 7
76 199 5
91 197 5
91 150 2
50 61 6
168 14 5
187 25 6
1 96 8
61 56 1
0 146 1
175 48 3
57 118 3
111 22 5
45 34 3
137 37 7
197 148 7
180 147 4
51 107 6
9 173 2
5 142 5
199 49 8
199 89 1
8 2 9
57 29 1
29 178 3
150 162 2
71 80 1
39 116 2
56 54 8
197 196 2
21 58 8
153 15 7
78 13 3
57 35 2
106 99 8
136 95 8
169 112 8
144 17 6
126 158 4
146 41 1
21 183 7
13 190 5
74 188 3
147 20 5
48 121 7
91 114 9
21 159 7
44 129 6
54 79 4
156 152 4
52 68 7
111 117 9
89 139 3
123 161 4
111 191 4
21 154 2
126 113 7
190 160 7
147 75 4
31 64 6
15 53 2
96 32 7
88 16 3
16 172 5
133 42 7
157 194 9
169 10 4
142 171 2
45 4 2
107 181 1
61 100 9
50 38 7
111 145 1
37 179 2
73 92 4
17 135 1
184 122 1
176 69 8
32 72 9
76 105 6
57 132 2
188 82 7
148 6 6
37 141 6
0 93 2
46 189 4
154 77 7
172 83 3
68 149 1
107 186 9
58 174 9
185 23 7
194 195 6
73 127 8
26 193 2
1 101 6
72 36 7
53 66 4
113 198 4
34 165 6
13 12 8
49 27 2
144 182 6
163 30 1
143 94 2
155 164 1
45 40 7
39 128 4
187 11 3
50 67 2
186 63 3
127 120 3
131 167 7
8 84 8
179 43 3
34 177 1
34 33 1
100 85 3
18 7 7
186 97 7
78 124 5
75 192 8
197 109 1
115 102 3
125 59 5
160 119 3
137 22 1
117 42 1
137 140 2
186 99 3
165 17 2
85 14 1
30 153 3
167 198 2
28 10 4
22 71 4
18 156 2
105 91 4
160 46 3
162 186 3
147 150 2
100 186 1
121 196 4
120 81 1
143 142 1
17 54 1
23 123 2
174 26 4
185 193 2
120 77 1
141 56 2
59 199 4
76 33 2
32 61 4
188 186 3
166 153 2
72 119 1
199 6 4
157 46 1
37 75 1
89 49 1
33 185 1
175 75 2
88 157 3
77 127 1
166 25 4
123 19 3
4 15 2
132 122 1
134 4 2
20 170 1
70 135 4
145 119 2
77 185 3
99 152 3
110 33 3
53 167 3
90 17 1
49 48 4
67 111 4
94 114 2
82 89 3
114 146 4
166 43 2
15 86 1
145 33 2
47 67 4
99 62 4
79 87 4
9 199 2
50 58 2
49 197 4
113 123 1
17 14 2
46 48 4
102 107 1
28 2 1
115 44 1
28 64 4
155 173 2
193 128 3
133 146 4
36 40 3
74 193 2
100 34 1
138 42 1
156 178 4
131 184 4
173 97 2
121 54 4
17 132 3
193 178 3
115 191 1
2 113 1
53 42 1
199 15 4
133 5 1
180 99 1
120 111 4
180 20 4
5 96 1
48 80 2
74 89 3
142 131 1
170 144 1
184 30 3
106 5 2
58 67 2
143 40 3
93 66 4
128 107 3
112 77 2
115 143 2
16 175 1
176 72 3
93 112 2
2 163 1
63 13 2
165 50 1
73 68 4
191 70 3
179 73 1
8 123 2
18 171 4
61 82 3
104 167 2
181 124 2
66 48 4
163 97 4
38 150 3
4 20 3
172 188 4
197 113 4
23 140 1
126 19 4
96 112 4
23 21 1
125 181 1
168 57 4
176 80 3
153 11 3
144 1 3
33 128 2
154 72 1
104 182 1
189 114 4
127 16 3
25 147 4
33 14 1
149 93 3
63 20 2
5 16 3
44 150 2
27 29 2
95 14 2
9 186 3
76 114 3
78 54 4
162 168 2
153 188 1
175 52 1
171 183 4
118 196 3
49 93 1
123 130 2
86 98 3
112 88 1
100 133 1
151 127 3
183 20 2
145 138 4
136 15 4
197 29 4
147 175 2
56 24 4
42 35 2
17 69 1
199 114 1
182 102 1
62 118 2
13 181 4
192 199 3
156 79 2
170 40 1
112 182 1
161 170 3
154 158 2
35 11 4
70 34 2
24 169 2
31 53 1
198 128 3
138 135 4
118 30 1
168 56 4
69 142 2
4 192 1
168 154 2
119 137 4
74 45 1
121 129 3
42 161 4
93 4 4
83 126 4
48 9 1
131 37 2
165 163 1
65 173 3
94 152 3
147 41 3
125 74 2
101 120 4
116 165 4
165 164 4
73 119 4
73 160 4
26 113 3
7 75 4
137 136 1
15 126 1
136 50 3
174 149 3
27 150 2
14 128 4
149 119 1
89 137 4
94 22 3
141 60 2
85 81 2
161 169 4
13 74 2
119 66 4
130 192 1
31 65 4
130 24 2
189 79 2
52 18 2
34 97 4
158 193 4
30 41 3
9 13 3
106 72 4
155 24 2
69 26 2
152 32 2
156 124 3
3 159 2
61 195 3
69 149 4
135 19 4
35 173 3
99 93 1
54 39 3
167 9 1
36 163 2
44 112 2
23 175 3
72 55 4
47 168 1
112 87 3
187 123 2
9 108 4
60 77 4
79 16 3
131 180 2
72 171 3
187 42 1
41 112 4
72 183 1
2 187 4
24 32 2
68 171 2
167 137 4
131 150 1
39 187 4
199 20 4
96 124 1
17 83 2
80 25 2
1 111 3
138 189 2
62 172 1
100 5 4
101 133 1
11 117 4
6 166 4
44 171 1
47 4 1
142 135 3
113 114 2
108 40 3
49 42 4
128 88 2
126 151 1
92 5 2
113 38 4
137 65 3
0 107 3
26 101 1
27 168 2
116 180 2
79 197 2
23 179 3
85 125 2
196 176 2
131 157 1
192 13 2
131 86 2
178 114 3
38 65 1
165 8 3
168 32 4
35 185 3
48 33 4
141 13 3
193 126 1
26 134 4
194 89 2
93 88 1
18 21 4
9 114 3
166 4 1
12 182 2
157 23 4
19 120 3
169 140 4
46 70 4
179 154 3
44 126 3
69 154 1
61 96 1
18 193 3
154 104 4
19 154 4
151 96 3
23 96 4
52 35 4
187 32 1
31 46 3
162 105 4
67 38 3
82 141 4
67 54 1
79 199 1
72 26 1
166 136 1
69 106 3
49 140 1
163 194 4
91 140 2
182 123 2
126 14 3
148 23 1
40 154 4
194 165 4
1 42 4
45 176 1
132 94 2
152 119 4
39 106 3
163 34 3
86 195 3
101 108 4
138 72 3
129 143 4
63 102 4
89 141 2
72 92 4
26 196 3
149 184 3
8 11 1
26 197 3
106 21 4
36 99 2
126 46 2
199 22 1
93 167 1
196 149 1
106 96 4
25 133 2
125 124 2
64 83 4
191 46 3
146 155 2
136 80 4
28 181 2
43 79 2
128 32 3
102 151 3
170 191 1
39 80 2
122 41 2
186 133 3
112 70 3
110 58 3
61 49 2
40 160 2
159 106 4
135 182 2
38 126 4
188 41 1
102 131 2
173 101 1
83 187 3
181 2 2
68 193 3
142 159 1
32 171 4
81 83 4
107 92 4
187 54 3
198 64 4
55 193 3
106 109 3
1 44 2
155 44 4
36 37 4
168 16 2
84 63 1
168 89 1
111 79 2
4 197 3
7 127 1
120 40 4
150 161 3
8 57 4
56 130 1
169 143 1
16 14 1
136 45 4
16 81 3
181 152 4
62 29 1
96 55 1
35 193 1
27 83 3
158 144 2
166 104 1
157 165 1
75 160 2
12 196 4
10 47 3
179 0 4
51 43 2
100 108 3
123 36 3
17 37 3
89 16 3
106 1 2
45 27 4
125 105 2
89 176 4
129 87 3
112 80 4
15 0 1
90 113 3
24 117 3
72 122 4
170 50 4
179 135 4
12 93 4
142 199 1
29 17 3
82 176 2
26 47 2
180 121 1
109 86 3
150 165 4
26 19 4
154 162 4
15 80 1
129 157 4
38 186 2
118 178 4
159 47 4
163 154 1
54 15 4
97 76 2
91 11 4
123 42 3
182 192 3
127 156 2
39 113 3
136 185 4
31 139 3
87 12 3
51 104 4
106 122 3
121 55 4
125 158 3
189 78 1
191 88 4
143 82 1
183 96 3
66 9 1
21 174 1
58 192 4
128 116 1
111 11 4
33 64 1
46 98 2
175 185 2
13 112 3
6 43 2
171 108 3
162 85 2
35 118 4
15 189 3
51 70 1
51 138 4
169 135 3
155 131 3
30 3 1
36 38 2
141 88 3
158 113 2
186 142 3
144 135 4
9 96 3
11 128 1
88 131 2
146 73 1
83 149 4
79 21 2
107 109 1
19 115 4
157 35 4
63 22 1
139 118 2
130 142 2
17 153 1
72 130 1
118 42 2
104 77 4
65 72 4
44 105 2
2 3 3
16 33 1
143 150 1
162 115 1
180 189 3
120 155 2
137 33 3
