19701 200
0 172 4
172 123 2
172 101 8
123 44 9
101 102 5
101 109 8
102 173 2
0 48 5
173 73 3
172 13 7
109 20 2
102 107 1
123 2 8
48 124 2
107 137 2
101 43 6
172 68 3
173 83 4
2 197 2
197 52 2
68 177 3
197 168 6
52 149 7
109 29 5
83 16 5
137 113 2
173 93 7
124 189 6
113 119 7
123 88 7
109 134 5
119 112 3
101 140 6
29 155 9
168 115 8
109 122 5
177 3 5
137 104 4
16 136 6
44 19 1
104 94 5
107 10 6
122 18 1
93 35 8
52 103 7
122 130 4
16 65 1
173 160 9
102 71 2
113 22 1
137 64 4
113 82 2
22 161 2
115 133 7
140 1 9
2 57 3
13 25 1
44 163 5
102 195 9
1 46 8
103 175 9
68 70 8
101 34 9
88 67 2
93 188 5
16 106 9
101 6 2
64 78 5
78 69 6
35 180 9
71 39 8
83 139 2
161 84 4
140 41 6
73 110 3
82 129 1
34 58 6
109 36 7
70 27 7
94 63 3
0 51 2
20 187 8
34 90 6
103 72 8
119 26 1
51 99 2
130 142 1
107 127 6
83 135 5
115 126 6
13 100 2
69 108 2
3 145 7
106 85 9
68 174 9
73 49 4
1 183 4
26 179 7
136 146 8
93 192 5
124 42 1
104 150 3
187 96 6
174 165 4
165 75 9
52 98 6
68 196 1
98 5 3
103 30 3
63 141 4
57 81 9
73 191 2
173 128 8
1 190 6
81 114 3
46 17 6
10 87 3
183 194 7
192 33 7
100 164 7
137 55 1
22 23 6
27 143 7
142 171 1
69 116 2
119 31 5
107 12 7
172 111 6
29 62 1
143 66 2
141 131 3
135 92 8
93 185 4
101 162 3
39 74 2
83 89 1
65 40 2
177 80 1
155 148 1
102 32 4
122 153 6
153 54 3
57 147 8
126 159 5
69 169 7
172 59 7
35 9 5
22 95 9
80 37 7
20 118 2
187 79 2
78 151 3
26 117 3
131 138 7
160 170 5
80 184 1
57 198 5
196 154 5
179 4 5
159 24 9
115 186 8
101 158 1
119 176 2
69 15 3
127 181 5
88 47 1
195 11 2
100 50 9
17 61 6
184 156 2
57 7 7
107 144 3
109 91 8
55 53 2
51 178 9
188 120 1
41 38 2
9 105 4
107 21 6
69 56 2
145 14 6
47 121 3
72 152 6
106 132 4
181 60 1
58 182 8
34 157 7
122 125 4
32 8 3
138 76 2
66 199 5
47 193 4
113 166 9
74 77 1
75 45 5
147 86 6
194 28 9
199 97 7
38 167 7
51 70 2
66 161 3
4 108 4
55 116 1
137 8 2
24 19 4
80 72 2
164 191 3
195 104 1
14 159 3
27 59 2
115 85 1
128 34 2
70 141 1
89 70 4
122 61 1
140 77 3
27 93 2
174 193 2
49 41 2
105 59 2
66 119 1
180 42 4
145 112 3
81 181 4
57 112 3
7 194 4
146 158 3
55 97 2
28 20 4
140 26 3
114 37 4
33 57 4
160 126 3
2 29 3
102 61 1
139 62 2
155 120 3
160 190 2
136 165 3
96 55 4
26 5 2
49 112 1
36 144 2
147 129 1
80 156 1
15 172 1
2 187 4
69 79 4
43 86 1
19 71 1
79 19 3
105 179 3
86 178 3
14 173 2
8 110 4
41 43 4
0 76 1
14 151 2
79 42 2
23 63 2
82 114 4
111 3 1
100 62 2
6 135 2
34 69 4
35 114 4
101 199 4
177 56 2
165 146 2
47 170 3
65 63 2
144 191 2
33 42 2
41 161 4
189 80 2
118 19 2
74 59 1
36 57 2
196 125 4
161 174 4
37 5 1
166 27 4
67 61 1
119 34 4
87 142 4
14 178 2
160 119 3
50 56 4
56 94 1
2 127 1
118 87 1
128 43 3
112 133 4
152 197 2
164 109 1
50 159 1
164 114 1
146 34 2
128 140 3
122 49 2
32 178 2
126 196 4
185 151 1
73 8 3
178 147 1
180 6 2
178 38 2
140 48 3
14 61 2
150 6 2
179 22 3
142 104 4
34 42 1
76 71 2
172 109 3
120 52 2
145 180 2
95 20 4
41 96 3
5 115 2
18 60 1
173 182 1
98 100 2
179 94 3
132 186 4
131 91 1
159 105 4
89 8 3
191 134 2
7 16 1
77 165 2
28 153 3
15 191 2
152 119 3
95 103 4
99 71 4
116 72 4
190 167 2
45 152 1
44 68 3
190 29 1
78 95 3
73 42 1
154 15 2
84 18 1
151 192 4
167 151 2
52 9 4
45 177 2
42 114 1
33 53 3
184 27 2
58 65 3
35 166 1
88 143 1
165 11 4
37 109 4
53 185 1
123 12 4
172 70 2
108 104 1
144 58 3
114 9 4
168 110 1
106 191 4
33 151 4
61 18 3
