306 50
0 2 8
1 26 8
2 20 4
3 27 5
4 34 6
5 48 2
6 40 9
7 35 1
8 36 4
9 24 9
10 22 8
11 31 1
12 34 5
13 6 1
14 9 9
15 6 8
16 18 7
17 28 1
18 38 2
19 26 5
20 1 3
21 35 4
22 20 1
23 38 5
24 6 3
25 36 3
26 27 9
27 14 7
28 6 6
29 15 2
30 31 9
31 33 3
32 22 2
33 49 1
34 31 2
35 11 9
36 37 5
37 48 6
38 4 7
39 13 7
40 34 9
41 23 7
42 37 7
43 10 9
44 35 6
45 32 6
46 11 5
47 11 9
48 15 2
49 7 4
14 34 2
2 41 3
25 6 1
7 24 4
16 11 2
33 7 3
30 8 1
27 22 1
40 1 3
38 0 1
48 45 1
42 43 4
37 26 1
37 49 4
39 11 4
43 26 1
27 2 2
23 32 3
35 25 4
21 32 2
0 12 3
23 42 1
16 17 1
8 27 1
30 47 3
48 38 1
12 39 3
6 30 1
44 8 3
9 10 1
12 15 2
0 25 2
19 8 1
39 46 1
32 15 1
46 42 3
38 35 3
34 2 2
38 5 1
41 36 2
48 33 3
16 38 2
8 29 1
44 20 1
33 27 3
22 35 1
36 4 2
35 30 2
42 28 4
48 28 1
31 18 4
49 28 3
47 2 3
17 3 1
23 25 3
6 26 3
38 9 4
20 9 2
20 31 3
49 9 3
18 13 4
44 1 3
16 13 1
30 37 1
0 16 2
14 23 4
27 13 2
17 37 1
5 23 1
36 23 4
47 29 4
24 11 2
7 20 1
19 39 4
0 21 2
46 44 1
2 10 3
1 2 3
25 18 4
40 12 1
22 8 1
3 32 1
19 28 4
23 3 4
38 45 2
26 40 4
18 35 1
23 37 1
25 14 1
28 15 4
32 49 4
14 32 3
35 49 3
37 44 1
16 29 3
36 49 2
40 9 2
9 25 2
25 5 1
11 18 1
49 1 1
13 8 4
12 30 1
29 9 2
24 49 4
29 0 2
46 12 4
42 14 1
18 42 3
40 31 1
22 47 1
7 0 1
37 46 4
33 3 4
32 43 4
33 29 4
36 11 4
26 45 3
3 11 3
42 8 3
2 36 1
2 16 1
8 34 4
41 16 3
27 11 1
30 2 4
12 44 1
19 7 1
17 15 3
2 5 2
11 32 3
47 7 2
42 39 4
4 14 3
31 39 1
44 26 3
5 9 2
41 13 3
41 12 1
38 33 3
42 29 1
0 3 4
21 41 3
2 33 2
32 34 1
20 49 1
30 16 3
1 27 2
10 11 4
8 20 1
14 30 4
25 20 2
39 29 1
38 19 4
13 35 2
46 8 4
15 46 1
6 34 1
39 1 1
14 44 2
46 47 3
18 7 3
30 15 3
42 10 1
44 43 1
31 15 4
45 11 4
11 41 2
18 8 3
23 18 4
19 43 3
16 6 2
23 11 3
37 2 3
42 9 1
28 10 1
10 21 1
38 41 1
5 17 3
29 32 3
49 12 2
38 17 2
36 33 2
19 3 3
32 8 4
31 48 2
15 42 4
16 21 2
36 19 1
8 45 3
40 42 4
28 8 2
27 5 3
33 6 4
13 38 4
5 16 3
46 30 2
41 47 2
25 11 3
35 15 3
39 10 1
17 41 4
18 0 4
6 2 4
12 29 3
26 5 3
5 3 1
45 10 4
17 14 2
48 9 2
33 25 4
41 32 4
44 25 1
17 19 4
36 29 1
3 40 2
21 27 2
21 26 4
20 18 4
1 35 2
16 3 2
15 3 3
0 17 1
9 35 3
23 15 2
41 31 1
17 21 4
45 22 4
16 39 3
47 25 4
19 22 1
41 43 2
21 15 3
42 36 2
17 7 4
22 21 1
13 44 3
4 24 2
11 19 2
49 45 3
30 11 4
14 24 1
5 8 2
2 17 3
3 12 2
40 43 4
40 8 2
21 43 4
28 45 3
38 3 3
35 45 4
14 37 2
20 19 2
49 25 3
4 6 3
29 11 2
