306 50
0 4 2
1 4 8
2 28 8
3 9 4
4 46 1
5 46 2
6 30 7
7 30 3
8 14 2
9 44 7
10 41 3
11 41 1
12 14 1
13 39 9
14 0 4
15 11 1
16 33 4
17 16 3
18 25 6
19 2 4
20 6 9
21 14 2
22 30 1
23 21 1
24 42 3
25 33 7
26 1 6
27 3 6
28 46 8
29 31 9
30 33 2
31 43 3
32 33 2
33 7 3
34 14 1
35 4 5
36 42 5
37 13 3
38 20 7
39 16 4
40 27 7
41 49 8
42 44 8
43 26 8
44 41 2
45 37 1
46 20 3
47 10 1
48 49 2
49 38 3
48 29 4
22 26 1
17 44 4
32 6 2
15 23 3
19 6 1
41 9 4
42 10 2
11 28 2
3 18 3
24 45 2
4 16 2
39 7 2
26 37 3
41 28 1
13 29 3
18 30 4
49 21 3
20 21 2
33 18 3
30 4 4
26 28 3
4 41 1
29 22 2
47 36 1
31 22 2
25 49 1
23 46 4
21 41 4
47 38 1
47 48 1
11 47 2
30 1 2
48 32 4
15 17 3
0 12 2
36 35 1
2 14 3
1 37 1
9 32 3
41 12 4
11 13 1
9 11 4
0 41 1
9 42 1
42 25 3
2 40 2
19 24 3
1 16 4
15 14 3
15 31 3
24 21 3
32 42 1
40 29 3
46 1 2
10 33 2
2 39 4
24 39 3
25 47 2
6 33 3
37 40 4
20 4 1
5 49 3
14 13 1
5 29 3
29 19 4
47 16 2
36 22 4
33 35 2
14 25 2
27 20 2
14 43 2
31 8 4
16 21 3
2 45 2
38 25 1
19 27 4
47 15 3
8 17 3
8 33 4
40 9 1
22 45 3
14 20 2
3 44 2
45 16 1
24 29 3
22 40 1
25 43 4
19 18 1
7 40 4
15 32 1
2 7 1
11 14 3
7 12 3
36 46 2
34 1 4
46 16 4
36 34 3
7 8 2
27 8 2
17 25 1
46 32 1
43 49 3
39 41 3
15 33 3
26 38 4
43 15 3
43 28 4
9 18 2
38 42 2
37 44 4
6 44 2
39 34 1
13 12 2
3 25 3
49 14 1
12 5 1
47 22 3
35 34 3
4 24 3
44 35 1
18 5 1
43 30 3
31 24 4
10 8 3
41 19 4
42 19 3
1 21 4
22 46 1
37 11 1
29 25 3
34 49 3
23 9 3
13 33 4
0 22 3
6 22 4
45 28 2
38 39 3
46 26 1
1 14 3
37 30 1
16 10 2
31 5 1
3 41 4
38 33 2
47 44 4
2 46 3
42 14 2
24 26 4
45 18 1
37 41 3
44 19 1
30 35 4
39 15 3
0 13 1
29 30 2
40 3 4
38 18 4
40 12 2
19 45 2
31 42 4
46 47 2
19 8 3
12 27 3
31 14 3
34 42 4
24 25 3
27 49 2
43 35 1
28 14 3
6 43 1
48 7 3
11 49 2
26 41 2
30 19 1
9 16 2
46 3 3
44 11 1
16 44 3
40 5 2
28 40 4
38 31 2
9 31 1
28 27 3
3 14 1
35 7 3
46 38 4
26 40 4
39 30 3
37 8 3
7 21 3
39 33 2
2 35 2
38 3 3
45 12 3
42 1 4
5 19 1
32 8 2
21 6 1
18 22 1
5 41 4
22 38 1
37 17 1
37 7 3
20 17 2
3 21 1
4 23 1
49 10 3
11 2 4
35 49 2
3 20 4
27 1 3
31 2 1
48 35 3
26 0 2
45 4 2
40 32 1
1 29 2
16 0 3
43 16 1
19 28 3
46 34 1
44 24 1
12 44 4
21 9 1
29 2 2
29 46 2
17 31 3
2 20 3
9 34 4
5 25 3
21 22 1
31 45 2
41 6 2
8 15 4
16 34 2
29 34 4
32 38 1
44 1 2
46 18 4
4 36 2
10 12 1
12 16 3
28 35 3
43 7 1
35 29 2
11 34 2
24 20 2
4 11 3
33 2 3
32 18 1
40 30 1
13 49 3
18 24 4
25 7 3
2 49 3
