306 50
0 43 1
1 12 3
2 6 9
3 25 2
4 24 3
5 28 6
6 36 3
7 13 4
8 30 3
9 41 7
10 28 6
11 29 5
12 4 6
13 7 4
14 42 7
15 12 7
16 29 6
17 5 9
18 14 9
19 15 2
20 30 6
21 7 9
22 7 7
23 1 8
24 7 5
25 37 4
26 28 9
27 41 1
28 22 3
29 41 5
30 11 5
31 19 9
32 2 2
33 24 4
34 31 3
35 3 2
36 8 4
37 47 3
38 8 6
39 37 9
40 49 7
41 27 4
42 9 3
43 20 1
44 19 4
45 2 5
46 9 1
47 21 2
48 28 5
49 1 7
19 18 3
11 16 2
15 7 1
46 13 2
1 14 4
23 31 3
9 5 2
20 5 1
15 46 4
17 4 1
2 14 2
25 46 4
45 29 4
46 1 2
0 12 4
35 28 1
24 18 4
38 21 3
2 27 3
1 21 3
41 8 4
20 9 4
15 35 4
23 32 2
14 43 1
9 24 4
12 3 4
17 40 3
43 39 2
6 1 2
6 29 1
44 22 1
16 23 3
24 11 4
25 20 3
12 14 2
7 0 2
20 15 2
44 17 1
45 48 4
17 8 2
42 33 1
4 9 1
7 11 1
31 46 2
6 14 4
36 32 4
48 21 4
47 34 2
14 34 2
38 46 3
48 19 3
24 0 2
5 3 3
20 12 1
7 47 1
21 46 4
31 6 1
15 11 4
16 30 4
41 43 3
15 1 4
41 26 3
15 41 2
2 26 3
6 12 1
10 1 2
27 25 2
20 11 3
10 37 1
23 41 1
13 24 4
33 23 1
8 4 1
33 21 4
34 7 3
43 40 4
35 9 1
8 46 2
33 10 2
46 17 2
14 22 2
34 45 3
11 18 1
44 45 1
9 1 4
17 49 2
27 39 1
2 36 3
10 46 4
24 16 4
1 44 1
37 27 3
43 22 4
19 13 1
13 32 2
14 23 1
41 13 2
38 37 1
4 30 3
24 15 1
7 17 4
28 19 1
17 41 4
48 37 4
46 32 1
16 19 4
12 22 2
6 22 2
17 20 4
32 44 3
35 13 4
2 25 2
49 4 3
46 40 4
19 30 4
10 23 2
0 20 3
6 39 2
43 32 2
9 26 3
44 20 4
13 26 3
19 7 2
45 12 4
45 6 4
21 37 3
30 0 1
25 7 3
5 41 2
29 44 4
21 30 3
43 33 2
2 47 3
49 31 2
5 27 1
32 25 4
31 11 2
43 23 1
39 35 2
3 11 1
12 10 3
2 34 3
16 10 4
42 2 2
19 23 4
11 32 1
41 24 3
29 33 3
36 47 2
23 37 1
20 34 3
4 26 1
40 4 1
40 9 3
28 32 1
30 14 4
13 1 1
28 15 2
36 23 1
30 39 3
16 25 1
6 15 2
7 41 1
15 42 3
40 25 3
28 12 2
30 47 4
22 25 4
30 6 3
2 12 3
49 21 2
35 16 1
25 38 3
6 32 1
49 32 3
24 17 3
17 6 2
12 48 3
28 43 1
10 45 1
1 5 3
43 6 1
27 32 1
19 39 1
5 0 1
32 9 4
46 14 2
0 8 4
4 33 4
23 2 1
3 23 2
30 42 3
34 41 3
8 18 3
8 47 4
27 23 3
2 17 3
6 8 3
43 45 2
24 37 4
29 20 1
8 14 1
33 12 4
26 11 1
33 26 3
1 17 2
9 16 1
15 48 2
11 43 3
40 45 4
9 7 3
45 38 1
25 36 3
35 36 4
8 10 1
42 46 3
46 24 1
9 27 1
2 1 4
3 1 3
32 18 1
16 43 1
35 8 1
31 2 2
2 8 2
43 19 1
42 5 1
7 23 3
3 48 2
45 21 1
18 23 3
35 27 3
13 10 4
48 24 3
30 41 4
31 30 2
20 24 2
30 2 2
18 0 1
13 45 3
14 19 2
36 3 4
29 8 3
0 47 3
48 49 4
43 15 4
27 16 3
28 25 1
48 17 4
33 44 2
6 27 4
38 12 4
11 22 2
15 38 3
38 1 3
