19701 200
0 81 5
1 81 1
2 16 5
3 5 9
4 136 8
5 65 6
6 96 6
7 56 9
8 76 7
9 180 7
10 135 8
11 151 2
12 97 8
13 134 4
14 61 9
15 153 1
16 95 3
17 92 8
18 155 2
19 133 7
20 98 7
21 99 2
22 55 7
23 139 3
24 96 9
25 188 1
26 112 6
27 163 2
28 147 1
29 119 5
30 153 2
31 187 4
32 71 6
33 120 2
34 157 8
35 74 3
36 153 1
37 46 1
38 85 1
39 76 4
40 143 4
41 169 4
42 72 6
43 45 1
44 2 5
45 36 5
46 82 5
47 109 9
48 8 7
49 32 1
50 28 6
51 161 5
52 66 5
53 47 1
54 24 3
55 137 5
56 144 8
57 110 1
58 10 9
59 10 8
60 34 9
61 154 1
62 145 3
63 71 2
64 112 4
65 143 9
66 162 2
67 16 2
68 32 6
69 73 3
70 136 2
71 38 7
72 0 3
73 78 6
74 91 6
75 133 8
76 150 7
77 34 5
78 146 7
79 190 9
80 55 3
81 129 8
82 190 6
83 37 7
84 143 3
85 24 4
86 116 3
87 21 4
88 194 2
89 108 2
90 153 9
91 199 9
92 122 8
93 78 3
94 64 3
95 157 5
96 172 5
97 135 8
98 73 8
99 57 3
100 126 4
101 122 3
102 99 8
103 31 5
104 45 5
105 151 5
106 70 3
107 159 4
108 141 3
109 9 7
110 118 6
111 115 3
112 114 2
113 54 7
114 181 3
115 67 1
116 101 9
117 191 6
118 125 7
119 98 5
120 109 3
121 74 9
122 37 4
123 84 3
124 103 2
125 164 1
126 96 2
127 124 9
128 84 9
129 164 1
130 153 9
131 32 2
132 24 1
133 10 6
134 176 7
135 91 8
136 90 7
137 44 4
138 91 1
139 68 1
140 59 3
141 93 7
142 7 4
143 191 9
144 47 5
145 106 4
146 95 7
147 10 9
148 191 7
149 14 8
150 25 9
151 29 5
152 56 6
153 87 8
154 163 9
155 144 2
156 195 4
157 160 7
158 130 3
159 9 6
160 30 2
161 0 9
162 102 2
163 115 9
164 187 4
165 108 2
166 40 9
167 110 4
168 136 5
169 175 3
170 78 9
171 158 5
172 115 1
173 95 8
174 89 3
175 69 8
176 195 8
177 173 9
178 82 6
179 190 2
180 56 6
181 135 8
182 57 9
183 160 3
184 159 7
185 40 2
186 51 2
187 26 5
188 74 9
189 121 4
190 57 9
191 125 5
192 12 5
193 168 3
194 70 9
195 190 5
196 75 4
197 50 8
198 72 5
199 137 2
141 81 2
140 42 3
65 74 3
181 90 4
25 18 3
65 175 3
114 91 4
145 94 4
12 94 2
87 162 3
41 76 4
33 130 2
171 177 2
24 140 1
118 112 4
120 61 4
61 42 3
57 184 2
94 152 2
179 57 1
156 168 4
134 189 4
60 69 3
40 131 3
191 99 2
84 91 4
45 68 3
100 39 2
75 99 4
148 75 1
148 81 4
189 147 3
143 110 3
13 157 4
83 156 1
13 22 3
77 140 3
107 128 2
60 56 1
124 28 1
9 175 4
68 192 3
135 9 4
46 28 3
102 104 1
176 165 1
182 34 4
8 86 1
143 14 4
150 161 4
101 90 1
126 11 4
56 76 3
71 177 3
107 27 2
93 187 4
37 112 2
17 6 2
76 1 4
174 162 4
78 136 1
45 2 2
94 8 3
71 188 2
100 183 1
199 85 2
99 48 4
81 126 1
13 7 1
46 164 1
118 175 2
54 67 1
157 187 3
2 106 1
50 94 3
57 17 1
161 166 3
148 122 4
127 104 3
115 57 4
86 171 4
197 166 4
157 119 4
194 105 4
56 125 1
169 143 2
140 39 2
5 135 4
43 60 1
51 91 2
21 53 2
87 178 2
145 47 4
91 86 2
55 195 2
117 52 1
46 104 1
134 158 3
34 187 2
80 90 4
7 67 1
17 36 3
153 181 4
46 147 2
15 125 3
33 79 1
35 76 4
55 0 4
72 76 1
133 33 2
100 68 2
82 106 4
166 159 4
1 45 4
162 182 4
38 162 1
40 105 3
131 67 4
186 150 1
108 176 4
21 162 1
2 140 1
185 163 3
46 119 4
63 179 4
42 153 2
55 14 3
165 191 3
195 51 3
172 39 2
198 157 3
169 146 3
141 179 2
150 162 3
82 9 4
51 118 1
124 102 3
178 37 3
163 41 3
14 39 4
188 63 4
164 6 3
8 132 1
58 103 3
41 27 3
97 50 4
48 70 1
160 57 2
35 97 1
70 198 1
15 172 1
146 90 1
164 72 2
24 109 1
83 93 1
104 165 3
188 44 2
126 169 1
65 140 4
84 89 3
150 90 4
140 122 2
193 108 1
163 55 2
132 128 1
192 88 1
70 95 1
85 69 1
151 59 3
51 170 3
155 30 2
83 71 3
57 130 4
60 186 3
46 74 2
195 57 4
160 15 1
185 18 4
109 115 4
134 168 2
96 35 1
69 16 4
143 126 3
181 193 4
69 184 3
131 134 2
107 199 2
29 99 3
127 30 2
93 27 4
182 30 3
194 130 3
57 29 2
175 78 4
186 157 4
57 173 3
26 145 4
116 20 1
50 154 2
54 111 1
58 120 4
173 108 2
3 109 4
47 193 4
102 59 2
197 120 1
134 165 4
96 158 4
173 92 4
100 94 2
129 110 1
98 135 2
184 129 1
191 12 2
80 52 4
191 65 1
190 153 2
89 137 3
108 45 1
119 57 4
67 69 3
190 47 1
131 199 3
89 49 2
42 166 3
111 174 3
0 128 4
133 182 1
70 76 3
105 116 2
15 123 1
96 40 2
52 148 1
97 138 2
174 186 4
138 25 2
106 135 4
178 173 2
55 189 2
18 199 4
39 2 2
117 68 3
1 36 4
31 57 4
135 111 1
58 151 3
190 69 2
88 45 2
133 82 4
120 112 2
180 113 3
20 195 1
55 102 4
130 139 4
35 186 1
21 134 3
71 68 3
63 2 1
163 2 1
41 148 1
21 145 3
83 34 2
124 106 2
169 148 2
67 106 2
134 50 4
106 22 1
157 1 1
33 136 4
50 72 1
44 15 2
77 153 2
79 136 4
71 0 4
169 76 1
42 25 1
63 125 1
4 27 2
112 101 1
36 56 1
158 108 4
66 139 1
109 182 4
136 63 2
103 125 2
178 17 1
62 47 4
22 27 1
161 21 4
123 145 4
179 37 1
169 190 2
129 43 3
97 181 4
141 161 2
129 152 2
125 174 3
33 172 1
24 180 2
145 30 1
136 184 1
108 125 3
132 163 1
180 58 3
45 95 4
121 81 1
114 166 4
30 114 4
35 166 2
7 181 1
59 158 2
114 156 4
162 78 4
93 15 1
84 132 2
152 43 2
17 155 1
143 195 4
105 73 3
97 124 3
0 65 3
26 150 3
164 33 1
26 102 3
140 23 2
158 138 4
41 14 4
154 115 4
115 71 4
76 179 2
18 138 2
71 195 2
136 21 3
85 44 1
162 16 2
30 101 4
66 160 4
148 0 2
172 136 2
70 193 2
132 11 3
194 132 1
43 76 1
65 121 1
82 77 2
60 20 4
147 97 1
157 137 3
177 86 4
81 76 4
47 199 2
171 112 1
51 152 2
78 19 3
94 69 2
81 38 3
115 134 4
106 93 4
92 34 2
42 142 1
155 24 3
81 111 4
173 44 1
176 181 2
21 196 2
48 82 4
111 176 3
150 101 4
141 172 4
114 67 4
56 33 1
187 41 1
9 165 1
193 167 1
34 116 2
139 148 3
36 14 4
55 51 1
54 3 1
34 171 4
9 43 3
77 189 1
5 118 4
133 44 4
158 38 2
70 171 1
161 88 2
128 168 4
4 132 2
197 139 3
30 67 2
172 18 3
41 149 3
143 176 2
5 159 4
78 147 2
141 98 1
54 81 2
15 70 1
170 29 1
171 69 2
169 107 1
114 60 1
77 166 4
199 75 2
2 51 1
185 139 2
152 19 1
36 21 3
94 138 4
194 32 3
112 81 2
17 132 1
180 135 1
196 29 4
96 177 4
21 103 3
154 62 1
90 176 1
43 126 1
52 65 4
0 21 3
75 140 2
67 191 1
182 13 1
10 50 4
61 101 1
56 17 4
71 165 1
97 165 4
6 122 4
39 189 3
172 47 3
136 191 1
192 119 4
107 85 2
141 25 4
32 180 3
167 2 4
18 32 3
167 170 2
23 97 2
46 194 2
134 18 4
58 12 4
107 31 4
117 40 2
57 143 1
27 171 1
4 110 2
115 164 3
68 63 3
11 115 4
3 147 1
133 114 4
26 4 3
32 120 1
10 176 4
57 81 4
121 137 1
91 7 1
116 6 4
63 46 1
137 9 2
149 4 4
152 24 4
64 31 1
141 193 2
198 90 3
93 165 3
167 127 2
154 138 2
6 79 2
62 13 2
27 5 4
197 160 3
172 111 3
41 168 3
123 39 2
156 18 1
12 151 1
31 175 4
136 159 1
100 156 2
97 178 4
44 102 4
158 83 4
175 130 2
94 117 1
90 38 1
159 155 2
170 34 1
146 69 3
20 31 1
65 40 1
47 112 1
91 137 3
6 153 1
132 138 2
155 64 4
153 102 3
139 20 1
134 4 4
91 97 1
179 176 2
158 65 2
108 98 3
11 44 2
13 11 2
40 6 3
139 14 3
52 23 1
20 138 1
101 177 4
154 99 2
144 180 2
18 147 2
15 24 2
96 49 1
198 49 1
0 144 1
120 122 4
198 5 2
149 172 1
137 94 3
144 193 4
198 44 2
155 77 3
128 172 4
33 192 2
41 21 3
170 11 3
196 44 3
96 59 1
48 23 1
121 76 3
164 101 1
126 177 1
45 170 1
99 175 2
33 62 3
36 193 2
6 11 1
139 4 1
102 167 4
94 160 3
140 12 3
198 18 1
142 186 1
136 48 4
12 119 1
90 165 4
86 165 3
106 68 1
10 27 2
132 189 4
6 90 4
181 125 3
166 191 4
51 90 1
97 2 1
81 165 4
88 173 2
21 100 1
83 11 1
145 23 4
128 167 3
79 169 3
76 49 1
159 21 2
196 103 1
