1213 50
0 30 6
0 8 1
0 4 8
30 37 6
8 44 5
8 35 6
37 20 8
35 48 3
48 1 1
48 21 6
35 31 6
48 24 8
0 3 5
4 41 5
1 25 8
21 38 4
20 18 7
0 2 7
1 5 4
41 32 4
0 26 9
31 45 1
4 12 4
2 40 4
1 46 2
48 13 9
37 15 2
25 33 8
37 36 8
33 11 1
36 6 4
6 42 5
42 27 3
48 39 5
45 49 6
41 10 5
2 29 7
26 17 9
2 9 5
20 19 1
9 23 5
1 34 1
6 47 5
26 7 3
32 28 4
18 16 9
29 22 1
8 14 6
5 43 2
23 24 1
8 45 1
44 32 1
32 40 3
25 21 1
31 34 2
34 15 2
47 0 4
45 17 1
12 47 1
26 15 4
8 39 4
15 1 2
45 32 4
7 37 2
28 45 4
44 45 1
22 4 2
21 31 4
29 31 4
38 5 4
47 18 1
30 44 4
32 19 4
7 2 3
30 38 3
46 16 3
18 19 2
25 14 4
14 17 4
39 31 3
49 29 3
5 10 4
44 3 2
3 37 4
7 14 3
5 12 2
12 21 1
21 18 3
35 36 2
39 4 4
23 27 3
32 23 3
19 12 1
12 3 1
42 40 3
45 11 3
46 15 1
35 7 3
29 12 3
19 38 4
42 43 3
7 34 4
15 38 3
5 31 2
6 2 4
49 41 2
14 44 2
0 37 2
11 22 4
7 42 3
35 37 1
49 30 3
7 9 3
48 42 1
16 40 4
11 1 3
23 1 1
43 15 1
36 38 3
17 37 3
45 2 3
32 33 2
40 45 4
24 14 4
13 20 4
8 37 2
42 8 3
42 0 1
11 25 4
20 40 3
10 7 1
32 11 3
44 16 1
9 48 1
35 0 4
39 49 3
19 26 2
28 24 3
25 2 2
16 29 3
39 10 4
35 5 3
22 38 4
26 31 3
10 8 4
18 31 2
6 26 4
49 42 2
41 37 2
35 22 4
2 8 2
16 32 1
47 21 3
9 13 1
0 6 1
33 44 4
22 15 3
44 4 4
10 19 2
13 2 1
20 30 2
21 2 4
45 38 1
14 22 2
17 33 1
40 18 3
48 7 1
30 26 3
14 48 3
41 1 4
14 36 4
22 46 4
2 14 3
36 26 3
23 38 2
18 25 2
38 29 1
45 23 3
7 36 4
39 42 2
32 13 2
43 22 3
20 24 2
38 44 4
42 16 3
6 29 2
8 34 1
44 28 1
13 21 4
46 48 1
20 36 3
3 28 4
48 29 4
20 38 2
34 28 1
4 5 2
32 2 4
41 24 4
40 29 2
33 48 3
19 15 3
47 40 1
2 47 4
49 4 1
13 18 2
34 47 2
18 26 2
41 2 4
23 4 4
40 38 1
13 4 4
4 26 3
14 4 3
47 29 3
5 24 2
35 47 3
5 47 3
23 29 2
20 28 4
46 17 4
7 8 4
23 44 2
36 48 1
5 25 2
25 20 1
34 3 4
41 29 4
23 40 4
33 7 3
43 30 3
2 10 1
14 35 3
34 27 1
28 27 2
9 25 3
20 14 4
9 29 3
25 17 4
42 12 4
14 33 1
36 29 3
22 7 1
33 1 4
19 35 1
4 1 4
29 44 3
46 44 1
31 44 1
26 3 4
16 9 4
12 11 1
40 36 1
1 22 2
2 23 3
14 43 4
20 43 2
4 27 2
27 38 3
32 9 1
17 32 3
34 20 4
30 24 2
23 36 4
23 43 4
10 21 3
26 29 3
1 3 2
46 34 4
39 47 1
23 30 1
49 37 4
14 0 3
17 30 3
41 44 4
45 27 4
16 28 2
21 30 1
15 18 4
6 31 2
0 40 1
32 35 4
17 3 2
24 34 2
2 38 4
36 31 4
37 45 4
27 13 1
39 0 1
42 17 4
0 16 1
31 20 1
13 46 3
23 19 1
27 14 2
24 27 4
18 43 3
18 9 3
20 47 1
43 26 1
13 42 3
21 0 1
49 7 3
11 39 2
44 17 4
12 34 3
35 20 3
17 16 3
24 45 3
26 38 3
35 28 2
40 19 3
23 10 3
8 26 4
29 25 2
49 38 2
8 20 3
21 19 3
36 45 2
40 28 2
32 18 1
36 0 3
16 22 2
22 2 3
0 44 4
40 33 3
26 23 4
16 36 1
1 40 2
22 13 2
11 44 2
27 44 4
40 10 2
37 2 2
2 3 3
22 23 3
6 39 1
4 33 4
2 1 3
48 38 4
12 18 2
48 3 2
15 4 2
10 44 4
10 22 2
47 37 4
13 10 2
5 40 1
0 20 3
28 6 1
0 33 2
31 1 2
41 33 1
23 18 4
24 10 1
29 35 3
21 16 3
3 7 4
14 21 1
40 49 2
36 21 2
4 48 3
40 26 1
1 16 3
45 6 3
31 4 2
7 32 2
0 46 4
0 43 4
0 41 4
23 34 3
4 45 4
26 10 3
16 7 1
34 0 1
25 35 4
7 0 4
29 3 3
44 22 4
34 21 4
46 4 2
29 34 1
44 7 3
12 23 4
27 16 1
38 18 2
16 14 4
19 16 4
46 38 2
31 23 2
45 10 2
20 44 1
46 43 3
25 47 2
16 26 3
47 36 4
34 40 3
2 48 1
13 35 1
37 39 1
13 7 4
41 23 4
5 8 4
34 14 1
11 46 1
46 49 2
44 39 3
26 27 4
15 12 2
21 35 4
49 19 2
9 31 3
47 23 2
45 0 1
10 43 4
18 7 3
49 20 3
43 16 3
45 20 3
17 39 1
36 44 1
8 49 2
3 25 4
19 17 1
34 22 3
10 15 2
1 19 1
15 16 2
17 20 3
36 25 2
48 37 1
27 17 3
20 46 3
19 34 1
14 31 1
36 10 3
13 38 1
26 44 4
43 37 1
23 16 4
44 37 3
25 6 2
30 27 4
12 43 4
2 17 3
45 30 4
34 33 1
3 9 4
36 39 4
33 38 3
41 11 2
20 29 4
21 37 2
46 10 3
18 28 3
24 4 3
12 26 3
9 27 3
9 33 2
1 8 2
46 32 1
3 22 3
35 9 4
7 27 1
1 0 2
42 2 3
36 41 2
29 45 1
33 13 1
1 39 4
7 5 4
15 21 3
6 22 3
33 36 2
35 26 2
10 48 1
9 34 2
36 43 2
13 30 4
27 2 4
33 45 2
12 49 4
21 11 3
12 13 1
40 37 4
38 9 3
34 41 4
3 19 4
0 29 1
6 10 4
5 37 3
45 21 2
25 15 4
46 37 4
35 15 4
25 12 3
42 47 4
47 33 1
20 7 1
