1213 50
0 13 3
0 34 5
0 35 6
35 5 5
0 28 8
34 48 9
48 16 5
34 6 6
5 39 9
5 30 2
5 12 3
30 49 9
35 8 9
6 9 1
0 2 8
13 24 6
34 32 5
6 17 9
8 22 5
6 40 6
17 21 5
34 11 1
24 36 2
48 31 6
0 37 6
31 23 7
16 33 5
11 44 9
35 20 6
9 29 5
16 45 3
20 4 7
11 47 8
35 18 9
12 43 2
21 25 3
9 14 1
47 27 5
33 41 2
33 15 4
4 1 8
4 46 6
14 26 6
12 19 4
22 38 7
47 10 7
2 42 8
39 3 5
1 7 2
26 22 3
17 11 4
42 25 2
8 29 2
35 4 1
33 9 4
24 12 2
10 27 1
10 44 1
41 38 2
10 13 4
18 17 4
28 44 1
27 6 3
1 9 4
6 42 2
14 39 3
0 41 1
17 15 2
32 2 2
29 16 4
7 15 1
20 19 1
13 46 2
6 19 3
12 2 4
4 5 3
40 35 2
25 4 2
18 41 4
9 27 4
22 30 1
29 46 1
21 36 1
11 49 3
5 31 2
7 8 2
32 43 1
6 31 3
37 10 2
16 49 2
38 36 2
42 18 1
32 30 4
33 30 2
16 46 2
37 44 4
49 37 4
14 48 3
23 30 1
24 4 1
27 22 4
21 22 3
42 48 3
30 18 1
39 43 1
26 13 1
23 28 3
22 1 1
4 41 3
38 48 2
49 40 1
2 3 3
43 14 3
8 0 4
24 34 3
37 17 4
45 22 4
21 46 2
26 32 1
9 30 1
47 2 1
10 0 4
10 4 4
20 13 3
40 33 1
15 19 2
37 8 4
4 17 2
17 36 4
44 36 2
21 27 3
9 13 1
42 14 4
1 14 1
23 21 3
22 4 2
39 29 2
8 13 4
39 37 3
29 44 1
41 42 3
35 43 4
23 48 2
17 5 2
26 49 1
25 15 4
42 44 4
8 34 3
27 7 1
0 31 1
21 45 1
45 38 3
43 13 1
18 3 4
10 32 4
9 43 4
7 38 4
42 32 1
31 34 1
22 10 3
26 19 1
4 49 2
27 23 1
13 27 4
38 31 1
36 6 2
1 19 4
46 37 2
12 15 2
21 0 4
47 44 4
10 29 3
21 24 1
18 13 4
28 42 4
28 24 1
16 10 2
20 25 3
36 1 2
6 1 2
6 41 1
42 1 2
2 18 2
5 8 4
31 9 1
38 37 2
28 36 4
47 6 3
46 35 1
3 45 3
18 8 2
16 24 2
28 19 3
2 8 4
28 26 4
18 43 4
46 44 1
49 27 2
46 17 3
20 16 1
10 24 1
40 1 3
28 11 4
11 32 3
14 40 4
23 19 2
37 26 2
30 12 3
38 16 3
7 45 1
15 11 1
37 23 4
35 15 1
26 35 4
3 17 3
1 5 1
41 24 4
18 37 4
44 19 4
42 4 4
17 10 4
27 26 1
31 4 2
3 25 1
16 2 2
45 46 2
40 18 2
15 0 2
16 8 2
27 12 1
5 34 3
8 30 1
20 38 1
12 39 4
29 1 1
9 10 3
18 34 2
1 45 2
49 46 1
46 38 3
10 26 3
5 33 1
1 15 2
33 43 4
24 32 2
24 11 4
9 0 3
11 3 4
1 39 2
3 4 1
21 47 3
37 25 3
45 32 3
48 11 4
1 20 1
16 4 4
16 32 2
33 0 2
45 10 1
41 1 4
25 9 1
13 32 3
47 29 2
25 39 3
47 32 3
34 10 1
29 15 3
8 9 2
38 49 2
35 19 2
10 21 3
25 36 2
15 30 2
16 23 2
30 42 2
34 13 4
27 8 4
40 37 1
35 23 1
10 1 1
5 0 1
28 4 2
12 11 2
7 6 4
38 29 1
11 45 3
8 11 2
23 49 2
