1213 50
0 1 3
1 6 1
0 26 4
6 24 7
1 19 8
0 23 6
0 43 6
6 8 3
0 38 9
23 33 5
43 15 2
26 35 5
26 49 2
1 21 4
35 42 4
23 34 2
23 45 9
1 16 5
21 11 6
0 48 7
45 27 6
48 25 4
16 47 1
26 37 5
33 32 7
19 4 5
6 41 5
24 7 9
41 12 8
48 14 4
12 2 5
19 17 9
16 9 1
47 30 9
41 36 8
8 46 3
1 10 6
32 28 7
27 31 3
46 18 8
14 20 6
36 22 4
47 39 4
43 13 4
26 44 4
46 5 6
35 3 1
30 29 5
39 40 1
29 31 1
24 41 1
26 42 3
34 47 1
32 39 4
46 42 3
9 14 2
43 40 3
41 48 1
8 44 3
15 44 2
22 8 4
4 40 3
37 9 2
37 25 1
38 25 1
7 8 4
32 44 1
34 22 4
42 33 4
3 39 1
33 46 3
41 44 1
10 47 3
27 25 1
19 20 2
43 19 4
26 48 3
39 36 1
44 30 4
0 45 1
37 24 1
5 34 3
38 7 1
19 21 4
35 45 4
7 44 3
25 42 3
23 29 1
36 16 1
1 31 3
26 17 3
34 29 3
47 46 2
20 8 4
29 41 1
33 35 4
12 27 4
13 41 4
18 14 4
5 22 3
37 49 3
31 2 2
13 46 1
30 19 2
33 0 3
46 24 2
27 36 1
30 15 1
32 4 4
21 29 1
28 22 1
19 11 2
25 6 1
4 16 4
1 14 2
6 23 3
33 38 3
46 7 4
12 30 4
11 34 3
2 8 2
5 0 3
40 9 1
17 0 4
9 44 3
5 32 2
26 21 1
40 6 2
30 20 4
46 2 4
46 9 3
44 43 4
35 37 1
43 31 3
48 37 3
12 14 4
33 48 4
15 32 2
45 46 3
20 34 3
0 15 4
29 14 3
0 8 1
49 4 1
0 6 1
40 22 3
35 30 2
40 33 2
15 36 1
47 14 2
48 1 2
26 14 1
4 11 2
23 7 1
35 43 2
47 24 3
0 30 2
29 20 2
43 16 1
16 5 2
36 32 3
29 37 2
41 26 3
40 48 4
37 10 4
4 38 3
39 16 1
46 34 1
0 10 2
41 30 3
35 34 1
21 0 2
43 48 2
15 8 4
43 4 4
3 44 4
28 0 3
32 19 1
26 13 3
20 3 3
49 15 3
0 22 2
6 9 1
16 15 1
16 30 4
49 42 1
8 14 2
35 32 3
2 42 1
14 10 4
28 40 4
17 41 3
17 3 1
29 17 4
12 28 1
30 33 3
49 5 1
45 18 1
1 39 3
47 22 1
31 14 3
7 42 4
43 25 3
15 20 2
18 33 3
32 16 4
2 3 2
18 41 3
2 30 4
18 37 4
1 20 1
28 6 2
8 3 4
0 41 3
15 23 1
43 11 3
34 13 2
40 19 1
43 47 3
23 19 1
32 42 2
32 40 1
30 40 2
30 11 2
13 27 2
6 20 4
34 6 1
48 6 3
0 37 4
34 38 2
8 10 1
46 4 4
26 28 2
13 17 3
39 29 1
49 48 1
39 10 4
36 42 1
43 27 1
21 7 1
40 42 2
36 49 2
6 31 4
27 16 1
36 19 1
17 31 4
49 30 1
29 22 1
3 7 4
13 42 1
17 34 4
3 43 3
32 27 3
13 11 2
28 47 4
4 31 3
35 44 2
15 4 3
15 41 1
40 17 2
17 32 1
20 31 1
30 17 2
35 5 1
49 23 3
49 10 2
8 21 4
15 9 4
45 17 3
5 10 1
