1213 50
0 49 2
49 2 2
2 13 9
2 42 4
0 20 6
0 38 9
13 41 3
41 18 3
38 4 4
0 46 5
38 25 5
20 45 4
25 7 7
0 1 4
49 29 6
0 30 4
7 40 8
30 10 2
4 3 6
42 11 2
25 12 3
18 24 8
45 8 1
24 22 7
7 31 6
1 16 8
41 32 3
11 26 6
10 5 2
20 34 5
3 19 9
29 21 5
8 36 4
46 35 1
31 37 7
5 15 9
49 6 2
2 27 7
7 44 6
3 17 4
41 33 8
31 47 1
31 9 9
31 48 2
12 39 7
18 14 2
0 28 1
10 23 4
2 43 2
39 38 2
25 27 3
13 47 4
9 38 3
29 24 4
15 40 4
48 39 2
18 11 1
14 13 2
10 20 1
37 29 2
6 33 4
19 17 2
5 43 3
35 16 3
25 10 1
38 44 4
24 40 2
20 12 3
36 31 1
43 13 4
6 28 3
36 38 2
21 24 1
8 35 3
33 40 2
20 36 1
41 9 3
48 18 4
32 7 2
46 37 2
0 16 1
41 23 4
12 5 2
36 21 1
14 44 4
32 43 2
4 35 3
11 20 2
10 8 1
24 43 2
0 31 1
42 25 4
30 47 3
19 36 4
43 9 4
15 3 1
2 21 1
12 11 4
14 7 2
35 26 4
15 31 4
40 5 2
6 13 4
26 47 4
36 17 2
29 31 3
26 24 2
1 6 3
9 7 1
0 12 4
3 33 3
36 27 2
35 40 2
36 35 3
37 28 2
2 44 2
44 23 4
15 25 1
18 16 4
19 33 2
37 45 4
29 48 4
32 39 1
32 5 4
48 5 2
44 39 2
22 14 1
13 48 3
24 7 3
37 39 4
37 18 2
45 43 2
39 11 1
4 34 4
33 15 4
47 21 4
11 27 2
5 28 4
0 44 1
46 40 4
41 22 1
13 28 3
22 5 1
38 16 1
32 33 3
30 35 4
20 19 3
19 46 2
5 8 4
15 39 1
46 34 2
45 12 2
43 31 4
9 44 1
38 14 4
37 16 2
8 38 3
11 25 1
20 13 4
34 30 3
28 43 2
0 14 2
17 13 2
28 24 2
23 47 4
45 27 2
3 27 1
26 12 2
17 35 1
19 4 3
4 20 3
15 46 1
11 13 2
24 5 1
38 17 3
9 8 4
44 5 4
0 32 3
20 30 2
38 35 1
31 3 2
49 46 3
19 44 2
10 16 3
3 2 1
43 17 2
28 21 4
2 6 1
46 16 3
30 23 3
46 32 1
29 16 4
2 17 1
24 38 4
49 34 4
12 21 3
36 45 4
3 25 1
15 43 3
6 23 4
11 19 4
37 15 4
5 47 2
8 6 4
4 25 4
49 13 3
40 11 3
21 18 1
24 37 4
8 37 3
6 7 1
23 11 3
44 37 3
49 38 3
26 9 2
8 48 4
9 30 4
8 43 2
42 18 3
11 3 3
18 2 4
30 14 2
11 33 4
49 23 3
4 6 3
47 1 2
46 47 1
30 39 3
45 16 2
28 48 2
13 10 1
14 16 1
11 37 4
21 33 1
25 23 2
17 23 2
46 5 3
31 26 3
48 22 1
19 37 2
38 10 2
42 13 2
27 48 3
30 12 1
33 13 1
40 23 3
25 17 3
8 2 4
9 4 4
20 38 4
46 43 1
18 39 1
40 41 1
35 20 3
47 6 1
4 2 1
10 35 2
37 42 4
35 33 3
47 3 4
28 49 4
1 7 2
2 24 2
34 16 4
3 49 2
31 39 1
3 8 2
2 5 4
10 43 4
32 40 1
15 38 1
2 45 1
9 40 4
45 14 3
7 38 2
43 40 4
31 10 1
45 5 4
34 11 4
18 31 1
11 5 1
23 12 1
29 45 4
43 11 4
22 12 2
48 15 4
36 41 1
20 32 3
19 26 1
39 2 2
46 31 1
33 10 1
25 35 4
7 20 3
20 39 1
5 17 1
