1213 50
0 47 2
0 22 6
47 14 2
47 43 3
14 39 6
47 33 2
43 46 4
46 8 2
47 34 2
46 23 7
34 36 6
8 27 2
43 44 2
22 4 6
4 40 3
8 15 8
22 25 1
39 37 6
27 41 8
39 29 5
33 42 9
29 32 2
22 2 5
44 17 2
14 28 4
42 38 2
4 45 2
38 16 9
23 48 1
4 21 6
36 20 6
27 1 3
36 3 4
25 7 2
1 19 7
38 12 4
16 30 2
30 24 9
23 18 9
48 31 2
1 5 5
4 49 6
1 13 7
1 10 6
12 11 8
15 26 4
5 35 4
21 9 3
21 6 8
34 6 4
32 21 3
49 36 1
8 31 1
34 41 1
33 41 3
47 8 4
39 23 1
25 18 2
2 11 4
1 26 1
10 14 1
7 34 4
10 12 3
33 36 4
5 28 2
26 11 1
30 5 4
45 19 1
30 15 1
44 22 2
44 34 4
48 24 1
36 45 2
13 21 4
38 1 4
19 23 1
19 9 4
23 27 2
44 19 3
31 14 1
3 20 3
34 16 2
31 47 1
47 20 2
45 12 3
23 15 1
35 7 3
16 10 3
40 49 3
7 26 2
4 12 2
26 42 4
15 48 1
5 15 2
18 12 1
49 17 4
19 49 3
8 33 4
28 25 4
18 35 1
12 36 1
42 0 3
48 43 3
20 22 3
5 10 4
44 36 3
33 38 3
5 21 1
44 11 1
39 12 3
47 39 1
7 37 3
19 30 2
30 1 3
21 37 3
28 48 1
37 16 4
24 0 3
23 2 1
42 10 2
22 43 4
1 21 3
27 0 4
3 8 2
5 40 1
8 36 3
4 2 1
18 22 4
11 3 2
15 24 3
39 2 4
45 13 3
6 37 3
25 9 4
48 21 1
31 44 2
48 20 4
20 33 3
5 2 2
17 7 2
11 22 4
2 40 1
15 39 3
47 4 4
21 25 4
3 48 3
17 5 2
17 16 4
41 22 3
36 35 2
27 47 4
41 47 3
2 21 2
30 13 4
22 3 4
11 24 2
36 37 4
27 12 2
49 32 4
49 10 4
9 34 3
48 19 4
14 23 4
22 45 1
39 33 3
42 40 2
38 46 3
6 15 1
26 45 3
27 4 2
32 11 2
1 2 2
33 0 3
19 36 2
2 35 2
15 19 2
33 1 4
1 36 1
16 0 4
11 46 4
40 10 2
29 11 3
29 4 3
42 16 4
42 30 2
14 24 3
20 17 3
36 46 3
10 13 1
42 7 4
28 11 4
27 32 3
45 30 3
34 18 2
1 25 1
40 3 4
31 32 3
11 14 4
44 15 2
28 35 2
10 43 4
21 29 3
17 12 1
37 28 1
0 8 4
37 29 3
2 28 4
31 2 1
39 22 1
3 34 1
34 49 1
35 10 2
45 48 4
27 28 2
34 4 2
39 46 4
38 32 3
15 11 4
3 13 3
38 21 1
19 4 1
0 29 1
18 27 2
48 42 3
31 38 1
38 34 2
9 42 3
32 3 1
0 25 2
8 40 3
41 14 4
32 5 2
32 20 2
2 18 4
38 28 4
15 4 1
14 45 4
23 47 1
3 1 1
45 0 4
36 38 2
46 31 3
30 27 3
34 12 3
11 9 1
0 38 2
43 9 2
44 38 4
20 10 3
43 16 4
43 49 4
43 25 3
3 21 3
6 1 2
34 5 3
7 33 1
30 49 2
38 35 1
1 14 1
21 10 3
18 16 3
6 26 3
24 41 4
5 7 2
26 48 3
17 25 3
26 24 3
27 40 4
25 32 3
36 7 1
44 20 3
20 9 1
17 26 3
42 19 3
4 46 3
44 9 3
16 47 3
33 27 1
15 28 2
9 15 4
49 42 3
6 22 4
9 47 1
18 43 1
49 7 3
13 44 1
19 24 3
46 29 2
44 1 4
42 47 3
26 37 4
1 8 1
13 23 1
19 13 3
16 24 2
34 43 1
23 0 4
14 18 3
33 21 1
20 7 4
23 30 2
42 3 1
16 20 4
27 46 4
30 36 4
16 25 3
25 3 2
14 8 4
31 28 2
36 15 4
42 45 2
10 18 2
9 35 4
49 38 2
22 33 2
8 28 1
5 42 1
9 17 2
37 1 2
22 29 2
27 43 2
5 33 4
48 22 3
8 7 2
10 9 3
16 46 2
30 34 2
17 28 2
47 3 4
33 43 1
20 38 1
5 22 3
43 8 3
34 8 3
35 6 1
37 45 4
8 18 4
29 45 2
14 25 4
8 26 2
39 31 2
27 11 1
48 6 1
33 12 3
49 41 4
37 18 3
8 42 4
34 23 2
2 32 2
43 36 4
26 5 1
13 27 4
31 26 2
23 1 2
42 35 1
41 16 1
36 9 3
6 18 3
8 10 2
28 0 4
39 20 1
42 6 3
7 11 2
27 17 4
22 30 1
34 33 3
4 11 3
16 22 2
4 10 1
38 45 3
37 4 4
45 41 3
24 39 3
44 12 2
11 17 2
31 30 2
8 44 3
20 34 4
37 34 2
48 4 1
31 27 2
4 39 3
49 48 2
27 44 2
0 4 1
29 24 3
46 21 3
46 9 1
30 28 4
17 18 1
44 46 1
33 14 4
36 23 4
29 13 4
33 3 1
4 25 4
16 27 1
43 3 2
21 18 1
16 35 1
1 40 2
26 32 1
20 18 2
25 12 4
32 9 1
13 34 3
48 34 4
38 4 2
44 40 1
42 23 4
49 44 4
12 23 2
37 8 4
13 8 3
20 28 1
30 20 2
43 19 3
33 49 3
7 9 4
43 12 3
48 16 2
26 16 4
34 19 4
41 39 3
24 10 1
18 9 4
45 17 3
20 26 1
1 35 3
35 49 3
14 32 4
43 26 3
20 24 4
45 15 3
46 42 3
30 10 4
21 34 2
33 15 3
37 38 2
4 5 2
10 27 1
49 45 2
7 27 4
11 38 2
25 36 1
10 44 2
45 25 2
0 48 3
24 17 2
26 35 1
35 17 2
38 24 1
9 0 4
30 41 1
46 28 4
2 20 4
49 23 1
8 29 1
47 2 4
22 24 1
17 34 4
37 24 1
2 37 4
29 40 4
16 8 4
22 8 3
45 34 2
11 43 3
41 36 2
27 2 2
22 13 4
34 1 3
37 49 2
1 28 4
37 33 4
40 19 4
41 32 3
19 2 2
43 39 2
37 17 1
24 12 1
28 3 1
14 13 2
40 45 2
23 3 2
43 4 4
1 46 3
10 31 3
19 33 4
21 40 2
25 20 3
25 30 1
13 49 1
14 0 4
6 38 4
0 37 4
37 31 4
31 43 3
44 14 2
43 15 4
44 48 2
18 31 2
5 13 1
6 14 2
11 36 1
33 2 3
14 42 2
31 21 2
31 15 2
7 16 3
37 44 1
29 15 2
6 46 4
30 43 3
45 24 4
5 14 4
38 39 2
40 36 1
40 9 1
41 18 3
18 15 2
33 40 2
35 39 4
35 15 4
32 28 3
39 5 4
19 27 2
0 21 1
46 0 4
1 18 3
22 46 2
10 48 3
42 44 4
48 41 4
21 12 2
3 26 2
0 43 3
41 31 3
41 7 4
14 49 2
42 36 3
35 34 4
22 40 1
42 2 1
16 12 4
44 5 1
47 18 3
29 36 1
46 10 1
6 47 4
40 6 3
26 38 1
48 12 3
24 42 4
13 35 1
44 33 2
5 9 2
23 25 2
13 17 4
2 24 2
30 11 3
47 5 2
44 25 3
11 5 4
7 44 1
6 5 2
0 49 4
15 34 1
17 39 2
36 4 3
24 21 1
47 30 3
4 28 3
32 34 3
2 6 3
22 47 4
48 13 1
1 20 1
6 17 2
38 8 4
33 29 4
40 43 1
23 9 1
9 30 1
24 32 3
40 48 1
35 30 4
28 22 1
35 32 3
32 17 2
40 23 2
20 8 1
48 32 1
25 35 1
33 25 2
36 48 1
8 5 2
41 44 4
9 8 2
38 40 1
13 12 4
41 11 1
32 16 4
0 32 1
29 14 2
20 13 4
32 4 2
49 25 4
15 41 3
6 45 2
36 21 3
28 26 2
45 46 3
28 43 1
39 13 3
3 35 3
45 43 4
41 37 4
30 48 3
13 9 1
30 37 4
9 27 3
18 29 3
26 27 3
29 48 3
15 46 4
49 39 2
16 29 3
19 38 1
37 22 3
30 18 3
44 35 1
13 41 3
7 45 4
32 30 1
9 26 3
21 39 2
45 31 1
13 33 1
30 0 4
17 10 2
19 0 1
18 5 3
47 24 3
16 6 1
17 23 2
8 21 2
27 39 1
26 49 1
32 33 3
29 7 3
10 19 2
15 20 2
49 31 4
14 35 3
22 1 1
16 2 3
31 40 4
28 23 3
46 13 1
18 38 1
42 37 1
19 31 2
7 6 3
16 33 3
48 17 4
37 48 1
4 17 3
4 18 4
45 5 3
48 1 4
32 47 1
41 10 1
4 7 3
36 17 4
42 4 1
43 21 1
0 44 4
15 14 4
11 20 1
12 15 3
19 7 2
48 46 3
39 25 4
22 15 3
7 30 1
6 28 2
14 37 1
0 10 2
12 22 4
9 1 2
14 2 2
20 21 1
7 18 2
17 31 1
8 25 4
11 10 2
15 13 4
21 17 4
26 41 4
32 23 4
27 45 3
25 31 3
7 23 1
42 12 1
43 7 3
34 10 3
18 36 4
3 27 4
3 31 1
5 36 1
15 32 2
17 33 2
23 37 3
16 14 1
22 38 2
15 40 1
25 29 4
27 48 1
2 10 3
49 11 3
39 40 2
44 45 3
39 28 2
47 36 3
13 43 2
40 7 4
8 45 1
10 22 3
21 15 3
30 39 3
19 17 2
24 13 3
26 13 4
4 26 3
34 31 2
12 20 2
28 45 2
5 49 2
46 5 1
46 18 2
37 35 3
12 28 3
7 10 3
6 29 1
46 37 1
11 6 4
20 43 1
6 24 3
12 0 4
5 31 1
48 8 1
25 15 1
2 29 2
23 33 4
26 0 3
28 47 4
4 14 2
25 24 1
16 15 4
13 40 3
23 41 1
45 11 1
20 23 1
37 13 1
23 22 2
43 41 4
33 45 1
14 34 2
5 0 1
11 31 3
6 49 3
41 9 2
1 11 2
21 35 2
32 12 2
19 37 4
35 41 1
5 16 2
38 17 4
39 48 1
32 1 3
16 28 3
42 27 3
5 19 4
23 16 1
39 0 3
29 41 2
3 39 4
46 30 1
48 14 3
8 6 3
29 10 1
13 47 3
37 15 3
8 41 1
40 46 3
11 37 1
7 1 4
42 15 2
22 14 3
42 20 1
49 8 4
18 24 3
28 41 2
38 13 2
5 25 4
11 39 4
13 2 4
45 39 2
47 44 1
41 38 3
40 24 3
2 17 4
29 26 1
1 24 2
