19900 200
0 120 2
0 57 8
120 142 8
57 123 4
120 13 2
57 63 5
57 185 3
120 133 1
142 170 7
142 124 6
63 100 5
170 166 2
13 88 2
185 175 9
175 147 2
124 195 9
57 155 7
120 159 9
120 92 1
123 144 7
123 35 5
185 182 9
133 43 8
123 37 9
166 9 2
88 86 3
142 176 9
43 156 4
133 10 5
120 99 2
133 3 4
88 82 3
156 85 1
166 103 4
99 116 1
3 153 2
86 20 9
99 107 6
57 18 2
155 193 4
182 125 8
133 36 5
142 181 7
182 191 5
147 87 7
155 196 1
144 121 6
92 81 1
144 112 7
107 119 4
0 44 8
185 154 3
107 67 7
124 17 4
87 31 1
43 105 8
57 179 9
105 64 3
35 187 8
195 101 3
100 98 5
20 97 3
85 173 9
181 21 2
18 58 6
125 68 8
101 79 3
124 169 1
170 16 1
92 66 5
195 84 8
63 59 1
97 102 1
121 194 6
86 168 3
169 157 1
157 45 3
133 148 4
99 174 9
59 111 9
92 56 1
193 12 1
58 150 6
10 164 6
102 90 9
159 38 3
88 197 9
64 53 2
159 50 3
105 126 6
90 33 5
112 160 6
12 167 6
99 94 8
112 61 1
43 110 2
100 4 2
13 89 5
155 27 9
17 71 7
82 141 4
82 122 7
167 28 5
170 178 9
142 25 7
142 184 8
28 95 5
90 60 8
174 183 6
97 62 7
168 69 5
105 40 3
10 130 8
101 52 8
85 115 8
58 165 9
182 172 4
123 78 9
100 70 8
156 19 1
195 199 4
37 48 2
164 96 6
64 135 6
70 198 5
62 180 1
20 5 4
25 54 8
16 118 7
155 22 7
61 161 8
141 14 6
115 75 2
62 136 8
84 29 3
69 143 1
50 127 1
62 113 1
61 152 7
150 7 4
62 51 2
21 134 7
182 30 8
182 77 6
5 1 1
196 146 9
126 83 4
28 190 9
68 189 2
25 138 7
159 93 1
99 34 1
68 108 5
124 131 3
77 23 9
189 117 7
66 42 9
29 186 8
67 65 9
107 106 5
40 24 7
25 163 5
152 192 4
191 32 7
32 188 2
165 6 9
25 162 6
60 145 5
192 55 4
152 49 9
23 91 4
179 177 7
160 26 6
62 11 1
192 72 2
192 39 5
91 41 1
10 80 3
84 128 4
45 109 6
50 8 5
169 76 9
111 140 2
59 47 9
49 2 2
96 74 4
164 171 9
175 137 7
180 46 3
177 151 8
77 139 8
188 104 2
74 132 1
47 15 8
166 129 3
128 73 7
142 158 9
111 114 5
196 149 5
123 158 3
169 123 1
92 82 4
83 193 1
196 126 3
168 152 3
152 153 4
190 126 1
42 104 1
155 28 4
115 60 4
109 89 2
177 8 1
61 55 3
94 150 2
33 175 3
20 27 4
133 182 4
79 135 2
149 141 4
58 5 3
97 11 1
165 111 2
38 93 4
171 166 1
40 26 3
134 82 1
138 12 3
186 84 1
127 52 2
89 192 1
189 4 2
48 153 4
195 73 3
1 169 3
196 76 2
21 109 4
124 162 4
32 180 4
196 92 2
60 127 3
180 191 3
152 195 2
11 41 2
45 56 1
41 40 4
56 173 3
116 159 3
54 55 2
115 79 2
129 163 1
27 82 4
172 39 3
78 51 3
148 192 1
83 81 1
180 30 2
36 179 3
173 28 2
124 7 2
35 77 1
35 44 2
43 59 1
73 190 1
69 150 4
105 35 4
21 7 1
46 196 3
29 176 2
60 12 4
89 108 4
26 30 4
6 1 1
177 126 1
54 38 3
124 9 2
122 72 3
118 57 3
77 158 4
180 45 2
50 170 2
57 111 1
141 24 3
119 150 3
25 61 1
104 134 3
126 0 4
98 141 2
113 144 1
40 193 2
135 85 4
26 11 1
49 10 4
55 31 4
118 142 1
173 70 1
71 48 3
32 74 4
119 185 2
18 151 1
170 137 2
67 120 3
53 185 4
21 106 1
117 151 4
4 78 3
189 18 3
172 131 3
126 132 1
35 76 1
74 48 1
4 86 3
139 64 3
94 32 4
35 174 1
118 34 1
33 72 2
87 177 3
22 17 2
143 128 1
24 30 1
139 194 4
86 134 2
105 142 2
69 2 4
75 79 3
144 18 2
196 180 4
52 55 3
43 113 1
39 72 1
82 68 2
34 122 4
14 148 2
56 95 3
83 172 1
179 54 3
98 84 4
128 129 2
133 150 4
170 119 3
172 195 4
76 75 3
50 53 1
24 5 3
130 158 2
92 110 4
117 195 4
163 83 2
46 29 4
4 143 1
158 54 2
113 195 3
61 37 2
148 180 2
199 7 1
193 169 3
73 70 1
82 87 1
188 54 4
77 133 1
88 37 1
100 104 4
142 127 2
50 34 2
155 72 2
150 139 1
90 184 3
76 63 4
168 50 2
125 195 4
186 48 1
143 74 1
148 145 1
140 148 4
123 54 4
148 110 1
93 57 3
117 197 2
181 84 2
25 174 4
85 180 1
38 48 4
32 196 4
183 149 3
190 182 4
23 31 4
189 178 3
157 103 4
187 113 3
20 68 4
170 113 4
77 80 3
151 55 1
57 77 2
48 93 2
71 153 1
1 34 2
189 158 1
66 125 1
64 48 1
80 109 4
119 195 1
169 182 3
185 106 3
15 133 4
187 30 1
70 43 4
177 192 1
70 144 1
65 96 2
42 97 2
78 152 3
45 183 3
167 152 3
79 148 4
179 65 3
58 0 1
5 198 3
0 116 3
80 20 4
108 195 1
55 194 4
100 148 2
113 178 4
188 14 4
5 46 4
79 112 1
116 139 3
159 58 3
185 189 1
87 127 1
49 73 3
112 36 1
129 151 2
163 84 1
95 144 1
84 126 2
82 13 2
151 190 3
44 16 1
57 49 4
110 132 3
51 197 2
7 118 4
8 137 1
30 165 3
59 69 4
93 19 2
169 44 3
60 6 2
49 20 3
40 184 2
46 191 1
70 118 1
133 177 4
67 59 2
79 155 2
169 141 1
48 189 2
6 61 1
142 104 3
23 171 1
189 89 2
141 33 2
11 13 1
168 170 3
178 69 3
44 88 1
185 54 4
53 23 4
95 190 4
186 88 2
129 136 4
116 192 1
152 85 2
190 51 4
42 107 3
180 6 4
68 120 4
99 84 1
54 76 1
192 36 1
74 192 2
123 142 4
20 119 1
153 14 2
147 157 4
145 198 2
73 23 3
6 135 4
118 9 4
14 38 4
77 45 1
63 22 4
143 13 3
121 44 4
133 28 2
35 95 1
35 51 1
169 4 1
49 43 4
27 94 2
153 183 4
39 187 2
48 151 4
16 90 3
179 91 1
125 116 2
145 161 3
30 153 4
119 57 4
64 153 3
150 42 2
144 75 4
2 87 3
82 181 2
137 56 3
78 83 2
163 72 4
199 134 2
84 111 3
44 116 3
99 104 3
117 13 3
102 23 1
92 78 2
16 23 3
78 91 1
45 10 4
62 12 2
4 84 2
198 155 1
122 75 4
102 119 4
85 154 2
67 125 1
68 132 3
184 31 2
36 55 2
8 179 3
155 63 4
91 124 1
142 7 2
130 85 4
173 123 2
191 103 1
142 47 4
42 71 4
166 137 1
