4900 100
0 76 7
0 54 4
54 22 9
22 75 6
22 58 4
22 60 8
60 72 7
60 45 1
22 73 1
76 44 7
44 91 8
0 39 9
76 35 5
60 82 8
73 84 2
60 94 4
72 17 4
54 71 4
72 87 4
35 38 5
72 97 3
35 95 7
97 42 2
58 50 9
72 49 2
54 69 1
94 56 3
72 78 1
97 2 1
76 11 1
94 83 8
60 12 9
54 37 6
42 86 7
50 88 3
12 9 5
88 23 5
82 59 4
78 25 6
45 36 2
94 99 1
71 15 8
9 79 8
56 30 2
17 81 3
45 74 6
58 3 4
81 77 5
37 51 9
38 96 5
73 1 9
81 43 7
60 4 6
83 18 8
17 68 5
79 55 3
3 52 4
50 64 4
3 89 6
45 16 7
45 90 9
22 28 5
25 14 8
91 46 4
83 21 1
18 32 1
45 34 9
44 13 4
90 19 3
99 10 7
86 27 5
22 41 5
87 24 8
24 7 1
74 48 3
84 6 6
81 85 8
9 65 1
6 98 2
83 5 7
55 8 6
19 40 7
95 93 3
89 26 5
32 92 3
32 20 3
16 70 3
73 66 3
25 62 6
7 33 5
46 31 1
2 80 8
79 57 2
20 47 8
99 67 2
21 53 8
3 63 4
70 61 6
28 29 9
93 38 1
41 89 1
25 49 4
14 40 1
55 52 4
28 4 1
55 24 1
43 60 4
49 93 4
81 62 2
99 4 2
23 46 1
9 54 4
24 41 3
27 39 2
96 54 3
25 10 4
62 92 2
81 29 4
19 47 1
99 89 4
27 15 1
64 36 2
78 29 3
19 11 1
22 20 4
10 62 4
47 50 2
54 30 3
23 34 2
37 75 4
86 38 3
11 57 2
69 6 2
88 13 3
7 74 3
44 19 2
26 70 3
51 53 3
32 69 3
18 25 4
15 48 3
91 28 1
5 86 3
96 62 2
68 70 1
31 75 2
88 71 4
54 46 1
9 27 2
44 20 2
74 62 2
94 57 3
71 22 3
68 47 2
43 5 1
2 75 3
23 27 2
87 59 4
0 68 2
42 73 4
7 72 2
32 37 1
62 68 4
89 63 1
59 85 3
43 27 2
84 60 3
86 46 1
68 10 3
70 33 1
54 78 1
4 26 2
28 34 4
27 44 3
28 10 3
32 96 2
64 76 3
94 59 4
41 38 4
75 72 2
10 9 4
71 91 1
27 36 4
1 26 2
87 67 3
28 12 1
79 17 3
51 27 3
67 97 4
71 51 1
43 3 2
7 44 1
0 98 3
99 28 1
57 40 1
10 2 4
11 95 3
62 14 4
53 47 4
34 24 4
31 20 4
70 40 3
40 73 2
60 7 3
2 79 4
50 45 1
73 86 3
60 97 2
9 36 1
37 76 2
87 0 1
68 30 2
73 41 4
12 96 1
31 65 4
59 9 4
69 90 3
9 49 2
2 60 2
74 34 3
86 47 4
70 21 2
86 0 1
65 98 2
17 18 2
90 44 3
19 34 1
80 49 3
75 79 3
38 58 1
27 83 1
12 62 1
12 20 4
28 11 1
99 32 4
28 37 2
92 96 4
9 47 2
34 99 3
89 93 4
25 39 4
2 99 1
25 58 1
55 86 4
36 92 1
57 49 4
5 7 3
54 8 4
22 93 1
70 17 2
13 83 3
42 26 2
24 66 1
85 15 3
35 94 2
88 28 4
79 43 2
22 72 1
32 38 4
94 10 4
60 34 3
60 73 2
48 69 3
90 3 1
