188 20
0 19 1
1 2 9
2 0 8
3 6 7
4 6 4
5 2 4
6 3 9
7 6 6
8 19 9
9 1 8
10 19 2
11 16 5
12 14 8
13 7 1
14 0 4
15 7 3
16 4 8
17 1 2
18 0 1
19 5 5
3 18 1
5 8 2
3 15 3
10 6 2
2 15 1
0 13 2
10 9 4
16 0 3
12 15 4
10 8 1
9 5 3
1 18 4
3 2 4
14 15 4
10 1 1
6 5 1
2 9 3
11 6 4
17 19 2
13 5 2
4 1 2
4 7 1
13 14 1
4 5 4
8 17 1
18 16 4
7 8 2
15 10 3
15 17 2
4 8 2
9 14 3
1 19 2
9 18 3
19 9 2
2 8 2
9 16 1
18 5 4
1 6 2
2 18 4
4 3 2
6 12 4
6 0 3
9 4 2
10 11 1
17 13 2
19 11 3
15 18 1
3 12 4
14 8 3
8 15 4
16 2 1
13 3 1
4 15 2
11 12 2
9 11 4
15 19 2
6 18 1
2 14 3
4 19 2
12 9 2
11 0 1
3 11 3
6 2 2
7 16 4
16 19 4
11 13 3
15 0 1
1 5 1
14 10 3
15 9 1
10 16 1
18 11 3
0 10 1
3 9 4
18 7 3
7 12 4
11 14 2
6 9 1
7 10 4
5 15 3
12 8 1
15 16 2
14 17 1
18 4 4
16 5 2
0 4 4
16 3 2
11 17 4
5 3 2
3 7 1
7 5 4
14 5 2
17 5 1
1 0 2
12 16 4
1 13 2
2 17 3
16 14 3
11 7 2
9 13 4
14 7 3
14 19 4
5 10 1
8 11 2
9 8 2
17 12 2
13 15 1
3 14 4
10 4 1
15 1 3
13 10 4
11 4 1
7 9 4
14 6 3
5 0 1
10 18 2
8 18 2
19 18 1
13 12 4
19 2 4
5 12 2
3 17 4
14 4 1
13 8 2
7 2 4
2 10 1
18 12 4
6 15 2
1 3 1
16 8 3
1 12 3
13 2 2
19 3 4
15 11 3
12 4 4
14 1 3
9 17 4
11 1 3
17 16 4
0 9 2
16 1 3
0 3 2
13 16 2
18 13 3
6 17 2
19 7 1
17 4 4
0 7 2
19 12 4
5 11 1
18 14 1
17 10 1
18 17 1
7 17 3
6 19 1
13 19 2
12 10 2
6 16 4
2 12 1
1 8 3
0 8 2
10 3 4
2 4 2
11 2 4
17 0 3
0 12 1
7 1 4
6 8 4
