1225 50
0 38 7
38 4 2
0 5 3
5 27 2
38 17 6
17 35 4
35 34 9
34 33 9
5 8 6
38 24 6
24 20 8
20 43 7
0 3 2
24 13 3
43 11 4
27 42 6
4 12 2
42 29 5
24 40 1
40 21 4
43 41 4
11 45 7
13 25 8
8 22 6
12 2 5
42 48 8
38 46 1
17 39 1
0 30 1
21 19 3
43 36 1
2 14 4
48 1 9
0 44 3
48 16 4
46 49 9
0 32 9
41 47 6
30 18 7
42 9 6
33 6 1
43 7 9
45 31 8
12 10 5
31 26 4
46 23 7
36 15 7
42 28 8
7 37 2
31 49 3
35 4 2
31 40 4
34 1 3
6 18 3
3 46 2
46 1 2
41 12 2
6 13 1
46 47 2
23 25 3
26 8 3
4 18 2
37 35 1
26 42 4
41 7 3
19 44 4
6 41 2
26 4 4
36 1 4
2 31 2
34 4 3
26 0 2
37 49 2
39 40 3
29 25 1
21 34 2
6 3 3
15 47 1
33 11 1
18 17 4
20 17 1
31 15 1
12 28 1
46 12 3
8 42 1
13 34 1
37 27 2
6 12 3
28 36 4
8 33 1
18 39 3
45 5 2
36 31 4
32 22 1
37 21 4
21 41 1
20 7 4
4 10 3
43 2 1
48 17 4
24 46 2
8 0 1
4 39 2
45 15 1
3 49 4
26 44 2
27 2 2
26 9 2
18 37 4
7 15 3
16 26 2
28 24 2
23 36 4
27 44 2
28 9 4
5 38 1
1 23 3
30 7 2
33 31 4
45 2 4
46 35 2
40 44 2
48 32 2
25 30 2
45 33 1
4 19 1
21 32 1
42 2 4
35 2 4
29 41 1
45 16 4
17 21 1
28 18 2
25 39 4
37 10 1
33 42 1
7 13 1
46 8 1
48 30 3
23 16 2
2 20 4
46 9 4
39 34 3
12 18 2
31 16 3
8 27 4
33 43 4
48 14 3
25 4 3
17 22 4
10 30 4
2 17 4
16 34 3
16 37 3
34 43 3
13 41 2
23 9 3
19 42 4
14 18 4
49 17 1
21 35 1
10 23 2
28 39 2
34 18 4
4 22 4
38 37 1
42 18 1
15 17 4
39 19 2
30 27 4
16 24 4
3 5 1
32 6 2
28 47 1
45 9 2
35 40 3
30 32 2
22 7 1
17 33 4
10 35 4
25 3 1
36 47 3
13 37 2
30 38 3
8 49 4
6 14 3
6 46 3
29 23 4
35 39 1
26 35 2
12 39 3
26 3 2
47 29 3
47 19 2
11 8 1
39 6 4
34 32 2
9 33 2
40 34 1
4 30 3
11 4 3
24 26 1
0 36 3
5 28 3
23 18 2
19 20 2
47 34 2
4 44 4
45 3 3
44 38 2
29 43 4
41 4 1
16 25 3
45 32 3
13 18 4
34 30 2
17 37 1
28 19 1
15 28 3
45 7 2
4 5 4
27 4 1
12 49 4
35 6 2
29 49 3
20 27 1
42 1 3
22 33 3
14 29 1
42 7 2
16 4 4
32 24 3
36 41 2
40 28 1
20 11 4
39 16 1
2 4 3
37 5 1
39 14 1
26 43 1
28 2 3
20 26 4
16 6 4
1 44 3
36 9 3
34 29 3
49 43 2
22 24 1
44 8 4
18 29 1
4 3 3
31 34 4
46 34 2
26 39 3
43 28 4
30 2 4
21 18 4
20 44 1
14 24 2
0 16 4
6 40 1
37 3 3
24 3 2
33 0 4
13 9 2
26 47 1
22 38 2
29 28 4
36 8 3
19 10 1
18 33 1
25 48 2
43 44 2
44 24 4
46 26 1
29 5 4
29 1 1
42 30 2
39 5 3
3 12 1
38 19 4
39 15 4
10 31 4
11 27 4
27 0 4
27 17 4
32 40 2
15 37 1
2 33 1
24 49 1
22 18 1
31 48 4
33 38 3
10 7 4
1 21 2
19 7 2
42 40 4
17 43 4
19 45 3
13 31 4
47 30 1
43 3 4
40 27 2
43 1 3
43 32 4
24 34 3
24 19 3
29 8 2
39 30 1
43 14 3
17 3 1
10 11 2
15 26 4
44 7 4
18 25 2
23 5 2
32 46 2
22 34 3
46 25 3
15 5 4
17 10 1
10 32 3
29 46 4
8 28 1
1 7 4
8 25 2
1 6 2
31 22 4
48 11 4
22 10 1
11 16 3
13 35 4
32 38 3
49 34 3
19 37 3
14 34 4
16 43 3
19 34 1
35 23 1
0 4 3
48 28 2
45 1 2
38 45 3
48 35 3
32 36 1
11 31 1
44 34 3
17 26 4
3 16 4
10 18 4
11 22 4
43 15 3
22 21 3
49 16 4
20 15 2
46 27 4
41 10 2
20 35 1
49 42 4
47 13 3
22 19 1
18 41 3
22 29 3
6 30 3
10 1 4
2 22 1
29 3 4
24 43 2
2 15 1
48 27 3
36 10 3
13 43 2
14 19 1
7 14 2
40 4 1
45 10 3
5 26 1
45 24 2
25 47 3
11 6 4
5 16 1
32 19 1
31 17 3
34 9 2
43 27 4
14 17 3
7 12 1
24 11 3
9 20 2
15 18 3
19 46 1
30 23 1
16 22 4
35 22 4
28 11 2
25 37 2
33 10 4
18 9 2
25 38 1
0 14 4
3 48 2
10 15 4
16 44 1
27 13 4
19 26 4
24 17 2
32 25 4
12 20 2
33 28 2
45 47 2
40 10 1
