188 20
0 11 8
0 14 8
11 2 3
2 6 3
2 7 3
6 15 4
7 4 2
0 13 9
15 19 1
6 5 9
0 18 8
7 9 8
7 3 2
5 8 9
8 1 6
6 10 7
6 12 1
3 17 1
1 16 2
6 19 3
16 9 1
18 14 1
18 2 3
14 12 2
14 9 2
12 13 3
13 1 1
6 7 3
10 16 1
4 17 4
8 9 4
4 5 1
16 4 1
3 18 1
9 12 4
0 12 4
3 5 3
8 17 2
17 1 1
8 16 4
4 10 3
8 12 2
2 12 3
5 10 3
4 15 4
17 15 3
0 16 1
17 0 4
18 11 4
19 12 3
18 1 4
11 7 1
5 9 4
3 13 2
15 3 3
13 5 2
16 2 3
7 14 1
15 1 4
3 16 2
12 11 1
0 15 2
4 11 2
7 0 2
6 4 3
13 8 3
9 18 4
19 2 3
5 19 4
16 13 2
3 11 3
7 17 4
15 13 2
17 18 2
14 6 2
14 17 1
8 6 2
0 6 4
5 15 1
11 17 4
12 16 4
15 10 4
2 17 4
18 10 1
7 15 2
8 14 4
5 7 2
15 12 3
8 15 2
1 3 2
9 11 4
2 14 4
10 17 2
6 1 2
8 0 4
2 4 2
2 3 2
8 10 4
13 10 3
0 4 4
2 1 3
1 14 3
19 4 3
11 8 1
6 11 1
19 3 4
0 10 4
18 7 1
16 5 4
4 9 1
8 7 2
11 15 4
3 12 2
13 17 4
13 6 3
17 5 2
17 6 3
11 14 3
19 11 3
2 8 2
4 8 4
19 14 1
15 2 4
2 10 2
5 1 1
14 13 2
2 5 1
16 7 3
16 14 4
18 6 4
9 15 3
10 3 2
11 1 2
12 4 2
2 9 2
14 3 4
11 16 4
4 14 4
12 5 3
18 12 3
18 4 1
10 9 2
0 2 1
14 15 2
8 3 3
10 11 3
6 9 1
3 6 4
19 1 2
3 0 4
0 5 4
10 1 1
3 9 1
16 17 4
19 13 3
13 2 3
16 6 3
12 7 2
17 9 4
4 3 3
13 9 4
4 13 2
8 19 1
7 13 1
1 9 3
17 19 4
5 11 2
1 4 1
19 9 3
1 0 3
15 16 1
12 10 3
19 10 3
14 5 3
14 10 3
12 17 4
1 12 3
19 7 2
18 8 3
13 11 3
16 18 1
19 16 2
0 9 3
7 10 1
19 0 3
7 1 4
5 18 4
13 18 2
