2475 100
0 45 3
0 81 7
81 12 9
45 11 8
45 38 5
81 22 3
45 86 7
38 13 5
13 64 9
64 91 4
86 37 6
12 68 4
11 41 1
68 87 2
87 40 7
38 8 5
38 23 8
22 49 1
86 95 5
12 50 5
81 73 2
68 35 7
0 39 5
22 36 1
91 88 2
38 2 2
49 67 5
8 90 4
39 77 8
67 62 2
86 59 9
40 69 8
40 17 2
36 74 9
0 46 7
88 53 9
0 34 3
86 60 7
36 5 4
95 3 8
23 15 3
81 32 1
22 1 4
17 21 1
88 84 1
40 19 9
91 29 3
41 63 7
17 98 2
91 43 7
12 56 9
35 18 6
49 44 6
68 72 7
44 4 6
91 16 3
15 48 6
32 75 6
60 10 4
49 65 3
37 79 5
15 20 3
67 33 9
88 96 7
98 99 7
67 26 6
38 31 2
8 82 9
77 55 7
67 94 1
75 25 8
32 85 9
21 30 4
79 24 8
79 89 8
62 70 7
55 9 7
60 47 9
50 52 1
5 54 7
20 7 6
53 28 1
19 58 2
84 93 2
91 97 1
7 66 5
33 6 8
81 57 2
91 76 8
72 78 7
34 71 2
29 27 3
63 51 5
20 61 4
60 92 4
36 83 3
46 14 8
35 42 7
73 80 7
56 93 4
65 83 4
31 87 3
10 92 3
92 87 4
38 69 1
46 55 2
12 87 1
85 10 2
63 23 1
89 90 3
66 9 1
16 97 2
52 88 1
4 46 3
33 72 3
34 28 1
66 82 1
52 10 3
27 82 1
17 63 2
71 56 4
83 15 4
93 28 1
71 57 1
3 10 3
60 22 4
23 19 4
25 73 2
28 19 2
65 60 3
93 90 4
11 98 4
69 79 1
14 40 1
8 56 4
24 31 2
98 26 3
3 0 3
9 77 1
96 25 3
28 94 4
20 3 4
90 83 2
42 70 4
20 19 2
20 65 3
86 82 1
88 49 2
96 85 3
62 27 1
12 71 3
66 76 1
22 20 2
90 74 4
37 80 3
52 84 2
81 8 3
99 11 4
45 22 4
79 17 1
43 24 3
0 47 4
39 91 4
71 15 3
67 63 1
82 23 3
93 97 2
32 97 1
91 10 4
93 94 2
17 96 2
48 81 1
64 80 2
21 39 4
48 93 4
58 4 2
38 64 2
12 52 2
41 54 2
23 20 3
52 93 2
26 83 4
84 81 1
95 49 2
98 68 4
13 0 4
95 20 2
19 29 2
15 56 1
9 10 1
22 75 1
83 31 1
90 20 1
26 52 3
63 92 1
42 18 1
30 10 2
63 88 1
81 43 3
45 5 1
51 0 2
11 0 4
13 98 3
31 77 2
63 35 4
92 78 2
34 1 4
85 47 2
26 84 1
57 31 2
91 65 2
29 68 2
12 26 1
65 12 2
44 33 2
95 88 1
83 44 1
68 13 1
0 35 4
14 16 1
76 75 1
77 43 1
14 13 3
7 54 1
43 99 2
30 1 2
66 19 2
87 91 2
91 26 1
36 10 1
71 58 1
16 80 4
25 78 1
93 81 4
10 6 1
89 7 2
53 82 4
36 44 1
62 16 2
51 4 1
75 49 4
85 37 4
53 42 1
94 64 2
84 59 2
63 6 4
16 71 1
33 71 3
13 65 2
7 48 1
32 26 1
62 35 2
75 66 2
88 78 2
47 65 1
70 94 1
93 61 3
44 18 2
73 11 2
66 79 4
55 56 3
90 59 2
9 83 2
74 70 3
50 81 4
98 59 3
13 45 1
61 17 3
59 10 2
40 52 1
26 87 3
75 84 1
44 48 1
95 56 1
50 62 3
7 75 2
21 48 4
52 29 4
98 75 3
90 77 1
4 8 2
8 66 2
61 42 2
21 75 3
31 2 4
32 59 3
75 6 3
74 31 3
62 45 1
56 72 2
23 81 1
56 96 3
68 38 3
29 9 3
68 4 4
67 69 4
85 8 2
61 14 3
89 18 2
92 76 4
73 55 4
57 45 1
56 29 4
3 91 3
48 30 3
10 88 4
84 49 4
36 67 2
76 13 1
69 17 4
18 97 2
47 52 1
63 47 2
3 38 3
69 6 1
3 29 4
68 8 2
96 8 4
27 28 4
52 66 2
2 98 3
76 87 2
76 39 2
41 8 4
28 11 1
80 3 3
5 75 2
41 1 3
21 56 4
46 92 4
60 20 1
50 58 3
16 11 3
25 72 3
61 79 3
38 88 1
41 70 2
43 29 1
59 64 1
96 40 3
74 93 2
49 41 1
29 42 4
31 68 2
12 10 3
64 63 1
41 15 1
5 26 3
21 54 1
32 69 2
14 43 2
28 60 2
2 73 4
95 73 4
51 7 1
84 77 4
47 58 3
27 19 2
63 94 2
98 14 4
19 3 3
16 61 4
47 11 2
33 70 4
15 39 4
64 74 4
18 58 2
26 49 4
96 83 3
78 87 3
93 55 4
69 37 2
86 92 1
75 9 1
8 13 1
