2475 100
0 44 1
44 66 1
44 75 6
0 17 8
44 2 1
75 86 7
0 45 2
17 54 4
86 85 2
2 19 7
19 89 2
0 69 3
54 83 2
86 59 7
54 21 5
66 51 4
89 15 9
86 24 8
15 50 3
15 33 5
75 61 1
89 95 5
44 39 5
66 11 5
33 27 3
27 30 3
24 12 1
27 97 7
66 25 8
83 29 3
50 37 4
39 1 9
83 91 1
91 16 7
39 28 9
30 35 2
25 18 5
28 26 1
75 70 6
95 53 9
12 58 7
16 88 8
24 60 7
2 71 4
39 48 8
0 55 2
97 81 9
54 43 9
91 99 4
91 73 8
71 74 2
16 62 7
16 20 9
81 3 4
60 56 9
24 79 3
11 78 3
71 31 9
73 38 2
30 13 5
43 98 3
45 94 7
44 8 1
97 77 5
44 6 3
60 41 1
24 9 3
2 76 8
2 96 7
16 90 5
91 42 8
29 80 4
75 87 8
80 65 4
2 47 6
41 36 7
6 84 2
39 72 8
77 23 9
79 22 8
26 67 2
51 34 6
79 46 2
96 32 4
17 63 1
96 49 5
0 92 9
60 40 2
88 57 9
20 82 4
34 64 7
35 93 3
29 5 4
53 14 1
36 68 1
88 4 1
14 7 8
0 10 5
26 52 1
24 37 4
24 80 4
18 35 2
41 56 1
17 33 4
10 24 1
23 61 2
18 61 3
80 49 1
68 48 3
55 89 1
71 95 3
8 61 4
23 41 3
11 47 4
69 72 4
72 34 2
42 19 2
95 50 3
96 60 1
25 21 2
36 80 2
97 70 1
81 83 4
31 51 1
23 98 2
60 7 1
6 70 2
9 33 3
35 96 4
82 9 3
77 59 1
36 21 3
20 65 2
63 59 1
25 84 2
54 58 4
45 8 3
85 90 1
94 20 2
57 52 4
78 33 4
7 58 3
49 46 1
99 25 4
11 74 2
63 37 2
62 51 1
45 67 2
74 35 2
4 83 1
62 44 2
45 73 4
93 84 3
29 33 3
77 7 3
73 77 1
24 51 2
56 87 3
39 46 2
45 93 3
74 62 3
25 93 3
70 16 4
31 45 4
91 19 3
14 61 2
46 41 2
31 14 4
48 18 4
80 34 2
34 18 1
3 0 4
84 94 3
95 58 3
8 9 2
63 22 4
21 55 3
29 32 4
69 82 3
49 97 1
30 51 4
10 20 4
53 99 1
60 20 3
2 31 4
57 31 2
35 16 3
99 58 1
44 57 1
33 14 3
98 40 1
2 25 3
77 65 2
65 92 4
35 61 4
88 49 1
52 55 4
73 51 2
36 1 2
58 59 2
90 62 4
53 96 3
9 28 3
33 83 4
52 48 4
45 98 1
74 12 2
50 77 1
94 41 4
51 59 3
5 55 2
50 4 4
68 65 1
59 33 3
85 17 1
27 44 2
54 1 3
40 79 3
18 73 3
78 6 4
21 1 4
62 39 4
44 49 2
48 5 4
28 15 4
37 85 2
80 75 3
46 1 1
88 8 4
66 1 3
25 8 2
61 69 1
78 57 4
22 20 4
12 47 2
79 97 2
16 29 2
82 64 1
68 20 1
60 31 2
2 18 3
78 38 3
58 4 3
98 72 3
11 9 4
55 82 3
34 68 1
73 10 3
42 0 1
80 89 1
44 37 1
70 60 3
53 56 3
12 99 4
74 98 4
20 4 3
38 63 3
68 71 4
42 60 1
58 66 1
53 43 1
5 73 3
62 27 3
51 40 1
26 27 4
29 12 4
8 4 4
13 52 4
96 52 4
13 38 4
47 88 1
94 92 4
77 14 4
59 94 4
60 77 1
77 41 1
92 24 1
82 93 2
34 87 4
8 34 2
53 45 2
96 21 2
12 87 1
19 11 4
77 92 1
36 50 4
43 22 1
86 78 1
21 83 2
17 28 3
22 19 1
43 62 1
88 56 4
38 69 2
62 15 3
34 65 3
8 42 4
63 61 4
94 61 3
41 1 4
66 78 1
53 31 2
80 19 4
64 53 4
11 84 1
17 81 1
43 77 3
37 78 3
68 35 4
75 39 4
93 55 4
17 32 1
76 84 3
1 48 1
87 31 4
7 47 2
41 81 4
17 62 1
44 82 1
48 59 3
9 88 3
54 50 3
84 29 4
50 69 4
11 41 4
72 7 1
92 1 3
42 45 2
11 70 4
38 62 2
81 28 1
94 52 3
35 52 4
95 73 2
50 48 2
40 16 2
94 27 1
86 51 2
4 82 2
92 8 2
60 92 3
2 39 1
67 70 1
30 21 3
40 15 3
85 82 3
65 57 2
35 76 2
12 14 1
76 37 4
44 97 3
37 97 2
32 88 4
4 68 1
89 91 4
15 82 1
56 9 3
47 87 3
0 23 1
86 3 1
89 28 2
3 95 2
46 89 1
84 83 2
11 44 4
59 90 1
10 60 2
71 37 1
93 89 4
36 88 4
75 79 4
23 69 3
35 67 3
23 83 1
41 67 2
29 37 3
28 85 1
26 79 1
81 46 1
90 86 2
70 69 1
32 64 4
1 72 3
1 52 3
21 99 1
99 20 4
34 23 4
12 9 3
35 83 3
72 14 4
55 68 3
58 74 4
20 25 3
97 88 4
14 84 2
82 90 4
56 27 2
42 29 2
24 62 4
52 51 3
67 83 1
22 59 3
31 77 4
42 63 4
41 16 3
60 95 4
63 79 3
15 51 2
51 81 3
85 84 3
71 55 3
20 79 3
77 68 1
40 5 4
83 32 2
50 87 2
46 51 3
32 99 2
44 17 1
59 68 1
95 63 4
96 9 3
25 49 3
3 99 1
86 72 2
70 71 3
96 75 3
70 80 4
35 7 3
36 81 1
16 79 4
89 67 1
92 43 4
63 16 3
14 92 1
47 70 1
0 11 1
58 30 3
19 60 3
73 48 1
56 2 3
80 4 4
55 8 1
85 42 2
9 20 3
59 37 3
73 34 3
95 8 4
52 36 3
7 6 3
85 33 4
31 7 2
10 12 1
71 33 2
55 50 2
68 83 4
69 84 3
92 34 3
47 45 3
99 16 3
30 26 4
18 27 3
97 51 1
31 25 3
34 15 3
5 99 4
39 53 3
98 66 2
43 26 4
56 32 2
46 37 3
98 7 2
23 64 2
73 33 1
80 48 2
36 91 3
26 78 4
12 37 1
53 41 3
93 57 3
0 78 1
99 88 3
55 53 2
30 2 3
35 21 1
51 50 3
28 87 1
77 66 3
88 48 3
44 71 3
31 69 4
38 12 2
45 28 3
8 2 3
29 98 2
55 87 4
93 50 1
54 34 3
40 78 2
27 9 2
72 59 2
16 64 2
60 1 1
1 50 4
94 65 3
81 13 1
63 28 3
36 25 4
51 23 3
79 35 1
1 51 4
48 19 1
44 77 4
24 88 2
71 94 2
22 49 3
68 98 4
42 90 3
63 9 1
87 64 1
85 23 2
66 79 1
23 10 2
87 98 3
4 27 3
78 16 3
55 36 3
2 28 4
66 92 1
40 20 1
17 83 4
11 63 3
17 22 1
82 8 3
80 28 4
57 10 1
91 84 3
30 19 3
14 44 4
31 65 4
93 47 2
77 15 1
12 36 1
90 51 1
2 11 1
29 63 1
40 83 3
25 73 1
51 19 4
90 55 4
78 28 3
60 51 3
58 78 3
77 19 1
9 47 2
82 63 1
73 49 1
21 39 1
22 47 1
21 76 1
46 71 3
5 66 4
67 91 2
95 57 3
62 70 1
44 59 3
42 57 3
35 13 2
64 66 2
69 47 2
22 4 4
89 97 4
11 68 4
52 69 1
19 20 4
