2475 100
0 42 1
0 45 2
0 64 5
45 9 8
64 90 9
0 4 5
45 89 8
42 57 2
90 38 7
0 78 8
89 48 7
9 79 9
4 20 5
57 39 1
38 62 9
9 65 4
90 37 7
79 11 4
37 14 4
57 10 2
65 23 9
20 98 8
37 21 3
20 16 1
39 91 6
62 97 3
45 54 1
4 52 1
10 15 3
16 1 4
39 74 8
15 44 3
54 43 5
54 55 6
45 66 1
62 12 4
52 3 3
38 68 3
68 8 6
4 63 6
44 40 9
62 46 9
14 26 1
42 56 8
43 17 2
12 76 3
64 61 1
44 80 8
63 18 2
44 51 7
66 87 8
46 88 7
23 28 4
17 30 7
3 41 6
46 86 5
56 32 4
11 13 3
14 96 5
0 67 7
64 83 7
42 58 4
56 24 3
0 92 4
63 71 9
78 36 9
45 33 1
51 70 5
66 94 3
11 73 6
94 31 6
80 53 9
83 29 7
32 7 5
52 50 8
55 84 7
67 5 7
83 60 1
60 77 7
8 59 4
71 99 7
29 27 3
5 35 2
67 2 1
74 85 7
9 22 5
37 34 3
61 82 4
73 95 6
45 69 1
90 81 8
5 93 1
86 19 7
40 49 2
85 6 2
55 75 1
60 47 7
76 72 7
52 25 2
63 84 4
61 81 3
45 93 3
4 16 4
15 32 2
78 7 1
37 26 3
27 54 4
12 5 3
32 4 2
95 82 3
26 96 1
0 40 1
56 80 4
20 14 3
46 8 4
49 14 1
50 98 4
42 22 2
51 21 3
28 86 3
63 10 1
77 74 1
91 13 3
43 40 4
86 32 1
77 46 2
84 13 1
13 69 3
74 59 3
93 41 3
47 58 1
81 83 1
12 37 3
10 73 1
1 64 3
7 13 2
87 25 1
39 2 2
54 37 3
97 98 3
47 15 1
46 72 4
11 51 1
48 38 4
79 47 1
90 34 4
74 84 3
6 35 2
60 88 3
3 23 3
9 64 3
98 77 3
23 60 4
64 34 3
52 71 4
95 74 2
93 59 1
5 54 3
82 76 4
69 32 4
8 37 4
25 47 2
16 54 2
51 66 2
57 87 2
92 24 4
98 13 1
28 55 1
64 55 4
48 8 2
10 19 1
49 41 1
14 93 2
30 12 1
58 99 2
90 1 3
99 50 1
72 4 3
79 75 2
41 17 4
12 63 1
77 90 4
82 72 4
54 93 1
42 21 4
45 42 2
63 39 1
66 59 4
55 63 4
39 40 2
19 90 1
73 18 4
9 48 1
21 22 2
67 59 2
54 62 1
75 0 1
11 52 1
