2475 100
0 32 9
0 44 4
0 31 4
31 96 2
31 89 4
44 4 7
96 57 2
57 79 6
44 20 1
44 68 9
31 80 2
79 84 5
32 95 7
32 37 2
79 67 1
0 97 5
68 19 1
96 39 1
20 30 2
39 77 4
67 43 5
84 45 2
89 12 3
12 63 3
57 36 2
31 72 1
43 2 1
72 76 5
43 38 8
36 69 9
4 3 7
79 11 1
79 51 9
19 82 6
84 62 9
11 18 5
67 23 9
37 50 6
77 10 9
19 86 3
63 49 1
67 78 8
45 99 9
51 27 3
38 26 9
45 21 3
27 93 8
68 47 9
50 41 5
76 48 9
3 13 2
18 7 7
68 64 8
38 98 4
68 34 3
13 24 1
26 17 7
57 60 9
60 6 6
80 1 7
39 53 3
3 85 3
32 75 6
20 29 9
86 58 3
49 55 9
93 87 9
53 16 3
7 9 8
89 35 7
43 15 4
34 59 9
2 70 1
39 8 8
58 61 5
70 92 8
19 46 4
79 56 9
95 5 9
80 14 2
60 83 6
92 73 2
30 52 7
15 66 5
32 42 8
97 71 5
0 81 9
35 94 4
72 33 6
13 65 1
78 22 4
3 90 4
9 88 8
59 74 4
77 91 4
73 54 6
17 28 5
11 25 1
24 40 2
77 63 4
29 18 4
87 76 4
24 41 3
88 8 2
19 30 3
54 53 3
96 0 1
46 13 3
13 54 4
24 23 1
81 95 2
61 51 2
40 2 4
28 53 3
9 55 1
67 52 3
11 54 1
18 60 3
99 66 1
91 4 1
69 84 2
23 13 3
87 46 1
9 48 4
20 78 3
34 52 1
34 91 3
53 12 1
53 20 2
94 37 2
35 65 3
8 75 3
8 54 1
93 60 1
56 34 2
96 83 4
76 20 4
10 42 1
14 53 1
17 11 4
64 95 2
90 95 3
71 41 2
34 24 3
67 87 4
40 13 1
44 97 4
50 7 4
49 33 3
88 81 2
84 95 4
66 90 4
77 43 4
78 99 3
17 54 1
41 14 1
2 71 4
81 72 4
69 99 3
8 2 1
84 97 3
11 24 4
8 51 2
62 36 1
30 87 3
0 41 2
53 59 2
37 81 1
35 95 2
33 83 4
22 80 1
85 36 4
83 97 3
90 12 1
75 98 4
88 86 4
58 96 2
95 36 3
71 75 1
40 6 4
27 32 4
39 40 3
55 16 2
56 55 2
15 13 2
33 28 3
25 52 2
15 11 1
19 51 1
0 16 4
62 60 4
63 32 3
55 8 1
34 79 1
34 95 2
0 54 3
87 27 3
83 40 3
62 53 1
18 34 2
54 77 2
32 9 3
9 49 4
78 69 3
2 29 3
36 16 2
56 75 1
34 13 4
41 22 2
29 5 2
49 16 3
56 29 2
56 7 1
36 82 4
95 73 2
31 51 4
29 26 4
4 53 4
34 54 1
26 33 2
70 54 2
88 97 2
42 45 2
62 80 2
33 21 3
54 20 2
32 57 2
15 98 1
56 17 2
72 7 2
20 99 2
72 95 1
54 51 4
83 1 1
11 39 4
98 53 3
60 43 1
42 11 2
96 78 1
82 2 1
61 86 1
54 48 3
28 0 3
91 47 1
37 18 1
22 37 3
95 56 3
38 24 4
65 82 2
97 56 2
36 30 1
59 10 2
71 46 4
76 67 4
24 26 1
96 30 3
74 35 1
27 11 3
48 24 1
26 23 4
0 82 3
37 43 4
50 75 2
95 96 1
88 46 3
51 13 4
37 16 3
48 69 2
87 47 4
91 12 4
41 64 1
75 40 4
20 27 2
32 97 3
10 15 1
56 24 1
58 82 2
28 76 3
31 42 3
52 19 3
39 29 2
16 92 1
7 24 1
82 69 4
3 7 4
69 62 2
72 11 4
63 99 4
19 98 4
43 9 3
81 32 4
66 25 4
51 20 3
24 20 4
32 22 4
53 0 3
85 14 4
21 8 2
62 47 3
15 81 1
91 63 1
19 97 2
35 25 3
68 81 1
52 11 1
90 36 3
28 51 4
76 15 2
43 31 3
4 29 4
79 94 2
30 53 3
75 26 4
85 6 4
92 77 4
28 37 2
93 8 4
88 67 1
24 1 1
83 79 3
16 43 2
61 22 4
48 50 3
11 19 4
6 48 1
11 9 1
41 40 2
93 95 4
47 79 1
36 97 4
20 17 2
37 20 4
65 66 2
84 77 4
17 31 1
60 85 1
37 73 1
0 10 4
62 9 3
98 95 1
93 82 1
95 22 4
50 2 2
40 50 4
9 46 1
23 43 4
23 40 3
98 43 1
43 33 4
57 99 2
68 62 1
71 3 1
23 8 2
22 30 4
20 87 2
98 13 4
63 64 4
92 95 4
34 58 2
42 14 4
52 32 4
65 46 4
93 86 1
19 93 2
94 98 3
35 77 4
84 35 4
70 11 3
33 78 3
25 82 3
20 92 3
47 53 3
16 23 3
75 85 2
53 45 2
35 23 2
5 26 3
91 33 2
31 50 4
32 7 2
15 96 2
86 20 2
81 23 2
84 13 1
29 66 1
45 81 4
27 1 2
60 2 3
8 42 4
27 70 1
82 14 1
49 73 3
77 24 4
2 92 4
25 29 1
88 71 4
87 16 4
18 48 1
57 40 2
77 40 2
67 17 3
98 28 3
29 0 2
80 3 2
13 33 2
73 17 1
18 22 2
19 27 3
56 2 3
20 12 1
84 99 3
38 52 4
14 8 4
51 7 2
59 70 1
28 42 4
61 99 2
97 68 3
46 12 1
14 91 1
28 95 3
14 62 1
2 98 4
82 67 4
28 1 3
66 61 1
45 63 1
81 7 4
49 31 2
17 30 1
29 35 3
83 95 3
18 61 4
63 58 3
31 52 3
57 27 4
94 23 2
94 93 1
87 53 2
95 6 3
87 15 1
62 35 3
6 41 2
17 43 3
23 95 4
15 17 2
29 3 2
89 54 1
45 26 3
84 22 3
92 31 1
55 22 4
36 49 2
66 82 4
3 83 3
96 4 1
72 20 4
94 26 4
49 15 1
9 34 4
26 92 3
37 86 1
1 92 2
12 24 1
49 93 3
9 86 3
67 35 4
55 19 1
85 74 4
81 1 4
56 67 2
13 76 3
15 36 1
0 48 1
18 66 1
8 87 1
32 10 1
78 38 3
7 79 1
37 74 4
60 47 2
31 55 1
94 69 4
55 33 1
51 66 2
36 44 4
60 75 3
50 8 1
28 6 4
98 41 4
90 71 2
35 45 3
83 67 3
98 54 1
83 63 3
51 17 2
96 74 2
12 60 2
68 66 3
47 7 1
26 31 1
29 47 4
3 82 3
50 15 1
14 56 1
16 66 4
97 70 1
2 51 1
36 75 3
44 11 3
48 56 3
85 64 3
87 4 3
47 24 1
44 25 3
45 76 3
14 68 4
76 18 2
48 71 1
7 44 4
14 0 1
47 1 1
65 41 3
93 21 4
36 48 4
42 60 3
78 34 1
60 38 1
78 64 1
64 15 2
19 9 2
67 61 3
37 92 2
73 18 1
59 6 4
34 69 1
73 13 1
32 89 2
63 76 3
63 85 4
96 14 2
43 91 1
12 83 2
41 48 3
56 86 4
89 30 3
2 4 4
85 76 1
48 3 2
79 49 1
46 43 1
15 20 3
82 86 1
55 36 1
51 12 2
88 90 1
30 21 2
16 76 2
54 96 4
13 83 3
48 66 4
39 82 4
88 58 4
92 83 1
80 8 3
62 26 4
86 35 2
7 46 3
50 46 2
71 50 4
51 91 4
59 41 1
94 61 2
60 23 4
11 7 2
58 37 1
76 3 1
64 7 2
84 52 1
31 94 3
96 24 3
37 48 2
98 80 4
79 69 3
70 74 2
54 79 3
93 67 1
9 77 2
57 0 1
30 51 3
47 93 1
48 87 3
59 72 3
78 27 1
69 28 2
67 55 1
85 52 2
57 51 2
74 82 3
96 63 1
22 48 4
96 49 2
18 46 1
24 72 1
43 55 3
5 8 2
9 18 2
50 12 3
83 72 2
90 85 3
55 75 2
31 33 2
71 57 2
25 23 3
76 99 1
88 34 3
37 65 4
28 39 2
57 76 3
5 46 3
50 64 3
6 43 3
54 38 3
71 59 2
22 71 3
72 1 1
6 79 2
84 11 3
26 66 3
90 99 4
44 13 3
96 2 3
33 75 2
43 78 2
48 96 2
75 53 1
67 13 2
33 24 3
21 72 2
6 54 2
88 96 1
15 6 2
17 46 4
60 87 2
25 51 1
28 48 4
52 55 4
37 91 2
75 38 1
95 71 1
96 98 1
26 77 2
99 42 2
64 65 4
21 75 2
4 77 2
97 29 2
88 94 4
91 73 4
38 36 1
61 72 2
68 65 3
50 59 3
41 52 1
28 90 4
53 81 4
40 69 4
83 5 4
24 93 4
11 46 3
33 6 3
33 39 1
65 85 3
32 70 3
24 83 3
94 8 2
15 56 3
65 94 4
49 74 1
71 78 1
62 23 2
89 10 4
55 85 3
48 90 1
70 36 4
9 23 2
63 18 3
58 29 2
3 39 1
71 31 2
41 29 2
60 63 4
50 92 1
26 58 2
75 1 1
17 45 4
24 42 2
5 67 3
63 1 4
31 63 1
26 76 1
43 74 3
18 55 2
92 6 1
10 3 1
23 11 2
24 92 3
0 37 3
71 7 3
90 64 4
94 51 3
77 55 2
76 19 1
63 67 3
30 37 2
9 69 3
47 52 2
50 65 4
30 79 1
64 55 1
74 39 1
97 17 3
12 82 3
21 86 4
61 9 4
12 58 1
70 75 4
87 26 4
42 53 2
31 97 4
54 19 2
24 44 2
4 17 2
13 42 4
37 56 4
89 75 1
75 22 4
76 64 1
58 36 2
86 4 2
71 37 2
75 17 4
42 56 3
44 8 2
37 96 4
89 48 2
94 89 3
84 96 1
51 89 2
92 8 2
29 57 1
1 99 1
40 70 1
11 13 1
41 27 1
25 38 1
67 14 2
52 48 1
55 68 1
26 35 3
50 21 3
3 60 4
53 72 4
29 80 1
50 69 2
93 97 1
35 36 4
68 17 1
46 97 4
19 62 2
52 93 1
33 87 3
90 92 2
9 40 1
41 60 1
52 37 3
89 25 1
97 60 1
29 14 3
96 3 4
13 26 2
54 85 1
60 69 2
79 70 3
26 53 1
38 16 3
45 58 2
76 55 4
16 20 1
68 46 4
23 33 2
75 48 3
38 11 4
62 59 2
23 76 4
10 86 2
11 43 2
25 28 3
89 2 4
38 62 3
40 0 2
98 78 4
57 88 2
70 24 1
23 57 2
12 5 1
49 95 3
35 72 3
35 44 4
8 53 4
86 51 2
66 70 4
53 5 1
58 42 3
91 76 3
51 52 4
48 20 4
10 87 2
90 72 2
91 99 2
62 32 1
96 70 4
51 90 3
32 51 3
61 82 2
19 74 3
48 74 2
18 3 1
52 33 1
21 53 3
49 23 2
45 39 4
26 70 2
51 88 4
29 23 2
5 14 4
22 53 4
58 53 3
60 54 3
40 89 3
22 45 3
67 70 4
5 65 3
15 31 1
55 92 1
51 95 2
97 95 3
6 58 1
56 81 3
35 58 4
40 74 2
62 54 4
74 97 3
21 28 3
38 33 2
48 14 2
1 34 3
47 35 4
88 95 4
87 50 2
3 9 2
89 71 2
1 64 4
38 22 4
36 10 3
68 52 2
98 40 3
9 97 3
88 4 1
51 82 4
88 93 3
21 13 3
43 76 1
0 7 2
94 64 4
86 22 3
22 27 3
24 45 2
77 61 2
78 36 4
93 99 2
22 87 4
68 82 1
55 61 4
51 18 1
7 6 4
42 50 4
17 80 3
44 34 2
5 87 3
51 44 4
97 69 2
98 99 4
93 79 3
11 96 4
8 40 3
61 27 4
5 92 2
78 48 3
42 84 2
75 7 2
7 91 1
37 35 2
78 16 2
86 87 4
79 72 4
34 86 4
11 3 1
65 16 4
37 95 1
91 49 3
12 30 1
46 56 3
89 69 1
54 2 2
68 5 3
81 74 2
45 38 4
89 90 1
89 96 4
97 12 2
68 45 2
27 60 2
23 15 2
31 25 3
93 10 2
91 3 1
70 12 4
49 17 2
58 94 3
57 35 3
37 33 3
33 85 2
8 69 1
30 33 3
96 25 4
63 97 4
36 74 1
44 99 2
16 4 3
33 27 1
91 55 3
5 47 4
70 46 2
98 36 2
84 1 4
55 41 2
77 86 2
44 48 2
51 0 1
37 49 4
44 15 1
30 48 4
81 97 2
75 84 1
23 84 4
21 57 4
16 7 3
25 34 4
12 86 1
9 26 2
84 65 4
5 97 2
90 96 3
17 24 3
3 47 2
57 64 4
86 27 1
31 1 2
3 28 4
73 26 3
84 38 4
96 79 2
31 99 1
65 60 1
50 55 2
45 5 2
78 13 1
29 86 3
31 45 1
92 72 1
93 64 3
92 88 2
68 50 2
17 42 2
39 76 1
99 16 4
47 70 1
89 43 3
77 23 2
77 70 2
11 71 4
49 54 4
60 29 2
35 56 3
53 96 1
20 59 1
40 97 1
13 59 4
6 31 3
30 16 4
29 17 2
59 86 3
16 11 2
89 1 1
77 1 4
3 5 2
65 62 3
52 18 1
56 30 3
52 23 4
13 1 1
82 33 2
69 16 2
88 89 2
56 63 3
77 64 3
90 5 2
5 27 2
29 94 2
35 39 3
9 54 2
89 82 2
71 42 4
