188 20
0 1 3
1 4 1
4 18 4
18 9 6
18 11 3
11 10 2
9 8 8
9 14 9
11 19 3
0 5 8
4 6 1
8 15 5
11 13 4
13 16 9
4 17 7
5 12 1
15 2 4
5 7 5
14 3 2
1 14 1
8 2 2
16 7 2
19 0 4
1 15 2
13 5 3
6 11 3
6 1 2
0 2 2
19 13 4
11 8 3
13 15 1
18 1 1
18 6 3
16 1 1
7 9 3
13 10 1
15 9 1
6 9 1
10 4 3
0 4 1
0 6 2
7 6 1
19 5 3
9 16 3
3 10 1
5 10 4
6 3 3
19 2 1
6 10 2
12 13 3
19 15 3
19 17 4
3 5 4
8 14 1
3 15 4
14 17 4
17 0 4
6 14 3
15 10 1
5 16 4
2 4 1
18 13 1
5 18 3
12 7 4
10 19 2
0 13 3
16 18 4
0 8 2
5 1 3
18 2 2
10 18 3
5 4 2
11 0 2
2 16 3
12 3 3
15 16 1
1 7 2
9 2 4
6 12 4
8 7 4
0 9 4
8 16 2
6 19 2
9 12 3
17 5 2
11 15 4
13 3 3
12 1 3
8 3 4
19 14 2
10 0 1
19 4 2
5 15 2
10 1 2
13 4 1
2 5 2
3 17 3
17 13 1
17 18 4
8 19 4
17 1 2
17 11 4
8 17 2
8 4 4
19 7 2
15 0 4
11 3 4
19 18 1
10 17 4
16 4 1
9 19 2
7 3 1
19 3 1
15 17 4
0 3 3
9 10 2
2 12 2
14 12 1
14 16 3
2 10 2
12 4 4
3 18 2
18 14 4
17 12 2
9 5 3
14 2 2
1 9 3
4 3 1
2 3 3
10 14 4
15 18 4
2 6 2
17 7 2
19 12 1
2 7 1
14 0 1
11 9 1
7 11 2
17 2 4
10 8 4
5 8 2
12 8 2
7 15 1
1 2 1
9 3 2
16 0 4
7 14 2
1 19 1
8 1 4
14 5 3
7 10 3
11 5 2
13 6 4
4 15 3
7 18 4
1 3 2
15 6 3
6 17 4
9 13 2
11 1 1
6 16 4
2 11 4
4 11 3
9 17 3
14 11 1
4 7 4
13 2 4
1 13 3
0 7 3
3 16 3
14 4 2
18 12 4
16 12 4
10 12 3
7 13 1
18 8 1
0 12 3
4 9 2
17 16 4
8 13 3
6 5 4
6 8 2
15 12 1
16 11 1
14 13 2
10 16 1
11 12 3
15 14 4
