4900 100
0 87 9
87 57 7
87 9 6
87 92 7
9 77 9
92 27 4
0 49 8
87 80 4
49 28 2
49 68 4
80 21 7
49 26 3
21 71 8
9 89 9
9 66 5
92 59 3
71 83 3
28 96 4
92 52 9
68 62 9
62 76 2
77 29 9
27 84 1
28 25 9
49 50 8
89 93 7
50 39 2
76 78 6
77 69 7
93 81 7
62 95 4
26 23 4
83 63 9
84 5 2
52 36 5
93 30 6
52 31 7
68 20 3
84 34 8
66 79 3
0 35 6
80 41 5
76 90 3
80 6 9
87 73 8
57 86 2
50 46 7
86 51 3
78 22 1
92 70 7
68 65 5
0 2 7
28 47 2
28 43 5
69 75 5
35 37 9
46 67 9
41 48 4
65 64 2
68 8 6
81 38 2
21 3 6
76 56 1
62 74 4
49 97 5
79 16 7
84 32 7
76 42 6
66 13 7
86 72 5
64 58 6
36 85 5
85 44 2
84 54 3
74 82 5
81 91 7
76 12 4
28 60 3
63 24 5
74 4 2
43 94 6
69 7 1
95 61 9
81 88 6
93 33 5
69 1 8
3 17 2
67 10 4
36 55 4
29 19 8
96 15 8
62 53 5
20 11 9
63 99 6
19 45 1
60 14 3
59 18 4
53 40 5
99 98 2
86 66 2
9 88 4
82 14 4
51 90 4
48 72 3
38 43 1
85 87 4
53 39 3
47 21 1
53 49 2
51 85 3
42 21 2
10 75 2
6 28 1
24 2 3
97 20 4
19 57 2
29 32 2
85 58 3
25 53 3
22 79 4
92 29 2
64 16 3
13 56 2
47 8 3
32 24 3
55 81 4
34 95 1
73 41 1
34 8 1
82 56 3
21 38 1
6 51 2
40 37 4
61 41 2
32 56 4
75 47 4
24 16 4
6 19 4
64 4 1
55 25 3
51 70 1
27 16 1
85 9 3
86 21 3
41 98 2
83 5 3
91 5 3
41 60 2
51 47 4
39 80 1
81 67 3
94 85 2
38 63 1
52 86 2
75 90 4
24 52 2
85 24 2
66 56 3
73 33 2
94 83 3
46 19 2
74 91 2
22 7 4
33 62 1
86 88 3
49 95 2
44 56 3
32 39 4
70 37 4
66 80 3
25 91 4
13 22 2
53 74 4
47 55 4
52 15 2
66 34 4
29 69 1
56 33 3
76 95 3
76 89 1
82 54 2
92 39 4
28 89 1
58 33 2
39 33 2
14 87 2
73 57 2
63 82 4
95 58 1
49 7 2
84 83 1
29 52 3
84 49 3
39 93 1
64 85 3
7 29 2
83 34 4
47 76 2
66 51 2
96 74 2
32 74 4
55 54 1
4 59 1
64 17 3
31 80 3
24 66 2
96 45 2
26 14 3
49 62 1
72 36 1
54 42 1
80 13 3
55 60 2
73 93 1
30 84 2
30 49 1
22 27 2
46 13 1
25 97 1
67 48 2
8 2 4
35 74 4
13 15 2
79 41 2
56 68 1
42 19 1
72 4 2
89 65 2
12 74 3
53 68 1
25 77 2
74 14 1
86 60 3
74 27 1
38 68 2
50 10 2
51 84 1
46 43 1
3 73 3
16 6 4
25 30 4
0 15 1
81 32 1
34 78 2
60 67 1
23 78 1
73 20 3
48 13 4
1 29 2
72 52 2
10 65 1
0 54 2
22 51 1
62 80 3
55 61 1
49 2 3
40 66 1
30 17 1
27 91 1
80 24 2
48 55 2
26 54 1
16 73 3
94 93 2
65 14 1
79 78 1
23 93 2
28 1 4
62 24 4
58 12 4
73 30 4
51 38 1
41 49 4
8 53 4
77 26 3
1 40 1
30 86 4
69 85 4
64 68 2
46 18 3
20 90 4
7 57 2
14 64 4
54 95 3
74 71 1
30 99 3
56 55 3
78 86 2
3 11 3
85 65 2
92 31 4
67 63 3
72 58 3
21 61 2
44 28 2
93 79 3
34 4 2
47 65 3
31 0 1
53 54 1
74 3 2
16 3 1
56 86 3
61 86 2
87 33 1
30 42 1
89 46 1
37 27 2
7 78 2
82 80 1
98 7 4
88 38 3
98 14 2
14 43 2
10 85 2
26 53 2
50 82 1
11 14 1
5 71 4
63 40 2
78 50 2
8 37 2
15 57 4
54 35 4
18 79 1
18 31 4
33 64 1
97 3 2
43 55 3
52 42 1
52 88 2
59 78 2
73 54 4
49 89 3
49 70 3
42 26 1
72 27 3
30 78 2
82 88 4
46 25 4
63 74 3
34 31 3
33 67 2
11 98 2
0 86 2
20 52 1
28 17 4
7 60 1
96 33 4
19 40 3
76 63 4
60 33 1
38 53 4
80 45 1
52 22 4
36 10 1
37 46 4
5 56 3
33 0 3
92 78 3
67 18 2
50 8 1
78 70 2
30 61 2
11 31 1
60 99 3
61 16 2
38 45 1
99 84 4
79 76 2
91 60 1
45 76 2
85 68 4
35 73 2
54 25 4
3 47 4
87 96 1
15 79 4
2 77 4
57 63 2
77 81 2
68 7 3
28 61 4
16 15 1
46 91 4
79 27 1
91 66 3
88 67 3
58 34 4
17 99 2
81 13 3
6 73 2
80 19 1
39 28 3
59 35 2
37 15 2
36 82 1
44 83 1
12 21 3
3 82 1
61 66 3
46 42 1
73 62 1
93 78 4
63 93 1
67 52 2
44 73 4
75 58 3
68 33 2
79 46 4
64 66 1
43 34 2
57 92 4
71 20 1
40 92 4
90 23 3
41 81 1
47 60 1
27 12 4
12 9 4
0 10 1
76 71 4
61 93 2
51 57 1
86 82 4
25 74 4
66 89 4
98 77 3
96 70 2
51 93 1
92 55 2
76 83 3
36 16 2
22 32 4
74 46 1
49 11 3
38 13 4
48 52 3
8 45 4
36 64 1
15 73 1
80 20 3
58 73 3
88 92 1
24 83 4
97 83 4
39 27 1
83 16 4
56 22 4
60 54 4
99 73 2
79 55 4
3 41 1
17 69 2
85 3 2
52 28 4
17 23 4
55 85 3
10 92 1
5 52 1
84 81 1
58 78 2
39 20 4
63 19 4
9 53 1
57 50 1
59 19 2
14 12 2
43 37 3
34 75 1
8 6 1
69 5 3
57 43 2
36 96 1
6 60 1
77 86 4
2 5 4
17 98 4
62 28 3
94 99 2
34 42 3
67 79 3
73 22 4
83 55 1
4 44 1
66 82 3
56 0 3
37 32 4
67 76 1
24 15 4
99 92 4
38 97 2
26 18 2
71 7 2
20 78 3
51 74 3
48 77 3
22 83 1
32 23 3
17 81 4
67 29 2
41 76 2
91 50 3
52 91 4
76 43 4
23 54 3
2 42 4
59 30 2
52 8 4
43 60 3
42 44 3
34 11 1
99 39 2
30 56 3
6 27 4
85 62 2
19 48 1
68 61 2
86 6 4
25 86 3
99 97 4
16 96 1
91 83 4
36 61 1
31 69 4
74 22 2
95 83 4
41 36 4
19 25 3
11 12 4
71 91 4
53 46 1
51 19 2
51 2 1
54 74 3
7 62 4
49 93 2
50 95 3
0 34 3
9 33 1
21 37 2
27 49 2
92 18 1
68 55 2
63 14 1
10 35 4
92 84 2
87 46 4
39 19 3
84 19 2
14 39 3
45 94 4
48 21 2
48 54 3
94 33 1
9 79 4
70 28 4
52 0 3
70 64 3
5 85 4
37 89 2
43 61 3
94 92 4
26 46 4
82 31 1
69 6 3
7 87 3
69 86 1
60 77 2
12 85 4
68 58 2
28 79 4
59 60 1
48 64 1
31 12 2
58 66 3
81 29 4
53 20 2
58 88 1
69 59 2
89 31 2
27 67 4
75 80 2
9 69 1
28 10 1
68 70 1
6 45 3
21 89 4
27 34 3
46 24 3
98 63 2
73 96 1
5 8 4
55 98 2
98 23 1
40 28 4
69 54 4
69 53 2
15 28 4
47 36 3
65 73 2
72 57 4
10 49 4
92 48 1
16 47 3
41 65 2
27 98 3
78 29 4
72 29 2
62 22 4
25 22 3
6 74 4
27 86 4
53 16 2
42 12 3
49 45 4
43 91 1
67 1 4
93 52 3
13 2 1
79 84 4
39 52 4
18 21 3
8 23 3
55 30 3
34 26 2
35 77 4
72 94 2
23 20 2
29 53 4
5 37 3
59 88 2
48 74 4
22 57 3
53 28 3
28 93 3
72 53 4
86 98 2
8 83 1
59 6 4
33 54 4
53 64 4
56 28 3
32 64 4
89 32 2
72 13 4
96 95 3
30 69 1
93 4 2
45 13 3
59 44 1
70 97 3
55 64 1
26 87 4
40 52 1
5 11 3
62 44 2
98 3 2
67 6 1
51 34 3
80 46 3
71 51 1
31 61 2
16 63 2
40 29 3
41 43 4
20 29 2
73 66 1
30 19 2
0 64 4
14 69 1
1 88 2
62 77 2
30 91 3
79 61 3
23 65 1
11 73 3
61 82 3
36 23 3
14 2 4
72 47 3
37 56 2
32 46 1
23 83 2
42 36 4
27 68 1
66 92 1
1 94 2
65 51 1
97 45 1
26 27 1
72 37 3
27 66 3
23 42 2
80 0 3
56 74 1
64 22 1
63 7 3
92 58 4
87 22 2
24 35 3
36 71 1
60 49 4
41 86 1
12 28 3
17 46 3
88 48 2
39 49 2
25 27 4
42 91 2
36 5 3
54 57 3
94 98 4
39 9 3
38 72 1
18 19 4
0 6 2
27 77 2
19 67 1
23 61 4
89 25 4
63 58 2
1 72 3
83 98 1
2 29 1
97 93 2
24 53 1
70 53 4
61 27 3
77 36 2
75 65 2
36 29 4
96 67 4
32 36 4
55 66 2
11 63 4
77 10 3
92 62 2
9 36 3
89 91 3
73 46 1
44 66 2
11 95 2
80 85 1
18 20 4
29 35 2
80 71 4
22 38 1
52 26 1
29 25 4
63 35 3
7 25 3
43 64 1
12 30 3
94 86 2
40 58 4
74 2 1
95 80 1
23 99 3
92 71 4
39 88 3
82 43 3
87 10 4
43 36 1
68 14 3
17 88 3
57 84 4
13 82 2
46 49 1
16 1 4
84 6 4
50 72 2
51 78 1
84 52 2
54 83 3
88 36 3
85 8 2
54 79 3
73 72 3
78 82 4
64 69 2
38 41 4
7 52 4
18 71 3
40 30 1
34 89 2
9 19 2
45 72 1
77 76 3
20 63 3
60 84 1
44 92 2
30 4 3
9 60 1
73 78 2
2 58 2
73 10 4
54 56 2
22 21 2
58 93 3
57 62 3
82 29 3
41 6 3
97 54 4
51 77 3
96 21 3
3 48 4
78 2 2
29 18 4
9 34 2
82 73 4
81 78 1
80 30 1
95 89 1
84 94 4
11 62 4
1 46 3
24 4 3
35 81 3
1 89 4
20 12 3
67 17 3
86 7 3
72 34 4
3 78 2
4 90 3
63 12 2
85 2 3
51 46 3
95 63 4
65 36 3
48 60 4
33 92 3
90 68 2
